Time,Step,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,Q_Err,DQ_Norm,Reached
0.269000,1,4.345963,-3.780319,94.210802,7.709546,83.875064,9.329175,98.177824,101.517986,0
0.270000,1,4.376496,-3.802862,94.233813,7.758817,83.840702,9.398280,98.078570,101.754562,0
0.271000,1,4.407093,-3.825424,94.256837,7.808150,83.806318,9.467640,97.979061,101.990366,0
0.272000,1,4.437752,-3.848005,94.279872,7.857542,83.771913,9.537255,97.879299,102.225404,0
0.273000,1,4.468473,-3.870605,94.302919,7.906993,83.737488,9.607125,97.779284,102.459683,0
0.274000,1,4.499254,-3.893223,94.325977,7.956503,83.703044,9.677250,97.679017,102.693211,0
0.275000,1,4.530097,-3.915860,94.349046,8.006070,83.668580,9.747630,97.578499,102.925995,0
0.276000,1,4.560998,-3.938513,94.372126,8.055693,83.634098,9.818265,97.477729,103.158042,0
0.277000,1,4.591959,-3.961185,94.395215,8.105372,83.599597,9.889155,97.376709,103.389359,0
0.278000,1,4.622978,-3.983873,94.418315,8.155105,83.565079,9.960300,97.275440,103.619954,0
0.279000,1,4.654054,-4.006578,94.441425,8.204893,83.530543,10.031700,97.173922,103.849832,0
0.280000,1,4.685188,-4.029299,94.464544,8.254734,83.495991,10.103355,97.072156,104.079001,0
0.281000,1,4.716377,-4.052036,94.487672,8.304626,83.461422,10.175265,96.970142,104.307469,0
0.282000,1,4.747623,-4.074789,94.510809,8.354571,83.426837,10.247430,96.867882,104.535241,0
0.283000,1,4.778923,-4.097558,94.533955,8.404565,83.392236,10.319850,96.765375,104.762325,0
0.284000,1,4.810277,-4.120341,94.557109,8.454610,83.357621,10.392525,96.662623,104.988728,0
0.285000,1,4.841685,-4.143139,94.580271,8.504703,83.322990,10.465455,96.559626,105.214456,0
0.286000,1,4.873146,-4.165951,94.603440,8.554845,83.288346,10.538640,96.456384,105.439516,0
0.287000,1,4.904659,-4.188778,94.626617,8.605034,83.253688,10.612080,96.352899,105.663915,0
0.288000,1,4.936224,-4.211618,94.649801,8.655269,83.219016,10.685775,96.249171,105.887660,0
0.289000,1,4.967840,-4.234472,94.672992,8.705551,83.184332,10.759725,96.145200,106.110757,0
0.290000,1,4.999506,-4.257338,94.696190,8.755877,83.149635,10.833930,96.040988,106.333213,0
0.291000,1,5.031222,-4.280218,94.719394,8.806247,83.114926,10.908390,95.936534,106.555034,0
0.292000,1,5.062988,-4.303110,94.742604,8.856661,83.080205,10.983105,95.831840,106.776227,0
0.293000,1,5.094801,-4.326014,94.765820,8.907117,83.045473,11.058075,95.726906,106.996799,0
0.294000,1,5.126662,-4.348930,94.789041,8.957615,83.010731,11.133300,95.621733,107.216757,0
0.295000,1,5.158571,-4.371858,94.812268,9.008154,82.975978,11.208780,95.516320,107.436105,0
0.296000,1,5.190526,-4.394797,94.835499,9.058734,82.941215,11.284515,95.410670,107.654852,0
0.297000,1,5.222528,-4.417747,94.858735,9.109353,82.906442,11.360505,95.304782,107.873003,0
0.298000,1,5.254574,-4.440707,94.881976,9.160010,82.871660,11.436750,95.198657,108.090565,0
0.299000,1,5.286666,-4.463678,94.905221,9.210706,82.836870,11.513250,95.092295,108.307544,0
0.300000,1,5.318801,-4.486659,94.928470,9.261439,82.802071,11.590005,94.985698,108.523947,0
0.301000,1,5.350980,-4.509650,94.951722,9.312209,82.767265,11.667015,94.878865,108.739779,0
0.302000,1,5.383202,-4.532651,94.974978,9.363014,82.732450,11.744280,94.771798,108.955047,0
0.303000,1,5.415467,-4.555660,94.998237,9.413854,82.697629,11.821800,94.664496,109.169757,0
0.304000,1,5.447773,-4.578679,95.021499,9.464729,82.662801,11.899575,94.556961,109.383916,0
0.305000,1,5.480120,-4.601706,95.044764,9.515637,82.627966,11.977605,94.449193,109.597529,0
0.306000,1,5.512508,-4.624741,95.068031,9.566578,82.593126,12.055890,94.341192,109.810603,0
0.307000,1,5.544937,-4.647785,95.091300,9.617551,82.558280,12.134430,94.232959,110.023143,0
0.308000,1,5.577404,-4.670836,95.114571,9.668556,82.523429,12.213225,94.124495,110.235156,0
0.309000,1,5.609911,-4.693895,95.137844,9.719591,82.488573,12.292275,94.015800,110.446648,0
0.310000,1,5.642455,-4.716961,95.161118,9.770657,82.453712,12.371580,93.906874,110.657624,0
0.311000,1,5.675038,-4.740034,95.184394,9.821752,82.418848,12.451140,93.797719,110.868092,0
0.312000,1,5.707658,-4.763113,95.207670,9.872875,82.383980,12.530955,93.688334,111.078055,0
0.313000,1,5.740314,-4.786200,95.230947,9.924027,82.349108,12.611025,93.578721,111.287521,0
0.314000,1,5.773006,-4.809292,95.254225,9.975205,82.314234,12.691350,93.468879,111.496495,0
0.315000,1,5.805734,-4.832390,95.277503,10.026410,82.279357,12.771930,93.358810,111.704984,0
0.316000,1,5.838497,-4.855493,95.300781,10.077641,82.244477,12.852765,93.248513,111.912992,0
0.317000,1,5.871294,-4.878602,95.324058,10.128898,82.209596,12.933855,93.137989,112.120526,0
0.318000,1,5.904125,-4.901716,95.347335,10.180178,82.174714,13.015200,93.027239,112.327591,0
0.319000,1,5.936990,-4.924835,95.370612,10.231483,82.139830,13.096800,92.916264,112.534193,0
0.320000,1,5.969887,-4.947959,95.393887,10.282811,82.104945,13.178653,92.805065,112.738848,0
0.321000,1,6.002816,-4.971086,95.417162,10.334161,82.070060,13.260756,92.693644,112.941289,0
0.322000,1,6.035777,-4.994218,95.440435,10.385534,82.035175,13.343108,92.582005,113.141526,0
0.323000,1,6.068770,-5.017353,95.463706,10.436927,82.000291,13.425705,92.470150,113.339565,0
0.324000,1,6.101792,-5.040492,95.486976,10.488341,81.965407,13.508546,92.358082,113.535415,0
0.325000,1,6.134846,-5.063634,95.510243,10.539776,81.930524,13.591628,92.245802,113.729085,0
0.326000,1,6.167928,-5.086779,95.533509,10.591229,81.895642,13.674948,92.133313,113.920584,0
0.327000,1,6.201040,-5.109927,95.556771,10.642701,81.860762,13.758505,92.020618,114.109918,0
0.328000,1,6.234180,-5.133078,95.580032,10.694191,81.825884,13.842295,91.907719,114.297098,0
0.329000,1,6.267349,-5.156230,95.603289,10.745699,81.791008,13.926317,91.794618,114.482132,0
0.330000,1,6.300545,-5.179385,95.626543,10.797223,81.756135,14.010569,91.681318,114.665028,0
0.331000,1,6.333768,-5.202541,95.649794,10.848763,81.721264,14.095047,91.567821,114.845795,0
0.332000,1,6.367017,-5.225699,95.673041,10.900319,81.686398,14.179751,91.454130,115.024441,0
0.333000,1,6.400293,-5.248859,95.696284,10.951890,81.651534,14.264677,91.340246,115.200976,0
0.334000,1,6.433594,-5.272019,95.719524,11.003475,81.616675,14.349823,91.226173,115.375407,0
0.335000,1,6.466920,-5.295180,95.742759,11.055074,81.581820,14.435187,91.111912,115.547744,0
0.336000,1,6.500271,-5.318342,95.765990,11.106686,81.546970,14.520766,90.997466,115.717996,0
0.337000,1,6.533646,-5.341504,95.789216,11.158311,81.512125,14.606560,90.882836,115.886170,0
0.338000,1,6.567044,-5.364666,95.812438,11.209948,81.477285,14.692564,90.768026,116.052277,0
0.339000,1,6.600465,-5.387828,95.835654,11.261595,81.442450,14.778778,90.653038,116.216324,0
0.340000,1,6.633910,-5.410989,95.858866,11.313254,81.407622,14.865199,90.537874,116.378321,0
0.341000,1,6.667376,-5.434150,95.882072,11.364923,81.372799,14.951824,90.422535,116.538277,0
0.342000,1,6.700864,-5.457310,95.905272,11.416601,81.337983,15.038653,90.307025,116.696200,0
0.343000,1,6.734373,-5.480469,95.928467,11.468288,81.303174,15.125681,90.191345,116.852099,0
0.344000,1,6.767903,-5.503627,95.951655,11.519984,81.268372,15.212908,90.075498,117.005983,0
0.345000,1,6.801453,-5.526783,95.974838,11.571687,81.233578,15.300331,89.959486,117.157861,0
0.346000,1,6.835023,-5.549938,95.998014,11.623398,81.198791,15.387948,89.843311,117.307742,0
0.347000,1,6.868612,-5.573091,96.021183,11.675116,81.164012,15.475758,89.726976,117.455635,0
0.348000,1,6.902220,-5.596241,96.044346,11.726839,81.129242,15.563757,89.610481,117.601549,0
0.349000,1,6.935847,-5.619389,96.067502,11.778569,81.094480,15.651944,89.493831,117.745492,0
0.350000,1,6.969491,-5.642535,96.090651,11.830303,81.059727,15.740316,89.377026,117.887474,0
0.351000,1,7.003153,-5.665677,96.113792,11.882042,81.024983,15.828872,89.260068,118.027504,0
0.352000,1,7.036832,-5.688817,96.136926,11.933784,80.990249,15.917610,89.142961,118.165590,0
0.353000,1,7.070528,-5.711954,96.160052,11.985531,80.955524,16.006528,89.025705,118.301741,0
0.354000,1,7.104240,-5.735087,96.183171,12.037280,80.920810,16.095623,88.908304,118.435967,0
0.355000,1,7.137967,-5.758216,96.206281,12.089031,80.886106,16.184894,88.790759,118.568276,0
0.356000,1,7.171710,-5.781341,96.229383,12.140784,80.851412,16.274338,88.673072,118.698678,0
0.357000,1,7.205468,-5.804463,96.252477,12.192539,80.816730,16.363954,88.555245,118.827181,0
0.358000,1,7.239240,-5.827580,96.275562,12.244294,80.782059,16.453739,88.437281,118.953794,0
0.359000,1,7.273027,-5.850693,96.298638,12.296049,80.747399,16.543692,88.319181,119.078526,0
0.360000,1,7.306826,-5.873801,96.321705,12.347805,80.712751,16.633811,88.200947,119.201386,0
0.361000,1,7.340640,-5.896904,96.344764,12.399559,80.678114,16.724093,88.082581,119.322383,0
0.362000,1,7.374465,-5.920002,96.367813,12.451312,80.643490,16.814537,87.964086,119.441526,0
0.363000,1,7.408303,-5.943094,96.390852,12.503063,80.608879,16.905141,87.845464,119.558823,0
0.364000,1,7.442153,-5.966181,96.413882,12.554812,80.574281,16.995903,87.726715,119.674285,0
0.365000,1,7.476015,-5.989263,96.436902,12.606558,80.539695,17.086821,87.607843,119.787919,0
0.366000,1,7.509887,-6.012339,96.459913,12.658301,80.505123,17.177893,87.488849,119.899734,0
0.367000,1,7.543771,-6.035408,96.482913,12.710040,80.470565,17.269117,87.369735,120.009740,0
0.368000,1,7.577664,-6.058472,96.505902,12.761774,80.436020,17.360491,87.250503,120.117945,0
0.369000,1,7.611567,-6.081529,96.528882,12.813504,80.401489,17.452014,87.131156,120.224358,0
0.370000,1,7.645480,-6.104579,96.551850,12.865229,80.366973,17.543684,87.011694,120.328988,0
0.371000,1,7.679402,-6.127622,96.574808,12.916947,80.332472,17.635498,86.892120,120.431844,0
0.372000,1,7.713333,-6.150659,96.597755,12.968660,80.297985,17.727456,86.772435,120.532934,0
0.373000,1,7.747272,-6.173688,96.620691,13.020365,80.263514,17.819554,86.652643,120.632268,0
0.374000,1,7.781218,-6.196710,96.643616,13.072064,80.229058,17.911792,86.532743,120.729854,0
0.375000,1,7.815172,-6.219724,96.666529,13.123754,80.194617,18.004168,86.412739,120.825700,0
0.376000,1,7.849134,-6.242730,96.689430,13.175437,80.160192,18.096679,86.292632,120.919817,0
0.377000,1,7.883102,-6.265729,96.712320,13.227111,80.125784,18.189324,86.172424,121.012212,0
0.378000,1,7.917076,-6.288719,96.735198,13.278776,80.091392,18.282101,86.052117,121.102894,0
0.379000,1,7.951056,-6.311702,96.758064,13.330431,80.057016,18.375009,85.931712,121.191872,0
0.380000,1,7.985042,-6.334675,96.780918,13.382076,80.022658,18.468045,85.811212,121.279154,0
0.381000,1,8.019033,-6.357640,96.803759,13.433711,79.988316,18.561208,85.690618,121.364750,0
0.382000,1,8.053029,-6.380597,96.826588,13.485335,79.953992,18.654497,85.569931,121.448668,0
0.383000,1,8.087030,-6.403544,96.849404,13.536948,79.919685,18.747909,85.449155,121.530916,0
0.384000,1,8.121034,-6.426482,96.872208,13.588549,79.885396,18.841442,85.328290,121.611504,0
0.385000,1,8.155042,-6.449411,96.894998,13.640137,79.851125,18.935096,85.207338,121.690439,0
0.386000,1,8.189054,-6.472330,96.917776,13.691713,79.816872,19.028868,85.086302,121.767731,0
0.387000,1,8.223069,-6.495239,96.940540,13.743276,79.782638,19.122756,84.965182,121.843388,0
0.388000,1,8.257086,-6.518139,96.963290,13.794825,79.748422,19.216760,84.843980,121.917418,0
0.389000,1,8.291105,-6.541029,96.986028,13.846360,79.714226,19.310877,84.722698,121.989830,0
0.390000,1,8.325127,-6.563908,97.008751,13.897881,79.680048,19.405105,84.601339,122.060633,0
0.391000,1,8.359150,-6.586777,97.031461,13.949387,79.645890,19.499443,84.479903,122.129835,0
0.392000,1,8.393174,-6.609636,97.054157,14.000878,79.611751,19.593890,84.358392,122.197445,0
0.393000,1,8.427199,-6.632484,97.076839,14.052353,79.577633,19.688444,84.236808,122.263471,0
0.394000,1,8.461225,-6.655321,97.099506,14.103812,79.543534,19.783103,84.115152,122.327921,0
0.395000,1,8.495250,-6.678147,97.122159,14.155255,79.509455,19.877865,83.993427,122.390803,0
0.396000,1,8.529276,-6.700962,97.144798,14.206680,79.475397,19.972729,83.871634,122.452127,0
0.397000,1,8.563301,-6.723766,97.167422,14.258089,79.441360,20.067693,83.749774,122.511901,0
0.398000,1,8.597326,-6.746558,97.190031,14.309479,79.407343,20.162756,83.627849,122.570132,0
0.399000,1,8.631349,-6.769339,97.212626,14.360852,79.373348,20.257916,83.505861,122.626830,0
0.400000,1,8.665371,-6.792108,97.235205,14.412206,79.339373,20.353172,83.383811,122.682002,0
0.401000,1,8.699391,-6.814865,97.257769,14.463541,79.305420,20.448522,83.261701,122.735657,0
0.402000,1,8.733408,-6.837610,97.280318,14.514857,79.271489,20.543964,83.139533,122.787803,0
0.403000,1,8.767424,-6.860342,97.302852,14.566153,79.237580,20.639497,83.017308,122.838448,0
0.404000,1,8.801436,-6.883063,97.325370,14.617429,79.203693,20.735120,82.895027,122.887601,0
0.405000,1,8.835445,-6.905770,97.347872,14.668684,79.169828,20.830830,82.772692,122.935269,0
0.406000,1,8.869451,-6.928466,97.370359,14.719919,79.135986,20.926627,82.650306,122.981461,0
0.407000,1,8.903453,-6.951148,97.392829,14.771132,79.102166,21.022509,82.527868,123.026185,0
0.408000,1,8.937451,-6.973817,97.415284,14.822324,79.068369,21.118474,82.405382,123.069449,0
0.409000,1,8.971445,-6.996473,97.437722,14.873494,79.034595,21.214521,82.282847,123.111261,0
0.410000,1,9.005434,-7.019116,97.460144,14.924641,79.000845,21.310648,82.160267,123.151629,0
0.411000,1,9.039418,-7.041746,97.482550,14.975766,78.967118,21.406855,82.037642,123.190561,0
0.412000,1,9.073396,-7.064362,97.504939,15.026868,78.933414,21.503138,81.914974,123.228065,0
0.413000,1,9.107369,-7.086964,97.527311,15.077946,78.899735,21.599498,81.792264,123.264150,0
0.414000,1,9.141336,-7.109552,97.549667,15.129000,78.866079,21.695932,81.669514,123.298822,0
0.415000,1,9.175297,-7.132127,97.572006,15.180030,78.832448,21.792440,81.546725,123.332091,0
0.416000,1,9.209251,-7.154687,97.594328,15.231036,78.798841,21.889019,81.423899,123.363963,0
0.417000,1,9.243199,-7.177234,97.616632,15.282017,78.765258,21.985669,81.301037,123.394447,0
0.418000,1,9.277139,-7.199765,97.638920,15.332972,78.731701,22.082387,81.178141,123.423551,0
0.419000,1,9.311072,-7.222283,97.661190,15.383902,78.698168,22.179173,81.055212,123.451282,0
0.420000,1,9.344997,-7.244786,97.683443,15.434806,78.664660,22.276025,80.932251,123.477649,0
0.421000,1,9.378914,-7.267273,97.705678,15.485683,78.631178,22.372941,80.809261,123.502658,0
0.422000,1,9.412823,-7.289746,97.727895,15.536534,78.597721,22.469921,80.686241,123.526318,0
0.423000,1,9.446723,-7.312204,97.750095,15.587358,78.564289,22.566963,80.563195,123.548637,0
0.424000,1,9.480614,-7.334647,97.772277,15.638155,78.530884,22.664066,80.440122,123.569622,0
0.425000,1,9.514496,-7.357075,97.794440,15.688924,78.497504,22.761227,80.317025,123.589281,0
0.426000,1,9.548369,-7.379487,97.816586,15.739665,78.464151,22.858447,80.193905,123.607621,0
0.427000,1,9.582232,-7.401884,97.838713,15.790378,78.430824,22.955723,80.070763,123.624650,0
0.428000,1,9.616085,-7.424265,97.860822,15.841062,78.397523,23.053054,79.947600,123.640376,0
0.429000,1,9.649928,-7.446630,97.882913,15.891717,78.364249,23.150439,79.824419,123.654806,0
0.430000,1,9.683760,-7.468979,97.904985,15.942343,78.331002,23.247877,79.701220,123.667948,0
0.431000,1,9.717581,-7.491312,97.927038,15.992939,78.297781,23.345366,79.578004,123.679809,0
0.432000,1,9.751392,-7.513629,97.949073,16.043506,78.264588,23.442905,79.454774,123.690397,0
0.433000,1,9.785191,-7.535930,97.971089,16.094042,78.231422,23.540493,79.331529,123.699719,0
0.434000,1,9.818978,-7.558214,97.993086,16.144547,78.198284,23.638128,79.208272,123.707782,0
0.435000,1,9.852754,-7.580482,98.015063,16.195022,78.165173,23.735809,79.085004,123.714595,0
0.436000,1,9.886517,-7.602733,98.037022,16.245465,78.132090,23.833535,78.961727,123.720164,0
0.437000,1,9.920268,-7.624968,98.058961,16.295877,78.099035,23.931305,78.838440,123.724497,0
0.438000,1,9.954006,-7.647185,98.080881,16.346258,78.066008,24.029117,78.715146,123.727601,0
0.439000,1,9.987732,-7.669386,98.102782,16.396606,78.033009,24.126970,78.591847,123.729483,0
0.440000,1,10.021444,-7.691569,98.124663,16.446921,78.000039,24.224863,78.468542,123.730150,0
0.441000,1,10.055143,-7.713735,98.146525,16.497204,77.967097,24.322795,78.345234,123.729611,0
0.442000,1,10.088828,-7.735884,98.168366,16.547454,77.934183,24.420764,78.221924,123.727871,0
0.443000,1,10.122499,-7.758016,98.190188,16.597671,77.901299,24.518769,78.098613,123.724939,0
0.444000,1,10.156156,-7.780130,98.211990,16.647854,77.868443,24.616809,77.975302,123.720821,0
0.445000,1,10.189798,-7.802226,98.233772,16.698003,77.835617,24.714883,77.851992,123.715525,0
0.446000,1,10.223426,-7.824304,98.255534,16.748119,77.802820,24.812989,77.728685,123.709057,0
0.447000,1,10.257039,-7.846365,98.277276,16.798199,77.770052,24.911127,77.605382,123.701425,0
0.448000,1,10.290637,-7.868408,98.298997,16.848245,77.737314,25.009295,77.482084,123.692635,0
0.449000,1,10.324219,-7.890432,98.320698,16.898256,77.704606,25.107492,77.358792,123.682696,0
0.450000,1,10.357786,-7.912439,98.342379,16.948232,77.671927,25.205717,77.235507,123.671613,0
0.451000,1,10.391337,-7.934427,98.364039,16.998172,77.639278,25.303969,77.112231,123.659393,0
0.452000,1,10.424872,-7.956396,98.385678,17.048076,77.606660,25.402246,76.988965,123.646044,0
0.453000,1,10.458390,-7.978347,98.407297,17.097945,77.574071,25.500548,76.865710,123.631573,0
0.454000,1,10.491892,-8.000280,98.428895,17.147777,77.541513,25.598873,76.742467,123.615986,0
0.455000,1,10.525377,-8.022194,98.450472,17.197572,77.508986,25.697220,76.619237,123.599291,0
0.456000,1,10.558845,-8.044089,98.472028,17.247330,77.476489,25.795588,76.496022,123.581493,0
0.457000,1,10.592296,-8.065965,98.493563,17.297051,77.444023,25.893976,76.372822,123.562601,0
0.458000,1,10.625729,-8.087822,98.515076,17.346735,77.411587,25.992383,76.249638,123.542620,0
0.459000,1,10.659145,-8.109660,98.536569,17.396381,77.379183,26.090808,76.126472,123.521557,0
0.460000,1,10.692542,-8.131478,98.558040,17.445989,77.346810,26.189249,76.003326,123.499420,0
0.461000,1,10.725922,-8.153278,98.579490,17.495559,77.314468,26.287705,75.880199,123.476214,0
0.462000,1,10.759283,-8.175058,98.600919,17.545090,77.282158,26.386177,75.757093,123.451947,0
0.463000,1,10.792626,-8.196818,98.622326,17.594583,77.249879,26.484661,75.634009,123.426625,0
0.464000,1,10.825949,-8.218559,98.643711,17.644036,77.217632,26.583158,75.510949,123.400255,0
0.465000,1,10.859254,-8.240280,98.665075,17.693451,77.185416,26.681666,75.387912,123.372843,0
0.466000,1,10.892540,-8.261982,98.686417,17.742826,77.153233,26.780184,75.264902,123.344396,0
0.467000,1,10.925806,-8.283663,98.707737,17.792161,77.121081,26.878711,75.141917,123.314920,0
0.468000,1,10.959052,-8.305325,98.729035,17.841456,77.088962,26.977246,75.018960,123.284422,0
0.469000,1,10.992278,-8.326966,98.750311,17.890712,77.056875,27.075789,74.896032,123.252909,0
0.470000,1,11.025485,-8.348588,98.771565,17.939926,77.024820,27.174337,74.773133,123.220386,0
0.471000,1,11.058671,-8.370189,98.792797,17.989100,76.992798,27.272890,74.650265,123.186861,0
0.472000,1,11.091837,-8.391770,98.814007,18.038234,76.960808,27.371447,74.527428,123.152339,0
0.473000,1,11.124982,-8.413330,98.835194,18.087326,76.928851,27.470008,74.404624,123.116827,0
0.474000,1,11.158106,-8.434870,98.856359,18.136376,76.896927,27.568570,74.281854,123.080332,0
0.475000,1,11.191209,-8.456389,98.877502,18.185386,76.865036,27.667133,74.159118,123.042859,0
0.476000,1,11.224291,-8.477888,98.898622,18.234353,76.833178,27.765696,74.036418,123.004416,0
0.477000,1,11.257351,-8.499366,98.919719,18.283278,76.801353,27.864258,73.913755,122.965007,0
0.478000,1,11.290390,-8.520823,98.940794,18.332161,76.769561,27.962818,73.791129,122.924640,0
0.479000,1,11.323407,-8.542259,98.961847,18.381002,76.737802,28.061375,73.668542,122.883321,0
0.480000,1,11.356402,-8.563675,98.982876,18.429799,76.706077,28.159928,73.545995,122.841055,0
0.481000,1,11.389374,-8.585069,99.003883,18.478554,76.674386,28.258477,73.423488,122.797850,0
0.482000,1,11.422324,-8.606442,99.024867,18.527266,76.642729,28.357019,73.301023,122.753711,0
0.483000,1,11.455252,-8.627793,99.045828,18.575935,76.611105,28.455555,73.178600,122.708644,0
0.484000,1,11.488157,-8.649124,99.066765,18.624559,76.579515,28.554083,73.056220,122.662655,0
0.485000,1,11.521038,-8.670433,99.087680,18.673140,76.547959,28.652602,72.933885,122.615751,0
0.486000,1,11.553897,-8.691720,99.108572,18.721677,76.516437,28.751111,72.811595,122.567937,0
0.487000,1,11.586732,-8.712986,99.129440,18.770170,76.484949,28.849610,72.689352,122.519220,0
0.488000,1,11.619544,-8.734231,99.150285,18.818619,76.453496,28.948098,72.567156,122.469605,0
0.489000,1,11.652331,-8.755453,99.171107,18.867023,76.422077,29.046573,72.445007,122.419098,0
