Time,Step,J1,J2,J3,J4,J5,J6,Q_Error,Exec_us,Reached
2.4020,2,0.0000,0.0000,35.1803,0.0000,0.0000,0.0000,35.1803,0.2120,0
2.4030,2,0.0000,0.0000,35.0678,0.0000,0.0000,0.0000,35.0678,0.2140,0
2.4040,2,0.0000,0.0000,34.9556,0.0000,0.0000,0.0000,34.9556,0.2150,0
2.4050,2,0.0000,0.0000,34.8435,0.0000,0.0000,0.0000,34.8435,0.2140,0
2.4060,2,0.0000,0.0000,34.7316,0.0000,0.0000,0.0000,34.7316,0.2140,0
2.4070,2,0.0000,0.0000,34.6198,0.0000,0.0000,0.0000,34.6198,0.2130,0
2.4080,2,0.0000,0.0000,34.5083,0.0000,0.0000,0.0000,34.5083,0.2110,0
2.4090,2,0.0000,0.0000,34.3969,0.0000,0.0000,0.0000,34.3969,0.2100,0
2.4100,2,0.0000,0.0000,34.2857,0.0000,0.0000,0.0000,34.2857,0.2130,0
2.4110,2,0.0000,0.0000,34.1747,0.0000,0.0000,0.0000,34.1747,0.2130,0
2.4120,2,0.0000,0.0000,34.0639,0.0000,0.0000,0.0000,34.0639,0.2130,0
2.4130,2,0.0000,0.0000,33.9532,0.0000,0.0000,0.0000,33.9532,0.2140,0
2.4140,2,0.0000,0.0000,33.8428,0.0000,0.0000,0.0000,33.8428,0.2120,0
2.4150,2,0.0000,0.0000,33.7325,0.0000,0.0000,0.0000,33.7325,0.2370,0
2.4160,2,0.0000,0.0000,33.6224,0.0000,0.0000,0.0000,33.6224,0.3620,0
2.4170,2,0.0000,0.0000,33.5125,0.0000,0.0000,0.0000,33.5125,0.3550,0
2.4180,2,0.0000,0.0000,33.4027,0.0000,0.0000,0.0000,33.4027,0.2240,0
2.4190,2,0.0000,0.0000,33.2931,0.0000,0.0000,0.0000,33.2931,0.2160,0
2.4200,2,0.0000,0.0000,33.1837,0.0000,0.0000,0.0000,33.1837,0.2190,0
2.4210,2,0.0000,0.0000,33.0745,0.0000,0.0000,0.0000,33.0745,0.2160,0
2.4220,2,0.0000,0.0000,32.9655,0.0000,0.0000,0.0000,32.9655,0.2160,0
2.4230,2,0.0000,0.0000,32.8567,0.0000,0.0000,0.0000,32.8567,0.3720,0
2.4240,2,0.0000,0.0000,32.7480,0.0000,0.0000,0.0000,32.7480,0.3540,0
2.4250,2,0.0000,0.0000,32.6395,0.0000,0.0000,0.0000,32.6395,0.2580,0
2.4260,2,0.0000,0.0000,32.5312,0.0000,0.0000,0.0000,32.5312,0.4120,0
2.4270,2,0.0000,0.0000,32.4231,0.0000,0.0000,0.0000,32.4231,0.4130,0
2.4280,2,0.0000,0.0000,32.3151,0.0000,0.0000,0.0000,32.3151,0.2260,0
2.4290,2,0.0000,0.0000,32.2074,0.0000,0.0000,0.0000,32.2074,0.2180,0
2.4300,2,0.0000,0.0000,32.0998,0.0000,0.0000,0.0000,32.0998,0.2200,0
2.4310,2,0.0000,0.0000,31.9924,0.0000,0.0000,0.0000,31.9924,0.2140,0
2.4320,2,0.0000,0.0000,31.8851,0.0000,0.0000,0.0000,31.8851,0.2160,0
2.4330,2,0.0000,0.0000,31.7781,0.0000,0.0000,0.0000,31.7781,0.2150,0
2.4340,2,0.0000,0.0000,31.6712,0.0000,0.0000,0.0000,31.6712,0.2180,0
2.4350,2,0.0000,0.0000,31.5645,0.0000,0.0000,0.0000,31.5645,0.2150,0
2.4360,2,0.0000,0.0000,31.4580,0.0000,0.0000,0.0000,31.4580,0.2150,0
2.4370,2,0.0000,0.0000,31.3517,0.0000,0.0000,0.0000,31.3517,0.2140,0
2.4380,2,0.0000,0.0000,31.2455,0.0000,0.0000,0.0000,31.2455,0.2150,0
2.4390,2,0.0000,0.0000,31.1396,0.0000,0.0000,0.0000,31.1396,0.2150,0
2.4400,2,0.0000,0.0000,31.0338,0.0000,0.0000,0.0000,31.0338,0.2160,0
2.4410,2,0.0000,0.0000,30.9282,0.0000,0.0000,0.0000,30.9282,0.2180,0
2.4420,2,0.0000,0.0000,30.8227,0.0000,0.0000,0.0000,30.8227,0.2170,0
2.4430,2,0.0000,0.0000,30.7175,0.0000,0.0000,0.0000,30.7175,0.2180,0
2.4440,2,0.0000,0.0000,30.6124,0.0000,0.0000,0.0000,30.6124,0.2160,0
2.4450,2,0.0000,0.0000,30.5075,0.0000,0.0000,0.0000,30.5075,0.2140,0
2.4460,2,0.0000,0.0000,30.4028,0.0000,0.0000,0.0000,30.4028,0.2150,0
2.4470,2,0.0000,0.0000,30.2983,0.0000,0.0000,0.0000,30.2983,0.2160,0
2.4480,2,0.0000,0.0000,30.1940,0.0000,0.0000,0.0000,30.1940,0.2150,0
2.4490,2,0.0000,0.0000,30.0898,0.0000,0.0000,0.0000,30.0898,0.2150,0
2.4500,2,0.0000,0.0000,29.9858,0.0000,0.0000,0.0000,29.9858,0.2150,0
2.4510,2,0.0000,0.0000,29.8820,0.0000,0.0000,0.0000,29.8820,0.2160,0
2.4520,2,0.0000,0.0000,29.7784,0.0000,0.0000,0.0000,29.7784,0.2160,0
2.4530,2,0.0000,0.0000,29.6749,0.0000,0.0000,0.0000,29.6749,0.2140,0
2.4540,2,0.0000,0.0000,29.5716,0.0000,0.0000,0.0000,29.5716,0.2160,0
2.4550,2,0.0000,0.0000,29.4686,0.0000,0.0000,0.0000,29.4686,0.2150,0
2.4560,2,0.0000,0.0000,29.3656,0.0000,0.0000,0.0000,29.3656,0.2140,0
2.4570,2,0.0000,0.0000,29.2629,0.0000,0.0000,0.0000,29.2629,0.2150,0
2.4580,2,0.0000,0.0000,29.1604,0.0000,0.0000,0.0000,29.1604,0.2160,0
2.4590,2,0.0000,0.0000,29.0580,0.0000,0.0000,0.0000,29.0580,0.2140,0
2.4600,2,0.0000,0.0000,28.9558,0.0000,0.0000,0.0000,28.9558,0.2170,0
2.4610,2,0.0000,0.0000,28.8538,0.0000,0.0000,0.0000,28.8538,0.2140,0
2.4620,2,0.0000,0.0000,28.7520,0.0000,0.0000,0.0000,28.7520,0.2140,0
2.4630,2,0.0000,0.0000,28.6503,0.0000,0.0000,0.0000,28.6503,0.2130,0
2.4640,2,0.0000,0.0000,28.5489,0.0000,0.0000,0.0000,28.5489,0.2150,0
2.4650,2,0.0000,0.0000,28.4476,0.0000,0.0000,0.0000,28.4476,0.2150,0
2.4660,2,0.0000,0.0000,28.3465,0.0000,0.0000,0.0000,28.3465,0.2260,0
2.4670,2,0.0000,0.0000,28.2455,0.0000,0.0000,0.0000,28.2455,0.2190,0
2.4680,2,0.0000,0.0000,28.1448,0.0000,0.0000,0.0000,28.1448,0.2190,0
2.4690,2,0.0000,0.0000,28.0442,0.0000,0.0000,0.0000,28.0442,0.2180,0
2.4700,2,0.0000,0.0000,27.9438,0.0000,0.0000,0.0000,27.9438,0.2170,0
2.4710,2,0.0000,0.0000,27.8436,0.0000,0.0000,0.0000,27.8436,0.2150,0
2.4720,2,0.0000,0.0000,27.7436,0.0000,0.0000,0.0000,27.7436,0.2200,0
2.4730,2,0.0000,0.0000,27.6437,0.0000,0.0000,0.0000,27.6437,0.2130,0
2.4740,2,0.0000,0.0000,27.5441,0.0000,0.0000,0.0000,27.5441,0.2160,0
2.4750,2,0.0000,0.0000,27.4446,0.0000,0.0000,0.0000,27.4446,0.2150,0
2.4760,2,0.0000,0.0000,27.3453,0.0000,0.0000,0.0000,27.3453,0.2130,0
2.4770,2,0.0000,0.0000,27.2461,0.0000,0.0000,0.0000,27.2461,0.2130,0
2.4780,2,0.0000,0.0000,27.1472,0.0000,0.0000,0.0000,27.1472,0.2140,0
2.4790,2,0.0000,0.0000,27.0484,0.0000,0.0000,0.0000,27.0484,0.2160,0
2.4800,2,0.0000,0.0000,26.9498,0.0000,0.0000,0.0000,26.9498,0.2130,0
2.4810,2,0.0000,0.0000,26.8514,0.0000,0.0000,0.0000,26.8514,0.2120,0
2.4820,2,0.0000,0.0000,26.7532,0.0000,0.0000,0.0000,26.7532,0.2120,0
2.4830,2,0.0000,0.0000,26.6552,0.0000,0.0000,0.0000,26.6552,0.2150,0
2.4840,2,0.0000,0.0000,26.5573,0.0000,0.0000,0.0000,26.5573,0.2130,0
2.4850,2,0.0000,0.0000,26.4596,0.0000,0.0000,0.0000,26.4596,0.2150,0
2.4860,2,0.0000,0.0000,26.3621,0.0000,0.0000,0.0000,26.3621,0.2160,0
2.4870,2,0.0000,0.0000,26.2648,0.0000,0.0000,0.0000,26.2648,0.2240,0
2.4880,2,0.0000,0.0000,26.1676,0.0000,0.0000,0.0000,26.1676,0.2140,0
2.4890,2,0.0000,0.0000,26.0706,0.0000,0.0000,0.0000,26.0706,0.2150,0
2.4900,2,0.0000,0.0000,25.9739,0.0000,0.0000,0.0000,25.9739,0.2120,0
2.4910,2,0.0000,0.0000,25.8772,0.0000,0.0000,0.0000,25.8772,0.2140,0
2.4920,2,0.0000,0.0000,25.7808,0.0000,0.0000,0.0000,25.7808,0.2140,0
2.4930,2,0.0000,0.0000,25.6846,0.0000,0.0000,0.0000,25.6846,0.2140,0
2.4940,2,0.0000,0.0000,25.5885,0.0000,0.0000,0.0000,25.5885,0.2140,0
2.4950,2,0.0000,0.0000,25.4926,0.0000,0.0000,0.0000,25.4926,0.2140,0
2.4960,2,0.0000,0.0000,25.3969,0.0000,0.0000,0.0000,25.3969,0.2170,0
2.4970,2,0.0000,0.0000,25.3014,0.0000,0.0000,0.0000,25.3014,0.2130,0
2.4980,2,0.0000,0.0000,25.2060,0.0000,0.0000,0.0000,25.2060,0.2140,0
2.4990,2,0.0000,0.0000,25.1109,0.0000,0.0000,0.0000,25.1109,0.2130,0
2.5000,2,0.0000,0.0000,25.0159,0.0000,0.0000,0.0000,25.0159,0.2150,0
2.5010,2,0.0000,0.0000,24.9211,0.0000,0.0000,0.0000,24.9211,0.2170,0
2.5020,2,0.0000,0.0000,24.8264,0.0000,0.0000,0.0000,24.8264,0.2180,0
2.5030,2,0.0000,0.0000,24.7320,0.0000,0.0000,0.0000,24.7320,0.2150,0
2.5040,2,0.0000,0.0000,24.6377,0.0000,0.0000,0.0000,24.6377,0.2180,0
2.5050,2,0.0000,0.0000,24.5436,0.0000,0.0000,0.0000,24.5436,0.2180,0
2.5060,2,0.0000,0.0000,24.4497,0.0000,0.0000,0.0000,24.4497,0.2190,0
2.5070,2,0.0000,0.0000,24.3560,0.0000,0.0000,0.0000,24.3560,0.2190,0
2.5080,2,0.0000,0.0000,24.2624,0.0000,0.0000,0.0000,24.2624,0.2170,0
2.5090,2,0.0000,0.0000,24.1691,0.0000,0.0000,0.0000,24.1691,0.2150,0
2.5100,2,0.0000,0.0000,24.0759,0.0000,0.0000,0.0000,24.0759,0.2200,0
2.5110,2,0.0000,0.0000,23.9829,0.0000,0.0000,0.0000,23.9829,0.2190,0
2.5120,2,0.0000,0.0000,23.8901,0.0000,0.0000,0.0000,23.8901,0.2170,0
2.5130,2,0.0000,0.0000,23.7974,0.0000,0.0000,0.0000,23.7974,0.2170,0
2.5140,2,0.0000,0.0000,23.7049,0.0000,0.0000,0.0000,23.7049,0.2180,0
2.5150,2,0.0000,0.0000,23.6126,0.0000,0.0000,0.0000,23.6126,0.2170,0
2.5160,2,0.0000,0.0000,23.5205,0.0000,0.0000,0.0000,23.5205,0.2160,0
2.5170,2,0.0000,0.0000,23.4286,0.0000,0.0000,0.0000,23.4286,0.2190,0
2.5180,2,0.0000,0.0000,23.3369,0.0000,0.0000,0.0000,23.3369,0.2120,0
2.5190,2,0.0000,0.0000,23.2453,0.0000,0.0000,0.0000,23.2453,0.2140,0
2.5200,2,0.0000,0.0000,23.1539,0.0000,0.0000,0.0000,23.1539,0.2140,0
2.5210,2,0.0000,0.0000,23.0627,0.0000,0.0000,0.0000,23.0627,0.2130,0
2.5220,2,0.0000,0.0000,22.9717,0.0000,0.0000,0.0000,22.9717,0.2140,0
2.5230,2,0.0000,0.0000,22.8808,0.0000,0.0000,0.0000,22.8808,0.2130,0
2.5240,2,0.0000,0.0000,22.7901,0.0000,0.0000,0.0000,22.7901,0.2140,0
2.5250,2,0.0000,0.0000,22.6997,0.0000,0.0000,0.0000,22.6997,0.2150,0
2.5260,2,0.0000,0.0000,22.6094,0.0000,0.0000,0.0000,22.6094,0.2140,0
2.5270,2,0.0000,0.0000,22.5192,0.0000,0.0000,0.0000,22.5192,0.2190,0
2.5280,2,0.0000,0.0000,22.4293,0.0000,0.0000,0.0000,22.4293,0.2160,0
2.5290,2,0.0000,0.0000,22.3395,0.0000,0.0000,0.0000,22.3395,0.2160,0
2.5300,2,0.0000,0.0000,22.2499,0.0000,0.0000,0.0000,22.2499,0.2140,0
2.5310,2,0.0000,0.0000,22.1605,0.0000,0.0000,0.0000,22.1605,0.2170,0
2.5320,2,0.0000,0.0000,22.0713,0.0000,0.0000,0.0000,22.0713,0.2160,0
2.5330,2,0.0000,0.0000,21.9822,0.0000,0.0000,0.0000,21.9822,0.2150,0
2.5340,2,0.0000,0.0000,21.8934,0.0000,0.0000,0.0000,21.8934,0.2170,0
2.5350,2,0.0000,0.0000,21.8047,0.0000,0.0000,0.0000,21.8047,0.2180,0
2.5360,2,0.0000,0.0000,21.7162,0.0000,0.0000,0.0000,21.7162,0.2130,0
2.5370,2,0.0000,0.0000,21.6278,0.0000,0.0000,0.0000,21.6278,0.2140,0
2.5380,2,0.0000,0.0000,21.5397,0.0000,0.0000,0.0000,21.5397,0.2130,0
2.5390,2,0.0000,0.0000,21.4517,0.0000,0.0000,0.0000,21.4517,0.2140,0
2.5400,2,0.0000,0.0000,21.3639,0.0000,0.0000,0.0000,21.3639,0.2120,0
2.5410,2,0.0000,0.0000,21.2763,0.0000,0.0000,0.0000,21.2763,0.2180,0
2.5420,2,0.0000,0.0000,21.1889,0.0000,0.0000,0.0000,21.1889,0.2140,0
2.5430,2,0.0000,0.0000,21.1016,0.0000,0.0000,0.0000,21.1016,0.2140,0
2.5440,2,0.0000,0.0000,21.0146,0.0000,0.0000,0.0000,21.0146,0.2170,0
2.5450,2,0.0000,0.0000,20.9277,0.0000,0.0000,0.0000,20.9277,0.2130,0
2.5460,2,0.0000,0.0000,20.8410,0.0000,0.0000,0.0000,20.8410,0.2160,0
2.5470,2,0.0000,0.0000,20.7545,0.0000,0.0000,0.0000,20.7545,0.2140,0
2.5480,2,0.0000,0.0000,20.6681,0.0000,0.0000,0.0000,20.6681,0.2170,0
2.5490,2,0.0000,0.0000,20.5819,0.0000,0.0000,0.0000,20.5819,0.2160,0
2.5500,2,0.0000,0.0000,20.4959,0.0000,0.0000,0.0000,20.4959,0.2120,0
2.5510,2,0.0000,0.0000,20.4101,0.0000,0.0000,0.0000,20.4101,0.2140,0
2.5520,2,0.0000,0.0000,20.3245,0.0000,0.0000,0.0000,20.3245,0.2220,0
2.5530,2,0.0000,0.0000,20.2391,0.0000,0.0000,0.0000,20.2391,0.2140,0
2.5540,2,0.0000,0.0000,20.1538,0.0000,0.0000,0.0000,20.1538,0.2150,0
2.5550,2,0.0000,0.0000,20.0687,0.0000,0.0000,0.0000,20.0687,0.2200,0
2.5560,2,0.0000,0.0000,19.9838,0.0000,0.0000,0.0000,19.9838,0.2190,0
2.5570,2,0.0000,0.0000,19.8991,0.0000,0.0000,0.0000,19.8991,0.2170,0
2.5580,2,0.0000,0.0000,19.8145,0.0000,0.0000,0.0000,19.8145,0.2180,0
2.5590,2,0.0000,0.0000,19.7302,0.0000,0.0000,0.0000,19.7302,0.2170,0
2.5600,2,0.0000,0.0000,19.6460,0.0000,0.0000,0.0000,19.6460,0.2170,0
2.5610,2,0.0000,0.0000,19.5620,0.0000,0.0000,0.0000,19.5620,0.2170,0
2.5620,2,0.0000,0.0000,19.4781,0.0000,0.0000,0.0000,19.4781,0.2190,0
2.5630,2,0.0000,0.0000,19.3945,0.0000,0.0000,0.0000,19.3945,0.2220,0
2.5640,2,0.0000,0.0000,19.3110,0.0000,0.0000,0.0000,19.3110,0.2160,0
2.5650,2,0.0000,0.0000,19.2277,0.0000,0.0000,0.0000,19.2277,0.2160,0
2.5660,2,0.0000,0.0000,19.1446,0.0000,0.0000,0.0000,19.1446,0.2170,0
2.5670,2,0.0000,0.0000,19.0617,0.0000,0.0000,0.0000,19.0617,0.2160,0
2.5680,2,0.0000,0.0000,18.9789,0.0000,0.0000,0.0000,18.9789,0.2170,0
2.5690,2,0.0000,0.0000,18.8964,0.0000,0.0000,0.0000,18.8964,0.2160,0
2.5700,2,0.0000,0.0000,18.8140,0.0000,0.0000,0.0000,18.8140,0.2180,0
2.5710,2,0.0000,0.0000,18.7318,0.0000,0.0000,0.0000,18.7318,0.2170,0
2.5720,2,0.0000,0.0000,18.6497,0.0000,0.0000,0.0000,18.6497,0.2190,0
2.5730,2,0.0000,0.0000,18.5679,0.0000,0.0000,0.0000,18.5679,0.2250,0
2.5740,2,0.0000,0.0000,18.4862,0.0000,0.0000,0.0000,18.4862,0.2210,0
2.5750,2,0.0000,0.0000,18.4047,0.0000,0.0000,0.0000,18.4047,0.2180,0
2.5760,2,0.0000,0.0000,18.3234,0.0000,0.0000,0.0000,18.3234,0.2180,0
2.5770,2,0.0000,0.0000,18.2423,0.0000,0.0000,0.0000,18.2423,0.2160,0
2.5780,2,0.0000,0.0000,18.1614,0.0000,0.0000,0.0000,18.1614,0.2190,0
2.5790,2,0.0000,0.0000,18.0806,0.0000,0.0000,0.0000,18.0806,0.2170,0
2.5800,2,0.0000,0.0000,18.0000,0.0000,0.0000,0.0000,18.0000,0.2170,0
2.5810,2,0.0000,0.0000,17.9196,0.0000,0.0000,0.0000,17.9196,0.2180,0
2.5820,2,0.0000,0.0000,17.8394,0.0000,0.0000,0.0000,17.8394,0.2150,0
2.5830,2,0.0000,0.0000,17.7593,0.0000,0.0000,0.0000,17.7593,0.2180,0
2.5840,2,0.0000,0.0000,17.6794,0.0000,0.0000,0.0000,17.6794,0.2180,0
2.5850,2,0.0000,0.0000,17.5998,0.0000,0.0000,0.0000,17.5998,0.2250,0
2.5860,2,0.0000,0.0000,17.5202,0.0000,0.0000,0.0000,17.5202,0.2210,0
2.5870,2,0.0000,0.0000,17.4409,0.0000,0.0000,0.0000,17.4409,0.2140,0
2.5880,2,0.0000,0.0000,17.3618,0.0000,0.0000,0.0000,17.3618,0.2140,0
2.5890,2,0.0000,0.0000,17.2828,0.0000,0.0000,0.0000,17.2828,0.2160,0
2.5900,2,0.0000,0.0000,17.2040,0.0000,0.0000,0.0000,17.2040,0.2150,0
2.5910,2,0.0000,0.0000,17.1254,0.0000,0.0000,0.0000,17.1254,0.2160,0
2.5920,2,0.0000,0.0000,17.0470,0.0000,0.0000,0.0000,17.0470,0.2160,0
2.5930,2,0.0000,0.0000,16.9687,0.0000,0.0000,0.0000,16.9687,0.2140,0
2.5940,2,0.0000,0.0000,16.8907,0.0000,0.0000,0.0000,16.8907,0.2180,0
2.5950,2,0.0000,0.0000,16.8128,0.0000,0.0000,0.0000,16.8128,0.2120,0
2.5960,2,0.0000,0.0000,16.7351,0.0000,0.0000,0.0000,16.7351,0.2150,0
2.5970,2,0.0000,0.0000,16.6575,0.0000,0.0000,0.0000,16.6575,0.2120,0
2.5980,2,0.0000,0.0000,16.5802,0.0000,0.0000,0.0000,16.5802,0.2150,0
2.5990,2,0.0000,0.0000,16.5030,0.0000,0.0000,0.0000,16.5030,0.2120,0
2.6000,2,0.0000,0.0000,16.4260,0.0000,0.0000,0.0000,16.4260,0.2130,0
2.6010,2,0.0000,0.0000,16.3492,0.0000,0.0000,0.0000,16.3492,0.2130,0
2.6020,2,0.0000,0.0000,16.2726,0.0000,0.0000,0.0000,16.2726,0.2120,0
2.6030,2,0.0000,0.0000,16.1961,0.0000,0.0000,0.0000,16.1961,0.2130,0
2.6040,2,0.0000,0.0000,16.1199,0.0000,0.0000,0.0000,16.1199,0.2140,0
2.6050,2,0.0000,0.0000,16.0438,0.0000,0.0000,0.0000,16.0438,0.2140,0
2.6060,2,0.0000,0.0000,15.9679,0.0000,0.0000,0.0000,15.9679,0.2100,0
2.6070,2,0.0000,0.0000,15.8921,0.0000,0.0000,0.0000,15.8921,0.2120,0
2.6080,2,0.0000,0.0000,15.8166,0.0000,0.0000,0.0000,15.8166,0.2150,0
2.6090,2,0.0000,0.0000,15.7412,0.0000,0.0000,0.0000,15.7412,0.2130,0
2.6100,2,0.0000,0.0000,15.6660,0.0000,0.0000,0.0000,15.6660,0.2220,0
2.6110,2,0.0000,0.0000,15.5910,0.0000,0.0000,0.0000,15.5910,0.2130,0
2.6120,2,0.0000,0.0000,15.5162,0.0000,0.0000,0.0000,15.5162,0.2120,0
2.6130,2,0.0000,0.0000,15.4416,0.0000,0.0000,0.0000,15.4416,0.2170,0
2.6140,2,0.0000,0.0000,15.3671,0.0000,0.0000,0.0000,15.3671,0.2160,0
2.6150,2,0.0000,0.0000,15.2928,0.0000,0.0000,0.0000,15.2928,0.2270,0
2.6160,2,0.0000,0.0000,15.2187,0.0000,0.0000,0.0000,15.2187,0.2240,0
2.6170,2,0.0000,0.0000,15.1448,0.0000,0.0000,0.0000,15.1448,0.2190,0
2.6180,2,0.0000,0.0000,15.0710,0.0000,0.0000,0.0000,15.0710,0.2330,0
2.6190,2,0.0000,0.0000,14.9974,0.0000,0.0000,0.0000,14.9974,0.2180,0
2.6200,2,0.0000,0.0000,14.9241,0.0000,0.0000,0.0000,14.9241,0.2160,0
2.6210,2,0.0000,0.0000,14.8509,0.0000,0.0000,0.0000,14.8509,0.2150,0
2.6220,2,0.0000,0.0000,14.7778,0.0000,0.0000,0.0000,14.7778,0.3320,0
2.6230,2,0.0000,0.0000,14.7050,0.0000,0.0000,0.0000,14.7050,0.4560,0
2.6240,2,0.0000,0.0000,14.6323,0.0000,0.0000,0.0000,14.6323,0.3280,0
2.6250,2,0.0000,0.0000,14.5598,0.0000,0.0000,0.0000,14.5598,0.3920,0
2.6260,2,0.0000,0.0000,14.4875,0.0000,0.0000,0.0000,14.4875,0.2450,0
2.6270,2,0.0000,0.0000,14.4154,0.0000,0.0000,0.0000,14.4154,0.2180,0
2.6280,2,0.0000,0.0000,14.3434,0.0000,0.0000,0.0000,14.3434,0.2160,0
2.6290,2,0.0000,0.0000,14.2717,0.0000,0.0000,0.0000,14.2717,0.2180,0
2.6300,2,0.0000,0.0000,14.2001,0.0000,0.0000,0.0000,14.2001,0.2170,0
2.6310,2,0.0000,0.0000,14.1287,0.0000,0.0000,0.0000,14.1287,0.4110,0
2.6320,2,0.0000,0.0000,14.0574,0.0000,0.0000,0.0000,14.0574,0.2770,0
2.6330,2,0.0000,0.0000,13.9864,0.0000,0.0000,0.0000,13.9864,0.2240,0
2.6340,2,0.0000,0.0000,13.9155,0.0000,0.0000,0.0000,13.9155,0.2190,0
2.6350,2,0.0000,0.0000,13.8448,0.0000,0.0000,0.0000,13.8448,0.4020,0
2.6360,2,0.0000,0.0000,13.7743,0.0000,0.0000,0.0000,13.7743,0.4110,0
2.6370,2,0.0000,0.0000,13.7040,0.0000,0.0000,0.0000,13.7040,0.2230,0
2.6380,2,0.0000,0.0000,13.6338,0.0000,0.0000,0.0000,13.6338,0.2130,0
2.6390,2,0.0000,0.0000,13.5639,0.0000,0.0000,0.0000,13.5639,0.2130,0
2.6400,2,0.0000,0.0000,13.4941,0.0000,0.0000,0.0000,13.4941,0.2110,0
2.6410,2,0.0000,0.0000,13.4245,0.0000,0.0000,0.0000,13.4245,0.2130,0
2.6420,2,0.0000,0.0000,13.3551,0.0000,0.0000,0.0000,13.3551,0.2110,0
2.6430,2,0.0000,0.0000,13.2858,0.0000,0.0000,0.0000,13.2858,0.2110,0
2.6440,2,0.0000,0.0000,13.2167,0.0000,0.0000,0.0000,13.2167,0.2130,0
2.6450,2,0.0000,0.0000,13.1478,0.0000,0.0000,0.0000,13.1478,0.2150,0
2.6460,2,0.0000,0.0000,13.0791,0.0000,0.0000,0.0000,13.0791,0.2130,0
2.6470,2,0.0000,0.0000,13.0106,0.0000,0.0000,0.0000,13.0106,0.2150,0
2.6480,2,0.0000,0.0000,12.9423,0.0000,0.0000,0.0000,12.9423,0.2140,0
2.6490,2,0.0000,0.0000,12.8741,0.0000,0.0000,0.0000,12.8741,0.2170,0
2.6500,2,0.0000,0.0000,12.8061,0.0000,0.0000,0.0000,12.8061,0.2160,0
2.6510,2,0.0000,0.0000,12.7383,0.0000,0.0000,0.0000,12.7383,0.2140,0
2.6520,2,0.0000,0.0000,12.6707,0.0000,0.0000,0.0000,12.6707,0.2140,0
2.6530,2,0.0000,0.0000,12.6032,0.0000,0.0000,0.0000,12.6032,0.2150,0
2.6540,2,0.0000,0.0000,12.5360,0.0000,0.0000,0.0000,12.5360,0.2150,0
2.6550,2,0.0000,0.0000,12.4689,0.0000,0.0000,0.0000,12.4689,0.2160,0
2.6560,2,0.0000,0.0000,12.4020,0.0000,0.0000,0.0000,12.4020,0.2110,0
2.6570,2,0.0000,0.0000,12.3352,0.0000,0.0000,0.0000,12.3352,0.2230,0
2.6580,2,0.0000,0.0000,12.2687,0.0000,0.0000,0.0000,12.2687,0.2190,0
2.6590,2,0.0000,0.0000,12.2023,0.0000,0.0000,0.0000,12.2023,0.2160,0
2.6600,2,0.0000,0.0000,12.1361,0.0000,0.0000,0.0000,12.1361,0.2190,0
2.6610,2,0.0000,0.0000,12.0701,0.0000,0.0000,0.0000,12.0701,0.2170,0
2.6620,2,0.0000,0.0000,12.0043,0.0000,0.0000,0.0000,12.0043,0.2220,0
2.6630,2,0.0000,0.0000,11.9386,0.0000,0.0000,0.0000,11.9386,0.2220,0
2.6640,2,0.0000,0.0000,11.8732,0.0000,0.0000,0.0000,11.8732,0.2200,0
2.6650,2,0.0000,0.0000,11.8079,0.0000,0.0000,0.0000,11.8079,0.2200,0
2.6660,2,0.0000,0.0000,11.7428,0.0000,0.0000,0.0000,11.7428,0.2200,0
2.6670,2,0.0000,0.0000,11.6778,0.0000,0.0000,0.0000,11.6778,0.2190,0
2.6680,2,0.0000,0.0000,11.6131,0.0000,0.0000,0.0000,11.6131,0.2180,0
2.6690,2,0.0000,0.0000,11.5485,0.0000,0.0000,0.0000,11.5485,0.2180,0
2.6700,2,0.0000,0.0000,11.4841,0.0000,0.0000,0.0000,11.4841,0.2170,0
2.6710,2,0.0000,0.0000,11.4199,0.0000,0.0000,0.0000,11.4199,0.2150,0
2.6720,2,0.0000,0.0000,11.3559,0.0000,0.0000,0.0000,11.3559,0.2160,0
2.6730,2,0.0000,0.0000,11.2921,0.0000,0.0000,0.0000,11.2921,0.2160,0
2.6740,2,0.0000,0.0000,11.2284,0.0000,0.0000,0.0000,11.2284,0.2170,0
2.6750,2,0.0000,0.0000,11.1649,0.0000,0.0000,0.0000,11.1649,0.2170,0
2.6760,2,0.0000,0.0000,11.1016,0.0000,0.0000,0.0000,11.1016,0.2170,0
2.6770,2,0.0000,0.0000,11.0385,0.0000,0.0000,0.0000,11.0385,0.2190,0
2.6780,2,0.0000,0.0000,10.9755,0.0000,0.0000,0.0000,10.9755,0.2140,0
2.6790,2,0.0000,0.0000,10.9127,0.0000,0.0000,0.0000,10.9127,0.2150,0
2.6800,2,0.0000,0.0000,10.8502,0.0000,0.0000,0.0000,10.8502,0.2110,0
2.6810,2,0.0000,0.0000,10.7877,0.0000,0.0000,0.0000,10.7877,0.2160,0
2.6820,2,0.0000,0.0000,10.7255,0.0000,0.0000,0.0000,10.7255,0.2130,0
2.6830,2,0.0000,0.0000,10.6635,0.0000,0.0000,0.0000,10.6635,0.2160,0
2.6840,2,0.0000,0.0000,10.6016,0.0000,0.0000,0.0000,10.6016,0.2150,0
2.6850,2,0.0000,0.0000,10.5399,0.0000,0.0000,0.0000,10.5399,0.2160,0
