Time,Mode,Q1,Q2,Q3,Q4,Q5,Q6,X,Y,Z
1.79,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.791,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.792,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.793,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.794,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.795,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.796,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.797,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.798,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.799,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.8,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.801,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.802,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.803,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.804,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.805,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.806,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.807,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.808,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.809,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.81,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.811,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.812,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.813,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.814,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.815,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.816,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.817,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.818,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.819,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.82,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.821,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.822,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.823,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.824,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.825,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.826,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.827,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.828,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.829,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.83,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.831,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.832,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.833,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.834,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.835,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.836,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.837,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.838,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.839,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.84,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.841,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.842,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.843,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.844,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.845,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.846,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.847,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.848,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.849,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.85,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.851,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.852,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.853,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.854,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.855,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.856,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.857,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.858,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.859,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.86,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.861,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.862,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.863,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.864,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.865,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.866,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.867,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.868,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.869,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.87,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.871,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.872,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.873,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.874,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.875,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.876,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.877,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.878,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.879,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.88,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.881,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.882,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.883,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.884,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.885,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.886,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.887,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.888,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.889,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.89,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.891,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.892,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.893,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.894,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.895,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.896,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.897,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.898,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.899,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.9,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.901,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.902,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.903,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.904,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.905,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.906,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.907,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.908,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.909,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.91,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.911,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.912,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.913,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.914,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.915,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.916,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.917,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.918,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.919,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.92,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.921,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.922,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.923,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.924,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.925,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.926,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.927,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.928,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.929,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.93,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.931,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.932,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.933,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.934,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.935,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.936,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.937,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.938,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.939,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.94,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.941,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.942,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.943,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.944,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.945,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.946,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.947,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.948,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.949,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.95,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.951,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.952,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.953,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.954,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.955,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.956,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.957,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.958,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.959,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.96,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.961,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.962,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.963,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.964,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.965,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.966,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.967,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.968,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.969,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.97,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.971,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.972,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.973,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.974,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.975,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.976,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.977,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.978,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.979,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.98,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.981,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.982,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.983,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.984,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.985,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.986,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.987,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.988,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.989,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.99,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.991,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.992,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.993,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.994,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.995,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.996,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.997,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.998,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
1.999,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.001,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.002,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.003,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.004,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.005,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.006,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.007,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.008,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.009,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.01,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.011,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.012,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.013,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.014,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.015,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.016,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.017,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.018,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.019,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.02,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.021,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.022,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.023,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.024,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.025,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.026,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.027,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.028,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.029,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.03,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.031,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.032,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.033,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.034,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.035,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.036,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.037,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.038,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.039,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.04,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.041,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.042,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.043,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.044,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.045,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.046,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.047,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.048,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.049,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.05,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.051,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.052,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.053,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.054,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.055,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.056,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.057,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.058,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.059,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.06,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.061,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.062,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.063,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.064,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.065,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.066,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.067,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.068,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.069,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.07,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.071,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.072,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.073,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.074,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.075,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.076,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.077,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.078,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.079,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.08,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.081,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.082,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.083,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.084,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.085,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.086,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.087,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.088,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.089,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.09,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.091,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.092,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.093,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.094,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.095,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.096,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.097,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.098,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.099,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.1,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.101,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.102,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.103,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.104,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.105,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.106,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.107,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.108,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.109,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.11,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.111,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.112,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
2.113,TRAPJ,90,0,0,0,0,0,-0.0345,-1.48878e-16,1.4525
