Time,Curr_X,Curr_Y,Curr_Z,Goal_Z
3.375,0.558995,0.0344997,0.667019,0.7515
3.376,0.558995,0.0344997,0.667024,0.7515
3.377,0.558995,0.0344997,0.667028,0.7515
3.378,0.558995,0.0344997,0.667032,0.7515
3.379,0.558995,0.0344997,0.667036,0.7515
3.38,0.558995,0.0344997,0.66704,0.7515
3.381,0.558995,0.0344997,0.667045,0.7515
3.382,0.558995,0.0344997,0.667049,0.7515
3.383,0.558995,0.0344997,0.667053,0.7515
3.384,0.558995,0.0344997,0.667057,0.7515
3.385,0.558995,0.0344997,0.667062,0.7515
3.386,0.558995,0.0344997,0.667066,0.7515
3.387,0.558995,0.0344997,0.66707,0.7515
3.388,0.558995,0.0344997,0.667074,0.7515
3.389,0.558995,0.0344997,0.667078,0.7515
3.39,0.558995,0.0344997,0.667083,0.7515
3.391,0.558995,0.0344997,0.667087,0.7515
3.392,0.558995,0.0344997,0.667091,0.7515
3.393,0.558995,0.0344997,0.667095,0.7515
3.394,0.558995,0.0344997,0.6671,0.7515
3.395,0.558995,0.0344997,0.667104,0.7515
3.396,0.558995,0.0344997,0.667108,0.7515
3.397,0.558995,0.0344997,0.667112,0.7515
3.398,0.558995,0.0344997,0.667116,0.7515
3.399,0.558995,0.0344997,0.667121,0.7515
3.4,0.558995,0.0344997,0.667125,0.7515
3.401,0.558995,0.0344997,0.667129,0.7515
3.402,0.558995,0.0344997,0.667133,0.7515
3.403,0.558995,0.0344997,0.667137,0.7515
3.404,0.558995,0.0344997,0.667142,0.7515
3.405,0.558995,0.0344997,0.667146,0.7515
3.406,0.558995,0.0344997,0.66715,0.7515
3.407,0.558995,0.0344997,0.667154,0.7515
3.408,0.558995,0.0344997,0.667159,0.7515
3.409,0.558995,0.0344997,0.667163,0.7515
3.41,0.558995,0.0344997,0.667167,0.7515
3.411,0.558995,0.0344997,0.667171,0.7515
3.412,0.558995,0.0344997,0.667175,0.7515
3.413,0.558995,0.0344997,0.66718,0.7515
3.414,0.558995,0.0344997,0.667184,0.7515
3.415,0.558995,0.0344997,0.667188,0.7515
3.416,0.558995,0.0344997,0.667192,0.7515
3.417,0.558995,0.0344997,0.667196,0.7515
3.418,0.558995,0.0344997,0.667201,0.7515
3.419,0.558995,0.0344997,0.667205,0.7515
3.42,0.558995,0.0344997,0.667209,0.7515
3.421,0.558995,0.0344997,0.667213,0.7515
3.422,0.558995,0.0344997,0.667218,0.7515
3.423,0.558995,0.0344997,0.667222,0.7515
3.424,0.558995,0.0344997,0.667226,0.7515
3.425,0.558995,0.0344997,0.66723,0.7515
3.426,0.558995,0.0344997,0.667234,0.7515
3.427,0.558995,0.0344997,0.667239,0.7515
3.428,0.558995,0.0344997,0.667243,0.7515
3.429,0.558995,0.0344997,0.667247,0.7515
3.43,0.558995,0.0344997,0.667251,0.7515
3.431,0.558995,0.0344997,0.667255,0.7515
3.432,0.558995,0.0344997,0.66726,0.7515
3.433,0.558995,0.0344997,0.667264,0.7515
3.434,0.558995,0.0344997,0.667268,0.7515
3.435,0.558995,0.0344997,0.667272,0.7515
3.436,0.558995,0.0344997,0.667276,0.7515
3.437,0.558995,0.0344997,0.667281,0.7515
3.438,0.558995,0.0344997,0.667285,0.7515
3.439,0.558995,0.0344997,0.667289,0.7515
3.44,0.558995,0.0344997,0.667293,0.7515
3.441,0.558995,0.0344997,0.667297,0.7515
3.442,0.558995,0.0344997,0.667302,0.7515
3.443,0.558995,0.0344997,0.667306,0.7515
3.444,0.558995,0.0344997,0.66731,0.7515
3.445,0.558995,0.0344997,0.667314,0.7515
3.446,0.558995,0.0344997,0.667319,0.7515
3.447,0.558995,0.0344997,0.667323,0.7515
3.448,0.558995,0.0344997,0.667327,0.7515
3.449,0.558995,0.0344997,0.667331,0.7515
3.45,0.558995,0.0344997,0.667335,0.7515
3.451,0.558995,0.0344997,0.66734,0.7515
3.452,0.558995,0.0344997,0.667344,0.7515
3.453,0.558995,0.0344997,0.667348,0.7515
3.454,0.558995,0.0344997,0.667352,0.7515
3.455,0.558995,0.0344997,0.667356,0.7515
3.456,0.558995,0.0344997,0.667361,0.7515
3.457,0.558995,0.0344997,0.667365,0.7515
3.458,0.558995,0.0344997,0.667369,0.7515
3.459,0.558995,0.0344997,0.667373,0.7515
3.46,0.558995,0.0344997,0.667377,0.7515
3.461,0.558995,0.0344997,0.667382,0.7515
3.462,0.558995,0.0344997,0.667386,0.7515
3.463,0.558995,0.0344997,0.66739,0.7515
3.464,0.558995,0.0344997,0.667394,0.7515
3.465,0.558995,0.0344997,0.667398,0.7515
3.466,0.558995,0.0344997,0.667403,0.7515
3.467,0.558995,0.0344997,0.667407,0.7515
3.468,0.558995,0.0344997,0.667411,0.7515
3.469,0.558995,0.0344997,0.667415,0.7515
3.47,0.558995,0.0344997,0.667419,0.7515
3.471,0.558995,0.0344997,0.667424,0.7515
3.472,0.558995,0.0344997,0.667428,0.7515
3.473,0.558995,0.0344997,0.667432,0.7515
3.474,0.558995,0.0344997,0.667436,0.7515
3.475,0.558995,0.0344997,0.66744,0.7515
3.476,0.558995,0.0344997,0.667445,0.7515
3.477,0.558995,0.0344997,0.667449,0.7515
3.478,0.558995,0.0344997,0.667453,0.7515
3.479,0.558995,0.0344997,0.667457,0.7515
3.48,0.558995,0.0344997,0.667461,0.7515
3.481,0.558995,0.0344997,0.667466,0.7515
3.482,0.558995,0.0344997,0.66747,0.7515
3.483,0.558995,0.0344997,0.667474,0.7515
3.484,0.558995,0.0344997,0.667478,0.7515
3.485,0.558995,0.0344997,0.667482,0.7515
3.486,0.558995,0.0344997,0.667487,0.7515
3.487,0.558995,0.0344997,0.667491,0.7515
3.488,0.558995,0.0344997,0.667495,0.7515
3.489,0.558995,0.0344997,0.667499,0.7515
3.49,0.558995,0.0344997,0.667503,0.7515
3.491,0.558995,0.0344997,0.667508,0.7515
3.492,0.558995,0.0344997,0.667512,0.7515
3.493,0.558995,0.0344997,0.667516,0.7515
3.494,0.558995,0.0344997,0.66752,0.7515
3.495,0.558995,0.0344997,0.667524,0.7515
3.496,0.558995,0.0344997,0.667529,0.7515
3.497,0.558995,0.0344997,0.667533,0.7515
3.498,0.558995,0.0344997,0.667537,0.7515
3.499,0.558995,0.0344997,0.667541,0.7515
3.5,0.558995,0.0344997,0.667545,0.7515
3.501,0.558995,0.0344997,0.66755,0.7515
3.502,0.558995,0.0344997,0.667554,0.7515
3.503,0.558995,0.0344997,0.667558,0.7515
3.504,0.558995,0.0344997,0.667562,0.7515
3.505,0.558995,0.0344997,0.667566,0.7515
3.506,0.558995,0.0344997,0.667571,0.7515
3.507,0.558995,0.0344997,0.667575,0.7515
3.508,0.558995,0.0344997,0.667579,0.7515
3.509,0.558995,0.0344997,0.667583,0.7515
3.51,0.558995,0.0344997,0.667587,0.7515
3.511,0.558995,0.0344997,0.667592,0.7515
3.512,0.558995,0.0344997,0.667596,0.7515
3.513,0.558995,0.0344997,0.6676,0.7515
3.514,0.558995,0.0344997,0.667604,0.7515
3.515,0.558995,0.0344997,0.667608,0.7515
3.516,0.558995,0.0344997,0.667612,0.7515
3.517,0.558995,0.0344997,0.667617,0.7515
3.518,0.558995,0.0344997,0.667621,0.7515
3.519,0.558995,0.0344997,0.667625,0.7515
3.52,0.558995,0.0344997,0.667629,0.7515
3.521,0.558995,0.0344997,0.667633,0.7515
3.522,0.558995,0.0344997,0.667638,0.7515
3.523,0.558995,0.0344997,0.667642,0.7515
3.524,0.558995,0.0344997,0.667646,0.7515
3.525,0.558995,0.0344997,0.66765,0.7515
3.526,0.558995,0.0344997,0.667654,0.7515
3.527,0.558995,0.0344997,0.667659,0.7515
3.528,0.558995,0.0344997,0.667663,0.7515
3.529,0.558995,0.0344997,0.667667,0.7515
3.53,0.558995,0.0344997,0.667671,0.7515
3.531,0.558995,0.0344997,0.667675,0.7515
3.532,0.558995,0.0344997,0.66768,0.7515
3.533,0.558995,0.0344997,0.667684,0.7515
3.534,0.558995,0.0344997,0.667688,0.7515
3.535,0.558995,0.0344997,0.667692,0.7515
3.536,0.558995,0.0344997,0.667696,0.7515
3.537,0.558995,0.0344997,0.6677,0.7515
3.538,0.558995,0.0344997,0.667705,0.7515
3.539,0.558995,0.0344997,0.667709,0.7515
3.54,0.558995,0.0344997,0.667713,0.7515
3.541,0.558995,0.0344997,0.667717,0.7515
3.542,0.558995,0.0344997,0.667721,0.7515
3.543,0.558995,0.0344997,0.667726,0.7515
3.544,0.558995,0.0344997,0.66773,0.7515
3.545,0.558995,0.0344997,0.667734,0.7515
3.546,0.558995,0.0344997,0.667738,0.7515
3.547,0.558995,0.0344997,0.667742,0.7515
3.548,0.558995,0.0344997,0.667746,0.7515
3.549,0.558995,0.0344997,0.667751,0.7515
3.55,0.558995,0.0344997,0.667755,0.7515
3.551,0.558995,0.0344997,0.667759,0.7515
3.552,0.558995,0.0344997,0.667763,0.7515
3.553,0.558995,0.0344997,0.667767,0.7515
3.554,0.558995,0.0344997,0.667772,0.7515
3.555,0.558995,0.0344997,0.667776,0.7515
3.556,0.558995,0.0344997,0.66778,0.7515
3.557,0.558995,0.0344997,0.667784,0.7515
3.558,0.558995,0.0344997,0.667788,0.7515
3.559,0.558995,0.0344997,0.667793,0.7515
3.56,0.558995,0.0344997,0.667797,0.7515
3.561,0.558995,0.0344997,0.667801,0.7515
3.562,0.558995,0.0344997,0.667805,0.7515
3.563,0.558995,0.0344997,0.667809,0.7515
3.564,0.558995,0.0344997,0.667813,0.7515
3.565,0.558995,0.0344997,0.667818,0.7515
3.566,0.558995,0.0344997,0.667822,0.7515
3.567,0.558995,0.0344997,0.667826,0.7515
3.568,0.558995,0.0344997,0.66783,0.7515
3.569,0.558995,0.0344997,0.667834,0.7515
3.57,0.558995,0.0344997,0.667839,0.7515
3.571,0.558995,0.0344997,0.667843,0.7515
3.572,0.558995,0.0344997,0.667847,0.7515
3.573,0.558995,0.0344997,0.667851,0.7515
3.574,0.558995,0.0344997,0.667855,0.7515
3.575,0.558995,0.0344997,0.667859,0.7515
3.576,0.558995,0.0344997,0.667864,0.7515
3.577,0.558995,0.0344997,0.667868,0.7515
3.578,0.558995,0.0344997,0.667872,0.7515
3.579,0.558995,0.0344997,0.667876,0.7515
3.58,0.558995,0.0344997,0.66788,0.7515
3.581,0.558995,0.0344997,0.667884,0.7515
3.582,0.558995,0.0344997,0.667889,0.7515
3.583,0.558995,0.0344997,0.667893,0.7515
3.584,0.558995,0.0344997,0.667897,0.7515
3.585,0.558995,0.0344997,0.667901,0.7515
3.586,0.558995,0.0344997,0.667905,0.7515
3.587,0.558995,0.0344997,0.66791,0.7515
3.588,0.558995,0.0344997,0.667914,0.7515
3.589,0.558995,0.0344997,0.667918,0.7515
3.59,0.558995,0.0344997,0.667922,0.7515
3.591,0.558995,0.0344997,0.667926,0.7515
3.592,0.558995,0.0344997,0.66793,0.7515
3.593,0.558995,0.0344997,0.667935,0.7515
3.594,0.558995,0.0344997,0.667939,0.7515
3.595,0.558995,0.0344997,0.667943,0.7515
3.596,0.558995,0.0344997,0.667947,0.7515
3.597,0.558995,0.0344997,0.667951,0.7515
3.598,0.558995,0.0344997,0.667955,0.7515
3.599,0.558995,0.0344997,0.66796,0.7515
3.6,0.558995,0.0344997,0.667964,0.7515
3.601,0.558995,0.0344997,0.667968,0.7515
3.602,0.558995,0.0344997,0.667972,0.7515
3.603,0.558995,0.0344997,0.667976,0.7515
3.604,0.558995,0.0344997,0.667981,0.7515
3.605,0.558995,0.0344997,0.667985,0.7515
3.606,0.558995,0.0344997,0.667989,0.7515
3.607,0.558995,0.0344997,0.667993,0.7515
3.608,0.558995,0.0344997,0.667997,0.7515
3.609,0.558995,0.0344997,0.668001,0.7515
3.61,0.558995,0.0344997,0.668006,0.7515
3.611,0.558995,0.0344997,0.66801,0.7515
3.612,0.558995,0.0344997,0.668014,0.7515
3.613,0.558995,0.0344997,0.668018,0.7515
3.614,0.558995,0.0344997,0.668022,0.7515
3.615,0.558995,0.0344997,0.668026,0.7515
3.616,0.558995,0.0344997,0.668031,0.7515
3.617,0.558995,0.0344997,0.668035,0.7515
3.618,0.558995,0.0344997,0.668039,0.7515
3.619,0.558995,0.0344997,0.668043,0.7515
3.62,0.558995,0.0344997,0.668047,0.7515
3.621,0.558995,0.0344997,0.668051,0.7515
3.622,0.558995,0.0344997,0.668056,0.7515
3.623,0.558995,0.0344997,0.66806,0.7515
3.624,0.558995,0.0344997,0.668064,0.7515
3.625,0.558995,0.0344997,0.668068,0.7515
3.626,0.558995,0.0344997,0.668072,0.7515
3.627,0.558995,0.0344997,0.668076,0.7515
3.628,0.558995,0.0344997,0.668081,0.7515
3.629,0.558995,0.0344997,0.668085,0.7515
3.63,0.558995,0.0344997,0.668089,0.7515
3.631,0.558995,0.0344997,0.668093,0.7515
3.632,0.558995,0.0344997,0.668097,0.7515
3.633,0.558995,0.0344997,0.668101,0.7515
3.634,0.558995,0.0344997,0.668106,0.7515
3.635,0.558995,0.0344997,0.66811,0.7515
3.636,0.558995,0.0344997,0.668114,0.7515
3.637,0.558995,0.0344997,0.668118,0.7515
3.638,0.558995,0.0344997,0.668122,0.7515
3.639,0.558995,0.0344997,0.668126,0.7515
3.64,0.558995,0.0344997,0.668131,0.7515
3.641,0.558995,0.0344997,0.668135,0.7515
3.642,0.558995,0.0344997,0.668139,0.7515
3.643,0.558995,0.0344997,0.668143,0.7515
3.644,0.558995,0.0344997,0.668147,0.7515
3.645,0.558995,0.0344997,0.668151,0.7515
3.646,0.558995,0.0344997,0.668156,0.7515
3.647,0.558995,0.0344997,0.66816,0.7515
3.648,0.558995,0.0344997,0.668164,0.7515
3.649,0.558995,0.0344997,0.668168,0.7515
3.65,0.558995,0.0344997,0.668172,0.7515
3.651,0.558995,0.0344997,0.668176,0.7515
3.652,0.558995,0.0344997,0.668181,0.7515
3.653,0.558995,0.0344997,0.668185,0.7515
3.654,0.558995,0.0344997,0.668189,0.7515
3.655,0.558995,0.0344997,0.668193,0.7515
3.656,0.558995,0.0344997,0.668197,0.7515
3.657,0.558995,0.0344997,0.668201,0.7515
3.658,0.558995,0.0344997,0.668206,0.7515
3.659,0.558995,0.0344997,0.66821,0.7515
3.66,0.558995,0.0344997,0.668214,0.7515
3.661,0.558995,0.0344997,0.668218,0.7515
3.662,0.558995,0.0344997,0.668222,0.7515
3.663,0.558995,0.0344997,0.668226,0.7515
3.664,0.558995,0.0344997,0.668231,0.7515
3.665,0.558995,0.0344997,0.668235,0.7515
3.666,0.558995,0.0344997,0.668239,0.7515
3.667,0.558995,0.0344997,0.668243,0.7515
3.668,0.558995,0.0344997,0.668247,0.7515
3.669,0.558995,0.0344997,0.668251,0.7515
3.67,0.558995,0.0344997,0.668256,0.7515
3.671,0.558995,0.0344997,0.66826,0.7515
3.672,0.558995,0.0344997,0.668264,0.7515
3.673,0.558995,0.0344997,0.668268,0.7515
3.674,0.558995,0.0344997,0.668272,0.7515
3.675,0.558995,0.0344997,0.668276,0.7515
3.676,0.558995,0.0344997,0.66828,0.7515
3.677,0.558995,0.0344997,0.668285,0.7515
3.678,0.558995,0.0344997,0.668289,0.7515
3.679,0.558995,0.0344997,0.668293,0.7515
3.68,0.558995,0.0344997,0.668297,0.7515
3.681,0.558995,0.0344997,0.668301,0.7515
3.682,0.558995,0.0344997,0.668305,0.7515
3.683,0.558995,0.0344997,0.66831,0.7515
3.684,0.558995,0.0344997,0.668314,0.7515
3.685,0.558995,0.0344997,0.668318,0.7515
3.686,0.558995,0.0344997,0.668322,0.7515
3.687,0.558995,0.0344997,0.668326,0.7515
3.688,0.558995,0.0344997,0.66833,0.7515
3.689,0.558995,0.0344997,0.668335,0.7515
3.69,0.558995,0.0344997,0.668339,0.7515
3.691,0.558995,0.0344997,0.668343,0.7515
3.692,0.558995,0.0344997,0.668347,0.7515
3.693,0.558995,0.0344997,0.668351,0.7515
3.694,0.558995,0.0344997,0.668355,0.7515
3.695,0.558995,0.0344997,0.668359,0.7515
3.696,0.558995,0.0344997,0.668364,0.7515
3.697,0.558995,0.0344997,0.668368,0.7515
3.698,0.558995,0.0344997,0.668372,0.7515
3.699,0.558995,0.0344997,0.668376,0.7515
3.7,0.558995,0.0344997,0.66838,0.7515
3.701,0.558995,0.0344997,0.668384,0.7515
3.702,0.558995,0.0344997,0.668389,0.7515
3.703,0.558995,0.0344997,0.668393,0.7515
3.704,0.558995,0.0344997,0.668397,0.7515
3.705,0.558995,0.0344997,0.668401,0.7515
3.706,0.558995,0.0344997,0.668405,0.7515
3.707,0.558995,0.0344997,0.668409,0.7515
3.708,0.558995,0.0344997,0.668413,0.7515
3.709,0.558995,0.0344997,0.668418,0.7515
3.71,0.558995,0.0344997,0.668422,0.7515
3.711,0.558995,0.0344997,0.668426,0.7515
3.712,0.558995,0.0344997,0.66843,0.7515
3.713,0.558995,0.0344997,0.668434,0.7515
3.714,0.558995,0.0344997,0.668438,0.7515
3.715,0.558995,0.0344997,0.668442,0.7515
3.716,0.558995,0.0344997,0.668447,0.7515
3.717,0.558995,0.0344997,0.668451,0.7515
3.718,0.558995,0.0344997,0.668455,0.7515
3.719,0.558995,0.0344997,0.668459,0.7515
3.72,0.558995,0.0344997,0.668463,0.7515
3.721,0.558995,0.0344997,0.668467,0.7515
3.722,0.558995,0.0344997,0.668472,0.7515
3.723,0.558995,0.0344997,0.668476,0.7515
3.724,0.558995,0.0344997,0.66848,0.7515
3.725,0.558995,0.0344997,0.668484,0.7515
3.726,0.558995,0.0344997,0.668488,0.7515
3.727,0.558995,0.0344997,0.668492,0.7515
3.728,0.558995,0.0344997,0.668496,0.7515
3.729,0.558995,0.0344997,0.668501,0.7515
3.73,0.558995,0.0344997,0.668505,0.7515
3.731,0.558995,0.0344997,0.668509,0.7515
3.732,0.558995,0.0344997,0.668513,0.7515
3.733,0.558995,0.0344997,0.668517,0.7515
3.734,0.558995,0.0344997,0.668521,0.7515
3.735,0.558995,0.0344997,0.668525,0.7515
3.736,0.558995,0.0344997,0.66853,0.7515
3.737,0.558995,0.0344997,0.668534,0.7515
3.738,0.558995,0.0344997,0.668538,0.7515
3.739,0.558995,0.0344997,0.668542,0.7515
3.74,0.558995,0.0344997,0.668546,0.7515
3.741,0.558995,0.0344997,0.66855,0.7515
3.742,0.558995,0.0344997,0.668554,0.7515
3.743,0.558995,0.0344997,0.668559,0.7515
3.744,0.558995,0.0344997,0.668563,0.7515
3.745,0.558995,0.0344997,0.668567,0.7515
3.746,0.558995,0.0344997,0.668571,0.7515
3.747,0.558995,0.0344997,0.668575,0.7515
3.748,0.558995,0.0344997,0.668579,0.7515
3.749,0.558995,0.0344997,0.668583,0.7515
3.75,0.558995,0.0344997,0.668588,0.7515
3.751,0.558995,0.0344997,0.668592,0.7515
3.752,0.558995,0.0344997,0.668596,0.7515
3.753,0.558995,0.0344997,0.6686,0.7515
3.754,0.558995,0.0344997,0.668604,0.7515
3.755,0.558995,0.0344997,0.668608,0.7515
3.756,0.558995,0.0344997,0.668612,0.7515
3.757,0.558995,0.0344997,0.668617,0.7515
3.758,0.558995,0.0344997,0.668621,0.7515
3.759,0.558995,0.0344997,0.668625,0.7515
3.76,0.558995,0.0344997,0.668629,0.7515
3.761,0.558995,0.0344997,0.668633,0.7515
3.762,0.558995,0.0344997,0.668637,0.7515
3.763,0.558995,0.0344997,0.668641,0.7515
3.764,0.558995,0.0344997,0.668646,0.7515
3.765,0.558995,0.0344997,0.66865,0.7515
3.766,0.558995,0.0344997,0.668654,0.7515
3.767,0.558995,0.0344997,0.668658,0.7515
3.768,0.558995,0.0344997,0.668662,0.7515
3.769,0.558995,0.0344997,0.668666,0.7515
3.77,0.558995,0.0344997,0.66867,0.7515
3.771,0.558995,0.0344997,0.668675,0.7515
3.772,0.558995,0.0344997,0.668679,0.7515
3.773,0.558995,0.0344997,0.668683,0.7515
3.774,0.558995,0.0344997,0.668687,0.7515
3.775,0.558995,0.0344997,0.668691,0.7515
3.776,0.558995,0.0344997,0.668695,0.7515
3.777,0.558995,0.0344997,0.668699,0.7515
3.778,0.558995,0.0344997,0.668704,0.7515
3.779,0.558995,0.0344997,0.668708,0.7515
3.78,0.558995,0.0344997,0.668712,0.7515
3.781,0.558995,0.0344997,0.668716,0.7515
3.782,0.558995,0.0344997,0.66872,0.7515
3.783,0.558995,0.0344997,0.668724,0.7515
3.784,0.558995,0.0344997,0.668728,0.7515
3.785,0.558995,0.0344997,0.668732,0.7515
3.786,0.558995,0.0344997,0.668737,0.7515
3.787,0.558995,0.0344997,0.668741,0.7515
3.788,0.558995,0.0344997,0.668745,0.7515
3.789,0.558995,0.0344997,0.668749,0.7515
3.79,0.558995,0.0344997,0.668753,0.7515
3.791,0.558995,0.0344997,0.668757,0.7515
3.792,0.558995,0.0344997,0.668761,0.7515
3.793,0.558995,0.0344997,0.668766,0.7515
3.794,0.558995,0.0344997,0.66877,0.7515
3.795,0.558995,0.0344997,0.668774,0.7515
3.796,0.558995,0.0344997,0.668778,0.7515
3.797,0.558995,0.0344997,0.668782,0.7515
3.798,0.558995,0.0344997,0.668786,0.7515
3.799,0.558995,0.0344997,0.66879,0.7515
3.8,0.558995,0.0344997,0.668795,0.7515
3.801,0.558995,0.0344997,0.668799,0.7515
3.802,0.558995,0.0344997,0.668803,0.7515
3.803,0.558995,0.0344997,0.668807,0.7515
3.804,0.558995,0.0344997,0.668811,0.7515
3.805,0.558995,0.0344997,0.668815,0.7515
3.806,0.558995,0.0344997,0.668819,0.7515
3.807,0.558995,0.0344997,0.668823,0.7515
3.808,0.558995,0.0344997,0.668828,0.7515
3.809,0.558995,0.0344997,0.668832,0.7515
3.81,0.558995,0.0344997,0.668836,0.7515
3.811,0.558995,0.0344997,0.66884,0.7515
3.812,0.558995,0.0344997,0.668844,0.7515
3.813,0.558995,0.0344997,0.668848,0.7515
3.814,0.558995,0.0344997,0.668852,0.7515
3.815,0.558995,0.0344997,0.668856,0.7515
3.816,0.558995,0.0344997,0.668861,0.7515
3.817,0.558995,0.0344997,0.668865,0.7515
3.818,0.558995,0.0344997,0.668869,0.7515
3.819,0.558995,0.0344997,0.668873,0.7515
3.82,0.558995,0.0344997,0.668877,0.7515
3.821,0.558995,0.0344997,0.668881,0.7515
3.822,0.558995,0.0344997,0.668885,0.7515
3.823,0.558995,0.0344997,0.66889,0.7515
3.824,0.558995,0.0344997,0.668894,0.7515
3.825,0.558995,0.0344997,0.668898,0.7515
3.826,0.558995,0.0344997,0.668902,0.7515
3.827,0.558995,0.0344997,0.668906,0.7515
3.828,0.558995,0.0344997,0.66891,0.7515
3.829,0.558995,0.0344997,0.668914,0.7515
3.83,0.558995,0.0344997,0.668918,0.7515
3.831,0.558995,0.0344997,0.668923,0.7515
3.832,0.558995,0.0344997,0.668927,0.7515
3.833,0.558995,0.0344997,0.668931,0.7515
3.834,0.558995,0.0344997,0.668935,0.7515
3.835,0.558995,0.0344997,0.668939,0.7515
3.836,0.558995,0.0344997,0.668943,0.7515
3.837,0.558995,0.0344997,0.668947,0.7515
3.838,0.558995,0.0344997,0.668951,0.7515
3.839,0.558995,0.0344997,0.668956,0.7515
3.84,0.558995,0.0344997,0.66896,0.7515
3.841,0.558995,0.0344997,0.668964,0.7515
3.842,0.558995,0.0344997,0.668968,0.7515
3.843,0.558995,0.0344997,0.668972,0.7515
3.844,0.558995,0.0344997,0.668976,0.7515
3.845,0.558995,0.0344997,0.66898,0.7515
3.846,0.558995,0.0344997,0.668984,0.7515
3.847,0.558995,0.0344997,0.668989,0.7515
3.848,0.558995,0.0344997,0.668993,0.7515
3.849,0.558995,0.0344997,0.668997,0.7515
3.85,0.558995,0.0344997,0.669001,0.7515
3.851,0.558995,0.0344997,0.669005,0.7515
3.852,0.558995,0.0344997,0.669009,0.7515
3.853,0.558995,0.0344997,0.669013,0.7515
3.854,0.558995,0.0344997,0.669017,0.7515
3.855,0.558995,0.0344997,0.669021,0.7515
3.856,0.558995,0.0344997,0.669026,0.7515
3.857,0.558995,0.0344997,0.66903,0.7515
3.858,0.558995,0.0344997,0.669034,0.7515
3.859,0.558995,0.0344997,0.669038,0.7515
3.86,0.558995,0.0344997,0.669042,0.7515
3.861,0.558995,0.0344997,0.669046,0.7515
3.862,0.558995,0.0344997,0.66905,0.7515
3.863,0.558995,0.0344997,0.669054,0.7515
3.864,0.558995,0.0344997,0.669059,0.7515
3.865,0.558995,0.0344997,0.669063,0.7515
3.866,0.558995,0.0344997,0.669067,0.7515
3.867,0.558995,0.0344997,0.669071,0.7515
3.868,0.558995,0.0344997,0.669075,0.7515
3.869,0.558995,0.0344997,0.669079,0.7515
3.87,0.558995,0.0344997,0.669083,0.7515
3.871,0.558995,0.0344997,0.669087,0.7515
3.872,0.558995,0.0344997,0.669092,0.7515
3.873,0.558995,0.0344997,0.669096,0.7515
3.874,0.558995,0.0344997,0.6691,0.7515
3.875,0.558995,0.0344997,0.669104,0.7515
3.876,0.558995,0.0344997,0.669108,0.7515
3.877,0.558995,0.0344997,0.669112,0.7515
3.878,0.558995,0.0344997,0.669116,0.7515
3.879,0.558995,0.0344997,0.66912,0.7515
3.88,0.558995,0.0344997,0.669124,0.7515
3.881,0.558995,0.0344997,0.669129,0.7515
3.882,0.558995,0.0344997,0.669133,0.7515
3.883,0.558995,0.0344997,0.669137,0.7515
3.884,0.558995,0.0344997,0.669141,0.7515
3.885,0.558995,0.0344997,0.669145,0.7515
3.886,0.558995,0.0344997,0.669149,0.7515
3.887,0.558995,0.0344997,0.669153,0.7515
3.888,0.558995,0.0344997,0.669157,0.7515
3.889,0.558995,0.0344997,0.669161,0.7515
3.89,0.558995,0.0344997,0.669166,0.7515
3.891,0.558995,0.0344997,0.66917,0.7515
3.892,0.558995,0.0344997,0.669174,0.7515
3.893,0.558995,0.0344997,0.669178,0.7515
3.894,0.558995,0.0344997,0.669182,0.7515
3.895,0.558995,0.0344997,0.669186,0.7515
3.896,0.558995,0.0344997,0.66919,0.7515
3.897,0.558995,0.0344997,0.669194,0.7515
3.898,0.558995,0.0344997,0.669199,0.7515
3.899,0.558995,0.0344997,0.669203,0.7515
3.9,0.558995,0.0344997,0.669207,0.7515
3.901,0.558995,0.0344997,0.669211,0.7515
3.902,0.558995,0.0344997,0.669215,0.7515
3.903,0.558995,0.0344997,0.669219,0.7515
3.904,0.558995,0.0344997,0.669223,0.7515
3.905,0.558995,0.0344997,0.669227,0.7515
3.906,0.558995,0.0344997,0.669231,0.7515
3.907,0.558995,0.0344997,0.669236,0.7515
3.908,0.558995,0.0344997,0.66924,0.7515
3.909,0.558995,0.0344997,0.669244,0.7515
3.91,0.558995,0.0344997,0.669248,0.7515
3.911,0.558995,0.0344997,0.669252,0.7515
3.912,0.558995,0.0344997,0.669256,0.7515
3.913,0.558995,0.0344997,0.66926,0.7515
3.914,0.558995,0.0344997,0.669264,0.7515
3.915,0.558995,0.0344997,0.669268,0.7515
3.916,0.558995,0.0344997,0.669273,0.7515
3.917,0.558995,0.0344997,0.669277,0.7515
3.918,0.558995,0.0344997,0.669281,0.7515
3.919,0.558995,0.0344997,0.669285,0.7515
3.92,0.558995,0.0344997,0.669289,0.7515
3.921,0.558995,0.0344997,0.669293,0.7515
3.922,0.558995,0.0344997,0.669297,0.7515
3.923,0.558995,0.0344997,0.669301,0.7515
3.924,0.558995,0.0344997,0.669305,0.7515
3.925,0.558995,0.0344997,0.669309,0.7515
3.926,0.558995,0.0344997,0.669314,0.7515
3.927,0.558995,0.0344997,0.669318,0.7515
3.928,0.558995,0.0344997,0.669322,0.7515
3.929,0.558995,0.0344997,0.669326,0.7515
3.93,0.558995,0.0344997,0.66933,0.7515
3.931,0.558995,0.0344997,0.669334,0.7515
3.932,0.558995,0.0344997,0.669338,0.7515
