Time,Step,Target_J1,Target_J2,Target_J3,Target_J4,Target_J5,Target_J6,Actual_J1,Actual_J2,Actual_J3,Actual_J4,Actual_J5,Actual_J6,Q_Error,Exec_us
0.1730,1,0.0000,0.0000,2.7092,0.0000,3.3865,0.0000,0.0004,-0.0129,1.1558,-0.0017,1.4753,0.0003,2.4628,0.0650
0.1740,1,0.0000,0.0000,2.7405,0.0000,3.4256,0.0000,0.0004,-0.0128,1.1772,-0.0017,1.5014,0.0003,2.4793,0.0660
0.1750,1,0.0000,0.0000,2.7720,0.0000,3.4650,0.0000,0.0004,-0.0127,1.1990,-0.0017,1.5279,0.0003,2.4954,0.0640
0.1760,1,0.0000,0.0000,2.8037,0.0000,3.5046,0.0000,0.0004,-0.0125,1.2209,-0.0018,1.5547,0.0003,2.5114,0.4430
0.1770,1,0.0000,0.0000,2.8355,0.0000,3.5444,0.0000,0.0004,-0.0125,1.2431,-0.0018,1.5818,0.0003,2.5274,0.0680
0.1780,1,0.0000,0.0000,2.8676,0.0000,3.5845,0.0000,0.0004,-0.0124,1.2654,-0.0018,1.6090,0.0003,2.5435,0.4160
0.1790,1,0.0000,0.0000,2.8998,0.0000,3.6248,0.0000,0.0004,-0.0122,1.2878,-0.0018,1.6366,0.0003,2.5596,0.2890
0.1800,1,0.0000,0.0000,2.9322,0.0000,3.6653,0.0000,0.0004,-0.0121,1.3104,-0.0018,1.6642,0.0003,2.5757,0.0660
0.1810,1,0.0000,0.0000,2.9648,0.0000,3.7060,0.0000,0.0004,-0.0120,1.3332,-0.0018,1.6921,0.0003,2.5919,0.0690
0.1820,1,0.0000,0.0000,2.9975,0.0000,3.7469,0.0000,0.0004,-0.0118,1.3559,-0.0018,1.7201,0.0003,2.6083,0.0670
0.1830,1,0.0000,0.0000,3.0305,0.0000,3.7881,0.0000,0.0004,-0.0117,1.3791,-0.0018,1.7485,0.0003,2.6244,0.0670
0.1840,1,0.0000,0.0000,3.0636,0.0000,3.8295,0.0000,0.0004,-0.0116,1.4024,-0.0018,1.7771,0.0003,2.6405,0.0710
0.1850,1,0.0000,0.0000,3.0969,0.0000,3.8711,0.0000,0.0004,-0.0115,1.4258,-0.0018,1.8058,0.0003,2.6568,0.0680
0.1860,1,0.0000,0.0000,3.1304,0.0000,3.9130,0.0000,0.0004,-0.0114,1.4493,-0.0018,1.8348,0.0003,2.6730,0.0670
0.1870,1,0.0000,0.0000,3.1640,0.0000,3.9551,0.0000,0.0004,-0.0113,1.4731,-0.0019,1.8640,0.0003,2.6892,0.0670
0.1880,1,0.0000,0.0000,3.1979,0.0000,3.9974,0.0000,0.0004,-0.0111,1.4971,-0.0019,1.8934,0.0003,2.7054,0.0670
0.1890,1,0.0000,0.0000,3.2319,0.0000,4.0399,0.0000,0.0004,-0.0110,1.5209,-0.0019,1.9232,0.0003,2.7218,0.4430
0.1900,1,0.0000,0.0000,3.2661,0.0000,4.0826,0.0000,0.0004,-0.0108,1.5451,-0.0019,1.9532,0.0003,2.7379,0.0680
0.1910,1,0.0000,0.0000,3.3005,0.0000,4.1256,0.0000,0.0004,-0.0107,1.5940,-0.0018,2.0139,0.0003,2.7150,0.0670
0.1920,1,0.0000,0.0000,3.3350,0.0000,4.1688,0.0000,0.0004,-0.0105,1.6186,-0.0018,2.0449,0.0003,2.7308,0.0670
0.1930,1,0.0000,0.0000,3.3698,0.0000,4.2122,0.0000,0.0004,-0.0105,1.6186,-0.0018,2.0449,0.0003,2.7864,0.0390
0.1940,1,0.0000,0.0000,3.4047,0.0000,4.2558,0.0000,0.0004,-0.0103,1.6683,-0.0018,2.1078,0.0003,2.7621,0.0820
0.1950,1,0.0000,0.0000,3.4398,0.0000,4.2996,0.0000,0.0004,-0.0103,1.6933,-0.0018,2.1393,0.0003,2.7780,0.0810
0.1960,1,0.0000,0.0000,3.4751,0.0000,4.3436,0.0000,0.0004,-0.0101,1.7188,-0.0018,2.1714,0.0003,2.7934,0.0680
0.1970,1,0.0000,0.0000,3.5105,0.0000,4.3879,0.0000,0.0004,-0.0101,1.7442,-0.0018,2.2037,0.0003,2.8090,0.0670
0.1980,1,0.0000,0.0000,3.5462,0.0000,4.4323,0.0000,0.0004,-0.0101,1.7442,-0.0018,2.2037,0.0003,2.8660,0.0720
0.1990,1,0.0000,0.0000,3.5820,0.0000,4.4769,0.0000,0.0004,-0.0100,1.7699,-0.0018,2.2360,0.0003,2.8819,0.0660
0.2000,1,0.0000,0.0000,3.6180,0.0000,4.5217,0.0000,0.0004,-0.0099,1.7959,-0.0018,2.2687,0.0003,2.8976,0.4430
0.2010,1,0.0000,0.0000,3.6542,0.0000,4.5667,0.0000,0.0004,-0.0098,1.8220,-0.0019,2.3014,0.0003,2.9135,0.0670
0.2020,1,0.0000,0.0000,3.6905,0.0000,4.6119,0.0000,0.0004,-0.0098,1.8482,-0.0019,2.3346,0.0003,2.9292,0.0800
0.2030,1,0.0000,0.0000,3.7271,0.0000,4.6573,0.0000,0.0004,-0.0096,1.8747,-0.0019,2.3677,0.0003,2.9451,0.0680
0.2040,1,0.0000,0.0000,3.7638,0.0000,4.7028,0.0000,0.0004,-0.0096,1.9013,-0.0019,2.4011,0.0003,2.9609,0.0680
0.2050,1,0.0000,0.0000,3.8007,0.0000,4.7485,0.0000,0.0004,-0.0095,1.9279,-0.0019,2.4345,0.0003,2.9769,0.0800
0.2060,1,0.0000,0.0000,3.8378,0.0000,4.7944,0.0000,0.0004,-0.0094,1.9547,-0.0019,2.4681,0.0003,2.9929,0.1020
0.2070,1,0.0000,0.0000,3.8750,0.0000,4.8405,0.0000,0.0004,-0.0094,1.9817,-0.0019,2.5019,0.0003,3.0090,0.1650
0.2080,1,0.0000,0.0000,3.9125,0.0000,4.8867,0.0000,0.0004,-0.0093,2.0086,-0.0019,2.5356,0.0003,3.0253,0.1640
0.2090,1,0.0000,0.0000,3.9501,0.0000,4.9331,0.0000,0.0004,-0.0093,2.0359,-0.0019,2.5698,0.0003,3.0413,0.0700
0.2100,1,0.0000,0.0000,3.9879,0.0000,4.9797,0.0000,0.0004,-0.0092,2.0635,-0.0020,2.6042,0.0003,3.0572,0.0670
0.2110,1,0.0000,0.0000,4.0259,0.0000,5.0264,0.0000,0.0004,-0.0092,2.0910,-0.0020,2.6387,0.0003,3.0733,0.4540
0.2120,1,0.0000,0.0000,4.0640,0.0000,5.0733,0.0000,0.0004,-0.0092,2.1187,-0.0020,2.6733,0.0003,3.0894,0.2010
0.2130,1,0.0000,0.0000,4.1024,0.0000,5.1203,0.0000,0.0004,-0.0092,2.1467,-0.0020,2.7084,0.0003,3.1052,0.0680
0.2140,1,0.0000,0.0000,4.1409,0.0000,5.1675,0.0000,0.0004,-0.0092,2.1747,-0.0020,2.7436,0.0003,3.1211,0.0680
0.2150,1,0.0000,0.0000,4.1796,0.0000,5.2149,0.0000,0.0004,-0.0091,2.2030,-0.0020,2.7795,0.0003,3.1366,0.1620
0.2160,1,0.0000,0.0000,4.2185,0.0000,5.2623,0.0000,0.0004,-0.0091,2.2314,-0.0020,2.8154,0.0003,3.1522,0.0690
0.2170,1,0.0000,0.0000,4.2575,0.0000,5.3100,0.0000,0.0004,-0.0091,2.2596,-0.0020,2.8510,0.0003,3.1684,0.1640
0.2180,1,0.0000,0.0000,4.2968,0.0000,5.3577,0.0000,0.0004,-0.0091,2.2884,-0.0021,2.8874,0.0003,3.1838,0.0970
0.2190,1,0.0000,0.0000,4.3362,0.0000,5.4056,0.0000,0.0004,-0.0090,2.3171,-0.0021,2.9234,0.0003,3.1998,0.1740
0.2200,1,0.0000,0.0000,4.3758,0.0000,5.4537,0.0000,0.0004,-0.0090,2.3171,-0.0021,2.9234,0.0003,3.2620,0.1990
0.2210,1,0.0000,0.0000,4.4156,0.0000,5.5019,0.0000,0.0004,-0.0090,2.4050,-0.0021,3.0335,0.0003,3.1836,0.0780
0.2220,1,0.0000,0.0000,4.4555,0.0000,5.5502,0.0000,0.0004,-0.0089,2.4347,-0.0021,3.0705,0.0003,3.1989,0.0680
0.2230,1,0.0000,0.0000,4.4957,0.0000,5.5986,0.0000,0.0004,-0.0089,2.4647,-0.0021,3.1078,0.0003,3.2139,0.1090
0.2240,1,0.0000,0.0000,4.5360,0.0000,5.6472,0.0000,0.0004,-0.0089,2.4947,-0.0021,3.1453,0.0003,3.2290,0.2460
0.2250,1,0.0000,0.0000,4.5765,0.0000,5.6958,0.0000,0.0004,-0.0089,2.4947,-0.0021,3.1453,0.0003,3.2923,0.6890
0.2260,1,0.0000,0.0000,4.6172,0.0000,5.7446,0.0000,0.0004,-0.0089,2.5249,-0.0022,3.1830,0.0003,3.3075,0.6350
0.2270,1,0.0000,0.0000,4.6580,0.0000,5.7936,0.0000,0.0004,-0.0088,2.5553,-0.0022,3.2211,0.0003,3.3225,0.5270
0.2280,1,0.0000,0.0000,4.6991,0.0000,5.8426,0.0000,0.0004,-0.0088,2.5858,-0.0022,3.2591,0.0003,3.3377,0.4840
0.2290,1,0.0000,0.0000,4.7403,0.0000,5.8918,0.0000,0.0004,-0.0088,2.6165,-0.0022,3.2978,0.0003,3.3525,0.4890
0.2300,1,0.0000,0.0000,4.7817,0.0000,5.9410,0.0000,0.0004,-0.0088,2.6474,-0.0022,3.3364,0.0003,3.3674,0.4950
0.2310,1,0.0000,0.0000,4.8233,0.0000,5.9904,0.0000,0.0004,-0.0087,2.6783,-0.0022,3.3752,0.0003,3.3823,0.4700
0.2320,1,0.0000,0.0000,4.8650,0.0000,6.0399,0.0000,0.0004,-0.0087,2.7098,-0.0022,3.4144,0.0003,3.3968,0.6440
0.2330,1,0.0000,0.0000,4.9070,0.0000,6.0895,0.0000,0.0004,-0.0087,2.7411,-0.0022,3.4538,0.0003,3.4114,0.5530
0.2340,1,0.0000,0.0000,4.9491,0.0000,6.1391,0.0000,0.0004,-0.0087,2.7727,-0.0023,3.4933,0.0003,3.4259,0.1430
0.2350,1,0.0000,0.0000,4.9914,0.0000,6.1889,0.0000,0.0004,-0.0086,2.8048,-0.0023,3.5330,0.0003,3.4402,0.0660
0.2360,1,0.0000,0.0000,5.0339,0.0000,6.2388,0.0000,0.0004,-0.0086,2.8366,-0.0023,3.5731,0.0003,3.4546,0.2080
0.2370,1,0.0000,0.0000,5.0765,0.0000,6.2888,0.0000,0.0004,-0.0086,2.8689,-0.0023,3.6132,0.0003,3.4687,0.1610
0.2380,1,0.0000,0.0000,5.1194,0.0000,6.3388,0.0000,0.0004,-0.0086,2.9013,-0.0023,3.6537,0.0003,3.4828,0.0730
0.2390,1,0.0000,0.0000,5.1624,0.0000,6.3890,0.0000,0.0004,-0.0085,2.9341,-0.0023,3.6945,0.0003,3.4965,0.1550
0.2400,1,0.0000,0.0000,5.2056,0.0000,6.4393,0.0000,0.0004,-0.0085,2.9672,-0.0023,3.7355,0.0003,3.5101,0.0670
0.2410,1,0.0000,0.0000,5.2490,0.0000,6.4896,0.0000,0.0004,-0.0085,3.0001,-0.0024,3.7768,0.0003,3.5237,0.0680
0.2420,1,0.0000,0.0000,5.2925,0.0000,6.5400,0.0000,0.0004,-0.0085,3.0336,-0.0024,3.8183,0.0003,3.5371,0.0670
0.2430,1,0.0000,0.0000,5.3363,0.0000,6.5905,0.0000,0.0004,-0.0084,3.0670,-0.0024,3.8600,0.0003,3.5504,0.0670
0.2440,1,0.0000,0.0000,5.3802,0.0000,6.6411,0.0000,0.0004,-0.0084,3.1009,-0.0024,3.9021,0.0003,3.5634,0.1170
0.2450,1,0.0000,0.0000,5.4243,0.0000,6.6918,0.0000,0.0004,-0.0084,3.1347,-0.0024,3.9441,0.0003,3.5766,0.0800
0.2460,1,0.0000,0.0000,5.4686,0.0000,6.7425,0.0000,0.0004,-0.0084,3.1347,-0.0024,3.9441,0.0003,3.6439,0.4010
0.2470,1,0.0000,0.0000,5.5130,0.0000,6.7933,0.0000,0.0004,-0.0083,3.1686,-0.0024,3.9866,0.0003,3.6571,0.4170
0.2480,1,0.0000,0.0000,5.5577,0.0000,6.8442,0.0000,0.0004,-0.0084,3.2720,-0.0023,4.1153,0.0003,3.5597,0.6140
0.2490,1,0.0000,0.0000,5.6025,0.0000,6.8951,0.0000,0.0004,-0.0083,3.3067,-0.0023,4.1586,0.0003,3.5720,0.4170
0.2500,1,0.0000,0.0000,5.6475,0.0000,6.9462,0.0000,0.0004,-0.0083,3.3415,-0.0024,4.2025,0.0003,3.5841,0.1470
0.2510,1,0.0000,0.0000,5.6927,0.0000,6.9973,0.0000,0.0004,-0.0083,3.3415,-0.0024,4.2025,0.0003,3.6522,0.5210
0.2520,1,0.0000,0.0000,5.7380,0.0000,7.0484,0.0000,0.0004,-0.0083,3.3768,-0.0024,4.2464,0.0003,3.6643,0.5390
0.2530,1,0.0000,0.0000,5.7836,0.0000,7.0996,0.0000,0.0004,-0.0083,3.4120,-0.0024,4.2907,0.0003,3.6762,0.4400
0.2540,1,0.0000,0.0000,5.8293,0.0000,7.1509,0.0000,0.0004,-0.0084,3.4476,-0.0024,4.3355,0.0003,3.6877,0.4750
0.2550,1,0.0000,0.0000,5.8752,0.0000,7.2022,0.0000,0.0004,-0.0084,3.4832,-0.0024,4.3803,0.0003,3.6994,0.4950
0.2560,1,0.0000,0.0000,5.9213,0.0000,7.2536,0.0000,0.0004,-0.0084,3.5194,-0.0024,4.4257,0.0003,3.7103,0.0690
0.2570,1,0.0000,0.0000,5.9675,0.0000,7.3051,0.0000,0.0004,-0.0085,3.5554,-0.0024,4.4712,0.0003,3.7215,0.0820
0.2580,1,0.0000,0.0000,6.0140,0.0000,7.3566,0.0000,0.0004,-0.0086,3.5918,-0.0025,4.5170,0.0003,3.7323,0.0710
0.2590,1,0.0000,0.0000,6.0606,0.0000,7.4081,0.0000,0.0004,-0.0087,3.6286,-0.0025,4.5632,0.0003,3.7427,0.0710
0.2600,1,0.0000,0.0000,6.1074,0.0000,7.4597,0.0000,0.0004,-0.0088,3.6654,-0.0025,4.6096,0.0003,3.7532,0.0660
0.2610,1,0.0000,0.0000,6.1544,0.0000,7.5113,0.0000,0.0004,-0.0089,3.7025,-0.0025,4.6561,0.0003,3.7636,0.0710
0.2620,1,0.0000,0.0000,6.2015,0.0000,7.5630,0.0000,0.0004,-0.0089,3.7395,-0.0025,4.7027,0.0003,3.7740,0.0680
0.2630,1,0.0000,0.0000,6.2489,0.0000,7.6148,0.0000,0.0004,-0.0090,3.7770,-0.0025,4.7495,0.0003,3.7842,0.0770
0.2640,1,0.0000,0.0000,6.2964,0.0000,7.6665,0.0000,0.0004,-0.0091,3.8144,-0.0024,4.7961,0.0003,3.7947,0.1680
0.2650,1,0.0000,0.0000,6.3441,0.0000,7.7184,0.0000,0.0004,-0.0091,3.8523,-0.0024,4.8432,0.0003,3.8047,0.5890
0.2660,1,0.0000,0.0000,6.3920,0.0000,7.7702,0.0000,0.0004,-0.0092,3.8902,-0.0024,4.8901,0.0003,3.8150,0.1090
0.2670,1,0.0000,0.0000,6.4400,0.0000,7.8221,0.0000,0.0004,-0.0093,3.9282,-0.0024,4.9375,0.0003,3.8250,0.2670
0.2680,1,0.0000,0.0000,6.4883,0.0000,7.8740,0.0000,0.0004,-0.0094,3.9666,-0.0025,4.9849,0.0003,3.8349,0.0950
0.2690,1,0.0000,0.0000,6.5367,0.0000,7.9260,0.0000,0.0004,-0.0094,4.0050,-0.0025,5.0328,0.0003,3.8445,0.4960
0.2700,1,0.0000,0.0000,6.5853,0.0000,7.9780,0.0000,0.0004,-0.0095,4.0435,-0.0025,5.0805,0.0003,3.8544,0.0760
0.2710,1,0.0000,0.0000,6.6341,0.0000,8.0300,0.0000,0.0004,-0.0095,4.0824,-0.0025,5.1285,0.0003,3.8639,0.0670
0.2720,1,0.0000,0.0000,6.6830,0.0000,8.0821,0.0000,0.0004,-0.0096,4.1214,-0.0025,5.1766,0.0003,3.8735,0.4570
0.2730,1,0.0000,0.0000,6.7322,0.0000,8.1342,0.0000,0.0004,-0.0097,4.1606,-0.0025,5.2248,0.0003,3.8829,0.0680
0.2740,1,0.0000,0.0000,6.7815,0.0000,8.1863,0.0000,0.0004,-0.0097,4.1606,-0.0025,5.2248,0.0003,3.9546,0.4520
0.2750,1,0.0000,0.0000,6.8310,0.0000,8.2384,0.0000,0.0004,-0.0097,4.2397,-0.0026,5.3217,0.0003,3.9016,0.4430
0.2760,1,0.0000,0.0000,6.8807,0.0000,8.2906,0.0000,0.0004,-0.0098,4.2799,-0.0026,5.3702,0.0003,3.9105,0.0690
0.2770,1,0.0000,0.0000,6.9305,0.0000,8.3427,0.0000,0.0004,-0.0099,4.3606,-0.0026,5.4682,0.0003,3.8558,0.4490
0.2780,1,0.0000,0.0000,6.9806,0.0000,8.3949,0.0000,0.0004,-0.0098,4.4012,-0.0026,5.5172,0.0003,3.8645,0.0700
0.2790,1,0.0000,0.0000,7.0308,0.0000,8.4471,0.0000,0.0004,-0.0098,4.4012,-0.0026,5.5172,0.0003,3.9369,0.3800
0.2800,1,0.0000,0.0000,7.0812,0.0000,8.4994,0.0000,0.0005,-0.0098,4.4831,-0.0025,5.6155,0.0003,3.8816,0.0680
0.2810,1,0.0000,0.0000,7.1318,0.0000,8.5516,0.0000,0.0005,-0.0098,4.4831,-0.0025,5.6155,0.0003,3.9542,0.4000
0.2820,1,0.0000,0.0000,7.1825,0.0000,8.6039,0.0000,0.0005,-0.0097,4.5244,-0.0026,5.6650,0.0003,3.9627,0.4310
0.2830,1,0.0000,0.0000,7.2335,0.0000,8.6562,0.0000,0.0005,-0.0097,4.5659,-0.0026,5.7146,0.0003,3.9710,0.0690
0.2840,1,0.0000,0.0000,7.2846,0.0000,8.7084,0.0000,0.0005,-0.0097,4.6077,-0.0026,5.7645,0.0003,3.9791,0.1660
0.2850,1,0.0000,0.0000,7.3359,0.0000,8.7607,0.0000,0.0005,-0.0096,4.6496,-0.0026,5.8142,0.0003,3.9873,0.6470
0.2860,1,0.0000,0.0000,7.3874,0.0000,8.8130,0.0000,0.0005,-0.0096,4.6920,-0.0026,5.8641,0.0003,3.9951,0.4840
0.2870,1,0.0000,0.0000,7.4390,0.0000,8.8653,0.0000,0.0005,-0.0094,4.7341,-0.0026,5.9138,0.0003,4.0035,0.0680
0.2880,1,0.0000,0.0000,7.4909,0.0000,8.9176,0.0000,0.0004,-0.0094,4.7767,-0.0027,5.9639,0.0003,4.0114,0.3140
0.2890,1,0.0000,0.0000,7.5429,0.0000,8.9700,0.0000,0.0004,-0.0094,4.8193,-0.0027,6.0138,0.0003,4.0196,0.0730
0.2900,1,0.0000,0.0000,7.5951,0.0000,9.0223,0.0000,0.0004,-0.0092,4.8622,-0.0027,6.0641,0.0003,4.0273,0.4490
0.2910,1,0.0000,0.0000,7.6475,0.0000,9.0746,0.0000,0.0004,-0.0092,4.9052,-0.0027,6.1143,0.0003,4.0353,0.0690
0.2920,1,0.0000,0.0000,7.7000,0.0000,9.1269,0.0000,0.0004,-0.0090,4.9482,-0.0026,6.1646,0.0003,4.0432,0.4380
0.2930,1,0.0000,0.0000,7.7528,0.0000,9.1792,0.0000,0.0004,-0.0090,4.9913,-0.0026,6.2147,0.0003,4.0515,0.0790
0.2940,1,0.0000,0.0000,7.8057,0.0000,9.2316,0.0000,0.0004,-0.0089,5.0346,-0.0026,6.2651,0.0003,4.0594,0.4430
0.2950,1,0.0000,0.0000,7.8588,0.0000,9.2839,0.0000,0.0004,-0.0088,5.0781,-0.0026,6.3153,0.0003,4.0675,0.0760
0.2960,1,0.0000,0.0000,7.9121,0.0000,9.3362,0.0000,0.0004,-0.0088,5.1215,-0.0027,6.3657,0.0003,4.0757,0.1040
0.2970,1,0.0000,0.0000,7.9655,0.0000,9.3885,0.0000,0.0004,-0.0086,5.1651,-0.0027,6.4160,0.0003,4.0839,0.0850
0.2980,1,0.0000,0.0000,8.0192,0.0000,9.4408,0.0000,0.0004,-0.0086,5.2088,-0.0027,6.4666,0.0003,4.0919,0.0830
0.2990,1,0.0000,0.0000,8.0730,0.0000,9.4931,0.0000,0.0004,-0.0086,5.2528,-0.0027,6.5171,0.0003,4.0999,0.0690
0.3000,1,0.0000,0.0000,8.1270,0.0000,9.5453,0.0000,0.0004,-0.0085,5.2969,-0.0027,6.5680,0.0003,4.1078,0.0690
0.3010,1,0.0000,0.0000,8.1812,0.0000,9.5976,0.0000,0.0004,-0.0085,5.2969,-0.0027,6.5680,0.0003,4.1830,0.4030
0.3020,1,0.0000,0.0000,8.2355,0.0000,9.6498,0.0000,0.0004,-0.0083,5.3856,-0.0028,6.6702,0.0003,4.1232,0.0710
0.3030,1,0.0000,0.0000,8.2901,0.0000,9.7021,0.0000,0.0004,-0.0083,5.4754,-0.0028,6.7729,0.0003,4.0623,0.0680
0.3040,1,0.0000,0.0000,8.3448,0.0000,9.7543,0.0000,0.0004,-0.0082,5.5206,-0.0028,6.8245,0.0003,4.0694,0.0670
0.3050,1,0.0000,0.0000,8.3997,0.0000,9.8065,0.0000,0.0004,-0.0082,5.5206,-0.0028,6.8245,0.0003,4.1451,0.4080
0.3060,1,0.0000,0.0000,8.4548,0.0000,9.8587,0.0000,0.0004,-0.0080,5.6114,-0.0029,6.9281,0.0003,4.0833,0.4340
0.3070,1,0.0000,0.0000,8.5100,0.0000,9.9109,0.0000,0.0004,-0.0080,5.6114,-0.0029,6.9281,0.0003,4.1592,0.5640
0.3080,1,0.0000,0.0000,8.5655,0.0000,9.9630,0.0000,0.0004,-0.0080,5.6572,-0.0029,6.9801,0.0003,4.1661,0.1440
0.3090,1,0.0000,0.0000,8.6211,0.0000,10.0151,0.0000,0.0004,-0.0080,5.7032,-0.0027,7.0316,0.0003,4.1732,0.5270
0.3100,1,0.0000,0.0000,8.6769,0.0000,10.0672,0.0000,0.0004,-0.0079,5.7493,-0.0028,7.0834,0.0003,4.1803,0.1680
0.3110,1,0.0000,0.0000,8.7329,0.0000,10.1193,0.0000,0.0004,-0.0079,5.7956,-0.0028,7.1354,0.0003,4.1871,0.0660
0.3120,1,0.0000,0.0000,8.7890,0.0000,10.1714,0.0000,0.0004,-0.0079,5.8419,-0.0028,7.1872,0.0003,4.1942,0.0580
0.3130,1,0.0000,0.0000,8.8454,0.0000,10.2234,0.0000,0.0004,-0.0077,5.8885,-0.0028,7.2394,0.0003,4.2009,0.6200
0.3140,1,0.0000,0.0000,8.9019,0.0000,10.2754,0.0000,0.0004,-0.0077,5.9351,-0.0028,7.2920,0.0003,4.2075,0.1290
0.3150,1,0.0000,0.0000,8.9586,0.0000,10.3274,0.0000,0.0004,-0.0075,5.9821,-0.0029,7.3442,0.0003,4.2141,0.2190
0.3160,1,0.0000,0.0000,9.0155,0.0000,10.3794,0.0000,0.0004,-0.0075,6.0293,-0.0029,7.3966,0.0003,4.2207,0.1040
0.3170,1,0.0000,0.0000,9.0725,0.0000,10.4313,0.0000,0.0004,-0.0073,6.0768,-0.0029,7.4488,0.0003,4.2273,0.0940
0.3180,1,0.0000,0.0000,9.1298,0.0000,10.4832,0.0000,0.0004,-0.0073,6.1243,-0.0029,7.5013,0.0003,4.2337,0.0960
0.3190,1,0.0000,0.0000,9.1872,0.0000,10.5351,0.0000,0.0004,-0.0071,6.1720,-0.0029,7.5537,0.0003,4.2403,0.1730
0.3200,1,0.0000,0.0000,9.2448,0.0000,10.5869,0.0000,0.0004,-0.0070,6.2199,-0.0030,7.6063,0.0003,4.2466,0.1840
0.3210,1,0.0000,0.0000,9.3026,0.0000,10.6387,0.0000,0.0004,-0.0068,6.2679,-0.0030,7.6587,0.0003,4.2532,0.0980
0.3220,1,0.0000,0.0000,9.3605,0.0000,10.6905,0.0000,0.0004,-0.0067,6.3162,-0.0030,7.7109,0.0003,4.2597,0.0730
0.3230,1,0.0000,0.0000,9.4187,0.0000,10.7422,0.0000,0.0004,-0.0065,6.3646,-0.0030,7.7632,0.0003,4.2663,0.4110
0.3240,1,0.0000,0.0000,9.4770,0.0000,10.7939,0.0000,0.0004,-0.0065,6.4134,-0.0030,7.8158,0.0003,4.2726,0.0910
0.3250,1,0.0000,0.0000,9.5355,0.0000,10.8455,0.0000,0.0004,-0.0063,6.4621,-0.0031,7.8680,0.0003,4.2792,0.4230
0.3260,1,0.0000,0.0000,9.5942,0.0000,10.8972,0.0000,0.0004,-0.0061,6.5111,-0.0031,7.9204,0.0003,4.2856,0.0660
0.3270,1,0.0000,0.0000,9.6530,0.0000,10.9487,0.0000,0.0004,-0.0060,6.5607,-0.0031,7.9727,0.0003,4.2918,0.2550
0.3280,1,0.0000,0.0000,9.7121,0.0000,11.0003,0.0000,0.0004,-0.0060,6.5607,-0.0031,7.9727,0.0003,4.3701,0.0930
0.3290,1,0.0000,0.0000,9.7713,0.0000,11.0518,0.0000,0.0004,-0.0058,6.6101,-0.0031,8.0249,0.0003,4.3767,0.0720
0.3300,1,0.0000,0.0000,9.8307,0.0000,11.1033,0.0000,0.0004,-0.0056,6.6600,-0.0031,8.0771,0.0003,4.3831,0.0880
0.3310,1,0.0000,0.0000,9.8903,0.0000,11.1547,0.0000,0.0004,-0.0051,6.8104,-0.0032,8.2338,0.0003,4.2446,0.0780
0.3320,1,0.0000,0.0000,9.9500,0.0000,11.2060,0.0000,0.0004,-0.0049,6.8608,-0.0032,8.2860,0.0003,4.2509,0.0780
0.3330,1,0.0000,0.0000,10.0100,0.0000,11.2574,0.0000,0.0004,-0.0049,6.8608,-0.0032,8.2860,0.0003,4.3297,0.0690
0.3340,1,0.0000,0.0000,10.0701,0.0000,11.3087,0.0000,0.0004,-0.0048,6.9115,-0.0032,8.3381,0.0003,4.3361,0.0750
0.3350,1,0.0000,0.0000,10.1304,0.0000,11.3599,0.0000,0.0004,-0.0046,6.9620,-0.0031,8.3903,0.0003,4.3425,0.0700
0.3360,1,0.0000,0.0000,10.1909,0.0000,11.4111,0.0000,0.0004,-0.0044,7.0128,-0.0031,8.4427,0.0003,4.3488,0.0680
0.3370,1,0.0000,0.0000,10.2515,0.0000,11.4622,0.0000,0.0004,-0.0043,7.0636,-0.0032,8.4951,0.0003,4.3550,0.0720
0.3380,1,0.0000,0.0000,10.3124,0.0000,11.5133,0.0000,0.0004,-0.0041,7.1148,-0.0032,8.5474,0.0003,4.3614,0.0740
0.3390,1,0.0000,0.0000,10.3734,0.0000,11.5644,0.0000,0.0004,-0.0041,7.1660,-0.0032,8.5997,0.0003,4.3677,0.0720
0.3400,1,0.0000,0.0000,10.4346,0.0000,11.6154,0.0000,0.0004,-0.0040,7.2175,-0.0032,8.6521,0.0003,4.3739,0.0720
0.3410,1,0.0000,0.0000,10.4960,0.0000,11.6664,0.0000,0.0004,-0.0039,7.2692,-0.0032,8.7048,0.0003,4.3798,0.0730
0.3420,1,0.0000,0.0000,10.5575,0.0000,11.7173,0.0000,0.0004,-0.0038,7.3210,-0.0033,8.7573,0.0003,4.3859,0.0740
0.3430,1,0.0000,0.0000,10.6193,0.0000,11.7681,0.0000,0.0004,-0.0038,7.3732,-0.0033,8.8102,0.0003,4.3916,0.0710
0.3440,1,0.0000,0.0000,10.6812,0.0000,11.8189,0.0000,0.0004,-0.0038,7.4253,-0.0033,8.8627,0.0003,4.3977,0.0690
0.3450,1,0.0000,0.0000,10.7433,0.0000,11.8696,0.0000,0.0004,-0.0037,7.4780,-0.0033,8.9154,0.0003,4.4034,0.0710
0.3460,1,0.0000,0.0000,10.8056,0.0000,11.9203,0.0000,0.0004,-0.0037,7.5304,-0.0034,8.9683,0.0003,4.4092,0.0740
0.3470,1,0.0000,0.0000,10.8680,0.0000,11.9710,0.0000,0.0004,-0.0036,7.5833,-0.0034,9.0211,0.0003,4.4149,0.0660
0.3480,1,0.0000,0.0000,10.9307,0.0000,12.0215,0.0000,0.0004,-0.0036,7.6363,-0.0034,9.0743,0.0003,4.4203,0.0770
