Time,J1,J2,J3,J4,J5,J6,X,Y,Z
0.263000,0.000000,0.000000,-6.272640,0.000000,-7.840800,0.000000,-0.090581,0.034500,1.445501
0.264000,0.000000,0.000000,-6.320250,0.000000,-7.900313,0.000000,-0.091262,0.034500,1.445395
0.265000,0.000000,0.000000,-6.368040,0.000000,-7.960050,0.000000,-0.091946,0.034500,1.445287
0.266000,0.000000,0.000000,-6.416010,0.000000,-8.020013,0.000000,-0.092632,0.034500,1.445178
0.267000,0.000000,0.000000,-6.464160,0.000000,-8.080200,0.000000,-0.093320,0.034500,1.445069
0.268000,0.000000,0.000000,-6.512490,0.000000,-8.140613,0.000000,-0.094011,0.034500,1.444957
0.269000,0.000000,0.000000,-6.561000,0.000000,-8.201250,0.000000,-0.094704,0.034500,1.444845
0.270000,0.000000,0.000000,-6.609690,0.000000,-8.262113,0.000000,-0.095399,0.034500,1.444731
0.271000,0.000000,0.000000,-6.658560,0.000000,-8.323200,0.000000,-0.096097,0.034500,1.444616
0.272000,0.000000,0.000000,-6.707610,0.000000,-8.384513,0.000000,-0.096798,0.034500,1.444500
0.273000,0.000000,0.000000,-6.756840,0.000000,-8.446050,0.000000,-0.097500,0.034500,1.444383
0.274000,0.000000,0.000000,-6.806250,0.000000,-8.507813,0.000000,-0.098206,0.034500,1.444264
0.275000,0.000000,0.000000,-6.855840,0.000000,-8.569800,0.000000,-0.098913,0.034500,1.444144
0.276000,0.000000,0.000000,-6.905610,0.000000,-8.632013,0.000000,-0.099623,0.034500,1.444023
0.277000,0.000000,0.000000,-6.955560,0.000000,-8.694450,0.000000,-0.100336,0.034500,1.443900
0.278000,0.000000,0.000000,-7.005690,0.000000,-8.757113,0.000000,-0.101050,0.034500,1.443776
0.279000,0.000000,0.000000,-7.056000,0.000000,-8.820000,0.000000,-0.101768,0.034500,1.443651
0.280000,0.000000,0.000000,-7.106490,0.000000,-8.883113,0.000000,-0.102487,0.034500,1.443524
0.281000,0.000000,0.000000,-7.157160,0.000000,-8.946450,0.000000,-0.103209,0.034500,1.443397
0.282000,0.000000,0.000000,-7.208010,0.000000,-9.010013,0.000000,-0.103933,0.034500,1.443267
0.283000,0.000000,0.000000,-7.259040,0.000000,-9.073800,0.000000,-0.104660,0.034500,1.443137
0.284000,0.000000,0.000000,-7.310250,0.000000,-9.137813,0.000000,-0.105389,0.034500,1.443005
0.285000,0.000000,0.000000,-7.361640,0.000000,-9.202050,0.000000,-0.106120,0.034500,1.442871
0.286000,0.000000,0.000000,-7.413210,0.000000,-9.266513,0.000000,-0.106854,0.034500,1.442736
0.287000,0.000000,0.000000,-7.464960,0.000000,-9.331200,0.000000,-0.107590,0.034500,1.442600
0.288000,0.000000,0.000000,-7.516890,0.000000,-9.396113,0.000000,-0.108329,0.034500,1.442463
0.289000,0.000000,0.000000,-7.569000,0.000000,-9.461250,0.000000,-0.109070,0.034500,1.442324
0.290000,0.000000,0.000000,-7.621290,0.000000,-9.526613,0.000000,-0.109813,0.034500,1.442183
0.291000,0.000000,0.000000,-7.673760,0.000000,-9.592200,0.000000,-0.110558,0.034500,1.442041
0.292000,0.000000,0.000000,-7.726410,0.000000,-9.658013,0.000000,-0.111306,0.034500,1.441898
0.293000,0.000000,0.000000,-7.779240,0.000000,-9.724050,0.000000,-0.112056,0.034500,1.441753
0.294000,0.000000,0.000000,-7.832250,0.000000,-9.790313,0.000000,-0.112809,0.034500,1.441607
0.295000,0.000000,0.000000,-7.885440,0.000000,-9.856800,0.000000,-0.113564,0.034500,1.441459
0.296000,0.000000,0.000000,-7.938810,0.000000,-9.923513,0.000000,-0.114321,0.034500,1.441310
0.297000,0.000000,0.000000,-7.992360,0.000000,-9.990450,0.000000,-0.115080,0.034500,1.441159
0.298000,0.000000,0.000000,-8.046090,0.000000,-10.057613,0.000000,-0.115842,0.034500,1.441007
0.299000,0.000000,0.000000,-8.100000,0.000000,-10.125000,0.000000,-0.116606,0.034500,1.440853
0.300000,0.000000,0.000000,-8.154090,0.000000,-10.192613,0.000000,-0.117373,0.034500,1.440698
0.301000,0.000000,0.000000,-8.208360,0.000000,-10.260450,0.000000,-0.118142,0.034500,1.440541
0.302000,0.000000,0.000000,-8.262810,0.000000,-10.328513,0.000000,-0.118913,0.034500,1.440383
0.303000,0.000000,0.000000,-8.317440,0.000000,-10.396800,0.000000,-0.119686,0.034500,1.440223
0.304000,0.000000,0.000000,-8.372250,0.000000,-10.465313,0.000000,-0.120462,0.034500,1.440062
0.305000,0.000000,0.000000,-8.427240,0.000000,-10.534050,0.000000,-0.121240,0.034500,1.439899
0.306000,0.000000,0.000000,-8.482410,0.000000,-10.603013,0.000000,-0.122020,0.034500,1.439734
0.307000,0.000000,0.000000,-8.537760,0.000000,-10.672200,0.000000,-0.122803,0.034500,1.439568
0.308000,0.000000,0.000000,-8.593290,0.000000,-10.741613,0.000000,-0.123587,0.034500,1.439400
0.309000,0.000000,0.000000,-8.649000,0.000000,-10.811250,0.000000,-0.124374,0.034500,1.439231
0.310000,0.000000,0.000000,-8.704890,0.000000,-10.881113,0.000000,-0.125164,0.034500,1.439060
0.311000,0.000000,0.000000,-8.760960,0.000000,-10.951200,0.000000,-0.125955,0.034500,1.438887
0.312000,0.000000,0.000000,-8.817210,0.000000,-11.021513,0.000000,-0.126749,0.034500,1.438713
0.313000,0.000000,0.000000,-8.873640,0.000000,-11.092050,0.000000,-0.127545,0.034500,1.438537
0.314000,0.000000,0.000000,-8.930250,0.000000,-11.162813,0.000000,-0.128344,0.034500,1.438359
0.315000,0.000000,0.000000,-8.987040,0.000000,-11.233800,0.000000,-0.129144,0.034500,1.438180
0.316000,0.000000,0.000000,-9.044010,0.000000,-11.305013,0.000000,-0.129947,0.034500,1.437999
0.317000,0.000000,0.000000,-9.101160,0.000000,-11.376450,0.000000,-0.130752,0.034500,1.437816
0.318000,0.000000,0.000000,-9.158490,0.000000,-11.448113,0.000000,-0.131560,0.034500,1.437632
0.319000,0.000000,0.000000,-9.216000,0.000000,-11.520000,0.000000,-0.132369,0.034500,1.437446
0.320000,0.000000,0.000000,-9.273690,0.000000,-11.592113,0.000000,-0.133181,0.034500,1.437258
0.321000,0.000000,0.000000,-9.331560,0.000000,-11.664450,0.000000,-0.133995,0.034500,1.437069
0.322000,0.000000,0.000000,-9.389610,0.000000,-11.737013,0.000000,-0.134811,0.034500,1.436878
0.323000,0.000000,0.000000,-9.447840,0.000000,-11.809800,0.000000,-0.135630,0.034500,1.436685
0.324000,0.000000,0.000000,-9.506250,0.000000,-11.882813,0.000000,-0.136450,0.034500,1.436490
0.325000,0.000000,0.000000,-9.564840,0.000000,-11.956050,0.000000,-0.137273,0.034500,1.436293
0.326000,0.000000,0.000000,-9.623610,0.000000,-12.029513,0.000000,-0.138098,0.034500,1.436095
0.327000,0.000000,0.000000,-9.682560,0.000000,-12.103200,0.000000,-0.138925,0.034500,1.435895
0.328000,0.000000,0.000000,-9.741690,0.000000,-12.177113,0.000000,-0.139755,0.034500,1.435693
0.329000,0.000000,0.000000,-9.801000,0.000000,-12.251250,0.000000,-0.140586,0.034500,1.435489
0.330000,0.000000,0.000000,-9.860490,0.000000,-12.325613,0.000000,-0.141420,0.034500,1.435284
0.331000,0.000000,0.000000,-9.920160,0.000000,-12.400200,0.000000,-0.142256,0.034500,1.435076
0.332000,0.000000,0.000000,-9.980010,0.000000,-12.475013,0.000000,-0.143094,0.034500,1.434867
0.333000,0.000000,0.000000,-10.040040,0.000000,-12.550050,0.000000,-0.143934,0.034500,1.434656
0.334000,0.000000,0.000000,-10.100250,0.000000,-12.625313,0.000000,-0.144777,0.034500,1.434443
0.335000,0.000000,0.000000,-10.160640,0.000000,-12.700800,0.000000,-0.145621,0.034500,1.434228
0.336000,0.000000,0.000000,-10.221210,0.000000,-12.776513,0.000000,-0.146468,0.034500,1.434012
0.337000,0.000000,0.000000,-10.281960,0.000000,-12.852450,0.000000,-0.147317,0.034500,1.433793
0.338000,0.000000,0.000000,-10.342890,0.000000,-12.928613,0.000000,-0.148168,0.034500,1.433573
0.339000,0.000000,0.000000,-10.404000,0.000000,-13.005000,0.000000,-0.149021,0.034500,1.433350
0.340000,0.000000,0.000000,-10.465290,0.000000,-13.081613,0.000000,-0.149876,0.034500,1.433126
0.341000,0.000000,0.000000,-10.526760,0.000000,-13.158450,0.000000,-0.150733,0.034500,1.432900
0.342000,0.000000,0.000000,-10.588410,0.000000,-13.235513,0.000000,-0.151593,0.034500,1.432671
0.343000,0.000000,0.000000,-10.650240,0.000000,-13.312800,0.000000,-0.152454,0.034500,1.432441
0.344000,0.000000,0.000000,-10.712250,0.000000,-13.390313,0.000000,-0.153318,0.034500,1.432209
0.345000,0.000000,0.000000,-10.774440,0.000000,-13.468050,0.000000,-0.154184,0.034500,1.431975
0.346000,0.000000,0.000000,-10.836810,0.000000,-13.546013,0.000000,-0.155052,0.034500,1.431739
0.347000,0.000000,0.000000,-10.899360,0.000000,-13.624200,0.000000,-0.155921,0.034500,1.431501
0.348000,0.000000,0.000000,-10.962090,0.000000,-13.702613,0.000000,-0.156793,0.034500,1.431261
0.349000,0.000000,0.000000,-11.025000,0.000000,-13.781250,0.000000,-0.157667,0.034500,1.431019
0.350000,0.000000,0.000000,-11.088090,0.000000,-13.860113,0.000000,-0.158543,0.034500,1.430774
0.351000,0.000000,0.000000,-11.151360,0.000000,-13.939200,0.000000,-0.159422,0.034500,1.430528
0.352000,0.000000,0.000000,-11.214810,0.000000,-14.018513,0.000000,-0.160302,0.034500,1.430280
0.353000,0.000000,0.000000,-11.278440,0.000000,-14.098050,0.000000,-0.161184,0.034500,1.430030
0.354000,0.000000,0.000000,-11.342250,0.000000,-14.177813,0.000000,-0.162068,0.034500,1.429777
0.355000,0.000000,0.000000,-11.406240,0.000000,-14.257800,0.000000,-0.162954,0.034500,1.429523
0.356000,0.000000,0.000000,-11.470410,0.000000,-14.338013,0.000000,-0.163843,0.034500,1.429266
0.357000,0.000000,0.000000,-11.534760,0.000000,-14.418450,0.000000,-0.164733,0.034500,1.429008
0.358000,0.000000,0.000000,-11.599290,0.000000,-14.499113,0.000000,-0.165625,0.034500,1.428747
0.359000,0.000000,0.000000,-11.664000,0.000000,-14.580000,0.000000,-0.166520,0.034500,1.428484
0.360000,0.000000,0.000000,-11.728890,0.000000,-14.661113,0.000000,-0.167416,0.034500,1.428219
0.361000,0.000000,0.000000,-11.793960,0.000000,-14.742450,0.000000,-0.168314,0.034500,1.427952
0.362000,0.000000,0.000000,-11.859210,0.000000,-14.824013,0.000000,-0.169215,0.034500,1.427682
0.363000,0.000000,0.000000,-11.924640,0.000000,-14.905800,0.000000,-0.170117,0.034500,1.427411
0.364000,0.000000,0.000000,-11.990250,0.000000,-14.987813,0.000000,-0.171021,0.034500,1.427137
0.365000,0.000000,0.000000,-12.056040,0.000000,-15.070050,0.000000,-0.171927,0.034500,1.426861
0.366000,0.000000,0.000000,-12.122010,0.000000,-15.152513,0.000000,-0.172836,0.034500,1.426583
0.367000,0.000000,0.000000,-12.188160,0.000000,-15.235200,0.000000,-0.173746,0.034500,1.426303
0.368000,0.000000,0.000000,-12.254490,0.000000,-15.318113,0.000000,-0.174658,0.034500,1.426020
0.369000,0.000000,0.000000,-12.321000,0.000000,-15.401250,0.000000,-0.175572,0.034500,1.425736
0.370000,0.000000,0.000000,-12.387690,0.000000,-15.484613,0.000000,-0.176488,0.034500,1.425449
0.371000,0.000000,0.000000,-12.454560,0.000000,-15.568200,0.000000,-0.177405,0.034500,1.425159
0.372000,0.000000,0.000000,-12.521610,0.000000,-15.652013,0.000000,-0.178325,0.034500,1.424868
0.373000,0.000000,0.000000,-12.588840,0.000000,-15.736050,0.000000,-0.179247,0.034500,1.424574
0.374000,0.000000,0.000000,-12.656250,0.000000,-15.820313,0.000000,-0.180170,0.034500,1.424278
0.375000,0.000000,0.000000,-12.723840,0.000000,-15.904800,0.000000,-0.181096,0.034500,1.423980
0.376000,0.000000,0.000000,-12.791610,0.000000,-15.989513,0.000000,-0.182023,0.034500,1.423679
0.377000,0.000000,0.000000,-12.859560,0.000000,-16.074450,0.000000,-0.182952,0.034500,1.423376
0.378000,0.000000,0.000000,-12.927690,0.000000,-16.159613,0.000000,-0.183883,0.034500,1.423071
0.379000,0.000000,0.000000,-12.996000,0.000000,-16.245000,0.000000,-0.184816,0.034500,1.422763
0.380000,0.000000,0.000000,-13.064490,0.000000,-16.330613,0.000000,-0.185751,0.034500,1.422453
0.381000,0.000000,0.000000,-13.133160,0.000000,-16.416450,0.000000,-0.186688,0.034500,1.422141
0.382000,0.000000,0.000000,-13.202010,0.000000,-16.502513,0.000000,-0.187626,0.034500,1.421826
0.383000,0.000000,0.000000,-13.271040,0.000000,-16.588800,0.000000,-0.188566,0.034500,1.421509
0.384000,0.000000,0.000000,-13.340250,0.000000,-16.675313,0.000000,-0.189508,0.034500,1.421189
0.385000,0.000000,0.000000,-13.409640,0.000000,-16.762050,0.000000,-0.190452,0.034500,1.420867
0.386000,0.000000,0.000000,-13.479210,0.000000,-16.849013,0.000000,-0.191398,0.034500,1.420543
0.387000,0.000000,0.000000,-13.548960,0.000000,-16.936200,0.000000,-0.192346,0.034500,1.420216
0.388000,0.000000,0.000000,-13.618890,0.000000,-17.023613,0.000000,-0.193295,0.034500,1.419887
0.389000,0.000000,0.000000,-13.689000,0.000000,-17.111250,0.000000,-0.194246,0.034500,1.419555
0.390000,0.000000,0.000000,-13.759290,0.000000,-17.199111,0.000000,-0.195199,0.034500,1.419221
0.391000,0.000000,0.000000,-13.829760,0.000000,-17.287059,0.000000,-0.196153,0.034500,1.418885
0.392000,0.000000,0.000000,-13.900410,0.000000,-17.375006,0.000000,-0.197109,0.034500,1.418546
0.393000,0.000000,0.000000,-13.971240,0.000000,-17.462954,0.000000,-0.198066,0.034500,1.418205
0.394000,0.000000,0.000000,-14.042250,0.000000,-17.550902,0.000000,-0.199024,0.034500,1.417862
0.395000,0.000000,0.000000,-14.113440,0.000000,-17.638850,0.000000,-0.199984,0.034500,1.417517
0.396000,0.000000,0.000000,-14.184810,0.000000,-17.726798,0.000000,-0.200945,0.034500,1.417169
0.397000,0.000000,0.000000,-14.256360,0.000000,-17.814745,0.000000,-0.201907,0.034500,1.416819
0.398000,0.000000,0.000000,-14.328090,0.000000,-17.902693,0.000000,-0.202871,0.034500,1.416467
0.399000,0.000000,0.000000,-14.400000,0.000000,-17.990641,0.000000,-0.203836,0.034500,1.416112
0.400000,0.000000,0.000000,-14.472090,0.000000,-18.078589,0.000000,-0.204802,0.034500,1.415755
0.401000,0.000000,0.000000,-14.544360,0.000000,-18.166536,0.000000,-0.205770,0.034500,1.415396
0.402000,0.000000,0.000000,-14.616810,0.000000,-18.254484,0.000000,-0.206739,0.034500,1.415035
0.403000,0.000000,0.000000,-14.689440,0.000000,-18.342432,0.000000,-0.207709,0.034500,1.414671
0.404000,0.000000,0.000000,-14.762250,0.000000,-18.430380,0.000000,-0.208680,0.034500,1.414305
0.405000,0.000000,0.000000,-14.835240,0.000000,-18.518328,0.000000,-0.209653,0.034500,1.413937
0.406000,0.000000,0.000000,-14.908410,0.000000,-18.606275,0.000000,-0.210627,0.034500,1.413566
0.407000,0.000000,0.000000,-14.981760,0.000000,-18.694223,0.000000,-0.211602,0.034500,1.413193
0.408000,0.000000,0.000000,-15.055290,0.000000,-18.782171,0.000000,-0.212578,0.034500,1.412818
0.409000,0.000000,0.000000,-15.129000,0.000000,-18.870119,0.000000,-0.213556,0.034500,1.412440
0.410000,0.000000,0.000000,-15.202890,0.000000,-18.958066,0.000000,-0.214535,0.034500,1.412060
0.411000,0.000000,0.000000,-15.276960,0.000000,-19.046014,0.000000,-0.215515,0.034500,1.411677
0.412000,0.000000,0.000000,-15.351210,0.000000,-19.133962,0.000000,-0.216496,0.034500,1.411293
0.413000,0.000000,0.000000,-15.425640,0.000000,-19.221910,0.000000,-0.217479,0.034500,1.410905
0.414000,0.000000,0.000000,-15.500250,0.000000,-19.309858,0.000000,-0.218462,0.034500,1.410516
0.415000,0.000000,0.000000,-15.575040,0.000000,-19.397805,0.000000,-0.219447,0.034500,1.410124
0.416000,0.000000,0.000000,-15.650010,0.000000,-19.485753,0.000000,-0.220433,0.034500,1.409729
0.417000,0.000000,0.000000,-15.725160,0.000000,-19.573701,0.000000,-0.221421,0.034500,1.409332
0.418000,0.000000,0.000000,-15.800490,0.000000,-19.661649,0.000000,-0.222409,0.034500,1.408933
0.419000,0.000000,0.000000,-15.876000,0.000000,-19.749596,0.000000,-0.223399,0.034500,1.408531
0.420000,0.000000,0.000000,-15.951690,0.000000,-19.837544,0.000000,-0.224390,0.034500,1.408127
0.421000,0.000000,0.000000,-16.027560,0.000000,-19.925492,0.000000,-0.225382,0.034500,1.407720
0.422000,0.000000,0.000000,-16.103610,0.000000,-20.013440,0.000000,-0.226375,0.034500,1.407311
0.423000,0.000000,0.000000,-16.179840,0.000000,-20.101388,0.000000,-0.227369,0.034500,1.406900
0.424000,0.000000,0.000000,-16.256250,0.000000,-20.189335,0.000000,-0.228364,0.034500,1.406486
0.425000,0.000000,0.000000,-16.332840,0.000000,-20.277283,0.000000,-0.229361,0.034500,1.406069
0.426000,0.000000,0.000000,-16.409610,0.000000,-20.365231,0.000000,-0.230358,0.034500,1.405650
0.427000,0.000000,0.000000,-16.486560,0.000000,-20.453179,0.000000,-0.231357,0.034500,1.405229
0.428000,0.000000,0.000000,-16.563690,0.000000,-20.541126,0.000000,-0.232357,0.034500,1.404805
0.429000,0.000000,0.000000,-16.641000,0.000000,-20.629074,0.000000,-0.233357,0.034500,1.404378
0.430000,0.000000,0.000000,-16.718490,0.000000,-20.717022,0.000000,-0.234359,0.034500,1.403950
0.431000,0.000000,0.000000,-16.796160,0.000000,-20.804970,0.000000,-0.235362,0.034500,1.403518
0.432000,0.000000,0.000000,-16.874010,0.000000,-20.892918,0.000000,-0.236366,0.034500,1.403084
0.433000,0.000000,0.000000,-16.952040,0.000000,-20.980865,0.000000,-0.237372,0.034500,1.402647
0.434000,0.000000,0.000000,-17.030250,0.000000,-21.068813,0.000000,-0.238378,0.034500,1.402208
0.435000,0.000000,0.000000,-17.108640,0.000000,-21.156761,0.000000,-0.239385,0.034500,1.401767
0.436000,0.000000,0.000000,-17.187210,0.000000,-21.244709,0.000000,-0.240393,0.034500,1.401323
0.437000,0.000000,0.000000,-17.265960,0.000000,-21.332656,0.000000,-0.241403,0.034500,1.400876
0.438000,0.000000,0.000000,-17.344890,0.000000,-21.420604,0.000000,-0.242413,0.034500,1.400426
0.439000,0.000000,0.000000,-17.424000,0.000000,-21.508552,0.000000,-0.243424,0.034500,1.399975
0.440000,0.000000,0.000000,-17.503290,0.000000,-21.596500,0.000000,-0.244437,0.034500,1.399520
0.441000,0.000000,0.000000,-17.582760,0.000000,-21.684448,0.000000,-0.245450,0.034500,1.399063
0.442000,0.000000,0.000000,-17.662410,0.000000,-21.772395,0.000000,-0.246464,0.034500,1.398603
0.443000,0.000000,0.000000,-17.742240,0.000000,-21.860343,0.000000,-0.247480,0.034500,1.398141
0.444000,0.000000,0.000000,-17.822250,0.000000,-21.948291,0.000000,-0.248496,0.034500,1.397676
0.445000,0.000000,0.000000,-17.902440,0.000000,-22.036239,0.000000,-0.249513,0.034500,1.397209
0.446000,0.000000,0.000000,-17.982810,0.000000,-22.124186,0.000000,-0.250531,0.034500,1.396738
0.447000,0.000000,0.000000,-18.063360,0.000000,-22.212134,0.000000,-0.251550,0.034500,1.396266
0.448000,0.000000,0.000000,-18.144090,0.000000,-22.300082,0.000000,-0.252570,0.034500,1.395790
0.449000,0.000000,0.000000,-18.225000,0.000000,-22.388030,0.000000,-0.253591,0.034500,1.395312
0.450000,0.000000,0.000000,-18.306090,0.000000,-22.475978,0.000000,-0.254613,0.034500,1.394831
0.451000,0.000000,0.000000,-18.387360,0.000000,-22.563925,0.000000,-0.255636,0.034500,1.394348
0.452000,0.000000,0.000000,-18.468810,0.000000,-22.651873,0.000000,-0.256660,0.034500,1.393862
0.453000,0.000000,0.000000,-18.550440,0.000000,-22.739821,0.000000,-0.257685,0.034500,1.393373
0.454000,0.000000,0.000000,-18.632250,0.000000,-22.827769,0.000000,-0.258710,0.034500,1.392882
0.455000,0.000000,0.000000,-18.714240,0.000000,-22.915716,0.000000,-0.259737,0.034500,1.392388
0.456000,0.000000,0.000000,-18.796410,0.000000,-23.003664,0.000000,-0.260764,0.034500,1.391891
0.457000,0.000000,0.000000,-18.878760,0.000000,-23.091612,0.000000,-0.261792,0.034500,1.391391
0.458000,0.000000,0.000000,-18.961290,0.000000,-23.179560,0.000000,-0.262821,0.034500,1.390889
0.459000,0.000000,0.000000,-19.044000,0.000000,-23.267508,0.000000,-0.263851,0.034500,1.390384
0.460000,0.000000,0.000000,-19.126890,0.000000,-23.355455,0.000000,-0.264882,0.034500,1.389876
0.461000,0.000000,0.000000,-19.209960,0.000000,-23.443403,0.000000,-0.265913,0.034500,1.389366
0.462000,0.000000,0.000000,-19.293210,0.000000,-23.531351,0.000000,-0.266945,0.034500,1.388853
0.463000,0.000000,0.000000,-19.376640,0.000000,-23.619299,0.000000,-0.267979,0.034500,1.388337
0.464000,0.000000,0.000000,-19.460250,0.000000,-23.707246,0.000000,-0.269013,0.034500,1.387818
0.465000,0.000000,0.000000,-19.544040,0.000000,-23.795194,0.000000,-0.270047,0.034500,1.387297
0.466000,0.000000,0.000000,-19.628010,0.000000,-23.883142,0.000000,-0.271083,0.034500,1.386772
0.467000,0.000000,0.000000,-19.712160,0.000000,-23.971090,0.000000,-0.272119,0.034500,1.386245
0.468000,0.000000,0.000000,-19.796490,0.000000,-24.059038,0.000000,-0.273156,0.034500,1.385716
0.469000,0.000000,0.000000,-19.881000,0.000000,-24.146985,0.000000,-0.274194,0.034500,1.385183
0.470000,0.000000,0.000000,-19.965690,0.000000,-24.234933,0.000000,-0.275233,0.034500,1.384648
0.471000,0.000000,0.000000,-20.050560,0.000000,-24.322881,0.000000,-0.276272,0.034500,1.384110
0.472000,0.000000,0.000000,-20.135610,0.000000,-24.410829,0.000000,-0.277312,0.034500,1.383569
0.473000,0.000000,0.000000,-20.220840,0.000000,-24.498776,0.000000,-0.278353,0.034500,1.383025
0.474000,0.000000,0.000000,-20.306250,0.000000,-24.586724,0.000000,-0.279394,0.034500,1.382478
0.475000,0.000000,0.000000,-20.391840,0.000000,-24.674672,0.000000,-0.280436,0.034500,1.381929
0.476000,0.000000,0.000000,-20.477610,0.000000,-24.762620,0.000000,-0.281479,0.034500,1.381377
0.477000,0.000000,0.000000,-20.563560,0.000000,-24.850568,0.000000,-0.282523,0.034500,1.380822
0.478000,0.000000,0.000000,-20.649690,0.000000,-24.938515,0.000000,-0.283567,0.034500,1.380264
0.479000,0.000000,0.000000,-20.736000,0.000000,-25.026463,0.000000,-0.284612,0.034500,1.379703
0.480000,0.000000,0.000000,-20.822490,0.000000,-25.114411,0.000000,-0.285657,0.034500,1.379139
