Time,Step,Q_Error,Exec_us,Reached
5.5390,3,141.4836,0.2620,0
5.5400,3,141.2209,0.2630,0
5.5410,3,140.9581,0.2620,0
5.5420,3,140.6950,0.2630,0
5.5430,3,140.4318,0.2650,0
5.5440,3,140.1685,0.2630,0
5.5450,3,139.9049,0.2620,0
5.5460,3,139.6412,0.2640,0
5.5470,3,139.3773,0.2640,0
5.5480,3,139.1132,0.2630,0
5.5490,3,138.8489,0.2650,0
5.5500,3,138.5846,0.2970,0
5.5510,3,138.3205,0.2910,0
5.5520,3,138.0566,0.2760,0
5.5530,3,137.7929,0.2660,0
5.5540,3,137.5295,0.2670,0
5.5550,3,137.2662,0.2680,0
5.5560,3,137.0032,0.2660,0
5.5570,3,136.7404,0.2650,0
5.5580,3,136.4778,0.2650,0
5.5590,3,136.2155,0.2670,0
5.5600,3,135.9533,0.2660,0
5.5610,3,135.6914,0.2670,0
5.5620,3,135.4297,0.2680,0
5.5630,3,135.1682,0.2630,0
5.5640,3,134.9069,0.2620,0
5.5650,3,134.6459,0.2630,0
5.5660,3,134.3851,0.2620,0
5.5670,3,134.1245,0.2610,0
5.5680,3,133.8641,0.2620,0
5.5690,3,133.6039,0.2620,0
5.5700,3,133.3439,0.2640,0
5.5710,3,133.0842,0.2620,0
5.5720,3,132.8247,0.2610,0
5.5730,3,132.5654,0.2630,0
5.5740,3,132.3063,0.2640,0
5.5750,3,132.0474,0.2600,0
5.5760,3,131.7888,0.2610,0
5.5770,3,131.5303,0.2640,0
5.5780,3,131.2721,0.2630,0
5.5790,3,131.0141,0.2600,0
5.5800,3,130.7564,0.2630,0
5.5810,3,130.4988,0.2640,0
5.5820,3,130.2415,0.2610,0
5.5830,3,129.9843,0.2640,0
5.5840,3,129.7274,0.2650,0
5.5850,3,129.4707,0.2640,0
5.5860,3,129.2143,0.2610,0
5.5870,3,128.9580,0.2640,0
5.5880,3,128.7020,0.2620,0
5.5890,3,128.4462,0.2600,0
5.5900,3,128.1906,0.2620,0
5.5910,3,127.9352,0.2610,0
5.5920,3,127.6800,0.2620,0
5.5930,3,127.4251,0.2610,0
5.5940,3,127.1704,0.2590,0
5.5950,3,126.9158,0.2600,0
5.5960,3,126.6616,0.2610,0
5.5970,3,126.4075,0.2610,0
5.5980,3,126.1536,0.2620,0
5.5990,3,125.9000,0.2610,0
5.6000,3,125.6466,0.2600,0
5.6010,3,125.3933,0.2620,0
5.6020,3,125.1404,0.2610,0
5.6030,3,124.8876,0.2590,0
5.6040,3,124.6350,0.2600,0
5.6050,3,124.3827,0.2590,0
5.6060,3,124.1306,0.2610,0
5.6070,3,123.8787,0.2590,0
5.6080,3,123.6270,0.2590,0
5.6090,3,123.3755,0.2680,0
5.6100,3,123.1243,0.2630,0
5.6110,3,122.8732,0.2620,0
5.6120,3,122.6224,0.2630,0
5.6130,3,122.3718,0.2610,0
5.6140,3,122.1214,0.2620,0
5.6150,3,121.8712,0.2620,0
5.6160,3,121.6213,0.2630,0
5.6170,3,121.3715,0.2610,0
5.6180,3,121.1220,0.2640,0
5.6190,3,120.8727,0.2630,0
5.6200,3,120.6236,0.2640,0
5.6210,3,120.3748,0.2600,0
5.6220,3,120.1261,0.2640,0
5.6230,3,119.8777,0.2630,0
5.6240,3,119.6295,0.2620,0
5.6250,3,119.3815,0.2620,0
5.6260,3,119.1337,0.2620,0
5.6270,3,118.8861,0.2620,0
5.6280,3,118.6387,0.2610,0
5.6290,3,118.3916,0.2610,0
5.6300,3,118.1447,0.2610,0
5.6310,3,117.8980,0.2620,0
5.6320,3,117.6515,0.3180,0
5.6330,3,117.4052,0.3330,0
5.6340,3,117.1592,0.2740,0
5.6350,3,116.9133,0.2630,0
5.6360,3,116.6677,0.2630,0
5.6370,3,116.4223,0.2640,0
5.6380,3,116.1771,0.2640,0
5.6390,3,115.9321,0.2630,0
5.6400,3,115.6874,0.2670,0
5.6410,3,115.4428,0.2610,0
5.6420,3,115.1985,0.2640,0
5.6430,3,114.9544,0.2640,0
5.6440,3,114.7105,0.2630,0
5.6450,3,114.4668,0.2620,0
5.6460,3,114.2233,0.2610,0
5.6470,3,113.9801,0.2630,0
5.6480,3,113.7371,0.2630,0
5.6490,3,113.4943,0.3150,0
5.6500,3,113.2517,0.2990,0
5.6510,3,113.0094,0.2900,0
5.6520,3,112.7674,0.2730,0
5.6530,3,112.5256,0.2720,0
5.6540,3,112.2841,0.2650,0
5.6550,3,112.0428,0.2640,0
5.6560,3,111.8018,0.2630,0
5.6570,3,111.5611,0.2620,0
5.6580,3,111.3206,0.2650,0
5.6590,3,111.0804,0.2650,0
5.6600,3,110.8404,0.2630,0
5.6610,3,110.6007,0.2600,0
5.6620,3,110.3613,0.2630,0
5.6630,3,110.1221,0.2630,0
5.6640,3,109.8831,0.2650,0
5.6650,3,109.6445,0.2620,0
5.6660,3,109.4060,0.2610,0
5.6670,3,109.1679,0.2620,0
5.6680,3,108.9300,0.2660,0
5.6690,3,108.6923,0.2640,0
5.6700,3,108.4549,0.2620,0
5.6710,3,108.2178,0.2630,0
5.6720,3,107.9809,0.2620,0
5.6730,3,107.7443,0.2620,0
5.6740,3,107.5079,0.2640,0
5.6750,3,107.2718,0.2630,0
5.6760,3,107.0360,0.2610,0
5.6770,3,106.8004,0.2660,0
5.6780,3,106.5650,0.2640,0
5.6790,3,106.3299,0.2620,0
5.6800,3,106.0951,0.2630,0
5.6810,3,105.8605,0.2620,0
5.6820,3,105.6262,0.2620,0
5.6830,3,105.3922,0.2640,0
5.6840,3,105.1584,0.2640,0
5.6850,3,104.9248,0.2650,0
5.6860,3,104.6915,0.2630,0
5.6870,3,104.4585,0.2650,0
5.6880,3,104.2257,0.2630,0
5.6890,3,103.9932,0.2640,0
5.6900,3,103.7609,0.2630,0
5.6910,3,103.5289,0.2640,0
5.6920,3,103.2972,0.2630,0
5.6930,3,103.0657,0.2630,0
5.6940,3,102.8344,0.2620,0
5.6950,3,102.6034,0.2640,0
5.6960,3,102.3727,0.2670,0
5.6970,3,102.1422,0.2610,0
5.6980,3,101.9120,0.2630,0
5.6990,3,101.6820,0.2610,0
5.7000,3,101.4523,0.2600,0
5.7010,3,101.2229,0.2590,0
5.7020,3,100.9937,0.2590,0
5.7030,3,100.7647,0.2630,0
5.7040,3,100.5360,0.2630,0
5.7050,3,100.3076,0.2610,0
5.7060,3,100.0794,0.2670,0
5.7070,3,99.8515,0.2630,0
5.7080,3,99.6238,0.2630,0
5.7090,3,99.3964,0.2620,0
5.7100,3,99.1692,0.2640,0
5.7110,3,98.9423,0.2610,0
5.7120,3,98.7156,0.2640,0
5.7130,3,98.4892,0.2650,0
5.7140,3,98.2631,0.2650,0
5.7150,3,98.0372,0.2660,0
5.7160,3,97.8115,0.2680,0
5.7170,3,97.5861,0.2640,0
5.7180,3,97.3610,0.2630,0
5.7190,3,97.1361,0.2640,0
5.7200,3,96.9115,0.2640,0
5.7210,3,96.6871,0.2610,0
5.7220,3,96.4630,0.2630,0
5.7230,3,96.2391,0.2640,0
5.7240,3,96.0155,0.2640,0
5.7250,3,95.7921,0.2630,0
5.7260,3,95.5690,0.2650,0
5.7270,3,95.3462,0.2630,0
5.7280,3,95.1236,0.2640,0
5.7290,3,94.9012,0.2630,0
5.7300,3,94.6791,0.2650,0
5.7310,3,94.4573,0.2610,0
5.7320,3,94.2357,0.2620,0
5.7330,3,94.0143,0.2630,0
5.7340,3,93.7933,0.2620,0
5.7350,3,93.5724,0.2630,0
5.7360,3,93.3518,0.2630,0
5.7370,3,93.1315,0.2610,0
5.7380,3,92.9114,0.2620,0
5.7390,3,92.6916,0.2630,0
5.7400,3,92.4720,0.2620,0
5.7410,3,92.2527,0.2620,0
5.7420,3,92.0336,0.2610,0
5.7430,3,91.8148,0.2620,0
5.7440,3,91.5963,0.2600,0
5.7450,3,91.3779,0.2630,0
5.7460,3,91.1599,0.2630,0
5.7470,3,90.9421,0.2620,0
5.7480,3,90.7245,0.2630,0
5.7490,3,90.5072,0.2630,0
5.7500,3,90.2901,0.2610,0
5.7510,3,90.0733,0.2610,0
5.7520,3,89.8568,0.2630,0
5.7530,3,89.6405,0.2630,0
5.7540,3,89.4244,0.2640,0
5.7550,3,89.2086,0.2610,0
5.7560,3,88.9930,0.2600,0
5.7570,3,88.7777,0.2620,0
5.7580,3,88.5627,0.2630,0
5.7590,3,88.3479,0.2620,0
5.7600,3,88.1333,0.2610,0
5.7610,3,87.9190,0.2630,0
5.7620,3,87.7050,0.2640,0
5.7630,3,87.4912,0.2620,0
5.7640,3,87.2776,0.2630,0
5.7650,3,87.0643,0.2630,0
5.7660,3,86.8513,0.2630,0
5.7670,3,86.6385,0.2630,0
5.7680,3,86.4259,0.2600,0
5.7690,3,86.2136,0.2610,0
5.7700,3,86.0015,0.2630,0
5.7710,3,85.7897,0.2620,0
5.7720,3,85.5782,0.2620,0
5.7730,3,85.3669,0.2640,0
5.7740,3,85.1558,0.2630,0
5.7750,3,84.9450,0.2620,0
5.7760,3,84.7345,0.2610,0
5.7770,3,84.5241,0.2620,0
5.7780,3,84.3141,0.2610,0
5.7790,3,84.1043,0.2600,0
5.7800,3,83.8947,0.2630,0
5.7810,3,83.6854,0.2640,0
5.7820,3,83.4763,0.2620,0
5.7830,3,83.2675,0.2620,0
5.7840,3,83.0589,0.2600,0
5.7850,3,82.8506,0.2650,0
5.7860,3,82.6425,0.2630,0
5.7870,3,82.4347,0.2610,0
5.7880,3,82.2271,0.2630,0
5.7890,3,82.0198,0.2620,0
5.7900,3,81.8127,0.2600,0
5.7910,3,81.6058,0.2630,0
5.7920,3,81.3993,0.2620,0
5.7930,3,81.1929,0.2630,0
5.7940,3,80.9868,0.2630,0
5.7950,3,80.7810,0.2620,0
5.7960,3,80.5754,0.2610,0
5.7970,3,80.3700,0.2630,0
5.7980,3,80.1649,0.2630,0
5.7990,3,79.9600,0.2620,0
5.8000,3,79.7554,0.2600,0
5.8010,3,79.5511,0.2640,0
5.8020,3,79.3469,0.2630,0
5.8030,3,79.1431,0.2610,0
5.8040,3,78.9394,0.2600,0
5.8050,3,78.7360,0.2620,0
5.8060,3,78.5329,0.2630,0
5.8070,3,78.3300,0.2640,0
5.8080,3,78.1274,0.2630,0
5.8090,3,77.9250,0.2620,0
5.8100,3,77.7228,0.2640,0
5.8110,3,77.5209,0.2640,0
5.8120,3,77.3192,0.2630,0
5.8130,3,77.1178,0.2620,0
5.8140,3,76.9167,0.2630,0
5.8150,3,76.7157,0.2610,0
5.8160,3,76.5150,0.2620,0
5.8170,3,76.3146,0.2630,0
5.8180,3,76.1144,0.2620,0
5.8190,3,75.9145,0.2620,0
5.8200,3,75.7148,0.2630,0
5.8210,3,75.5153,0.2620,0
5.8220,3,75.3161,0.2620,0
5.8230,3,75.1171,0.2610,0
5.8240,3,74.9184,0.2630,0
5.8250,3,74.7199,0.2610,0
5.8260,3,74.5217,0.2630,0
5.8270,3,74.3237,0.2600,0
5.8280,3,74.1259,0.2750,0
5.8290,3,73.9284,0.2610,0
5.8300,3,73.7312,0.2620,0
5.8310,3,73.5341,0.2620,0
5.8320,3,73.3374,0.2620,0
5.8330,3,73.1408,0.2610,0
5.8340,3,72.9445,0.2620,0
5.8350,3,72.7485,0.2610,0
5.8360,3,72.5527,0.2640,0
5.8370,3,72.3571,0.2630,0
5.8380,3,72.1618,0.2610,0
5.8390,3,71.9667,0.2630,0
5.8400,3,71.7719,0.2610,0
5.8410,3,71.5773,0.2630,0
5.8420,3,71.3829,0.2620,0
5.8430,3,71.1888,0.2600,0
5.8440,3,70.9950,0.2630,0
5.8450,3,70.8013,0.2590,0
5.8460,3,70.6080,0.2620,0
5.8470,3,70.4148,0.2620,0
5.8480,3,70.2219,0.2580,0
5.8490,3,70.0293,0.2610,0
5.8500,3,69.8369,0.2610,0
5.8510,3,69.6447,0.2600,0
5.8520,3,69.4527,0.2610,0
5.8530,3,69.2611,0.2610,0
5.8540,3,69.0696,0.2600,0
5.8550,3,68.8784,0.2600,0
5.8560,3,68.6874,0.2650,0
5.8570,3,68.4967,0.2860,0
5.8580,3,68.3062,0.2730,0
5.8590,3,68.1160,0.2610,0
5.8600,3,67.9259,0.2640,0
5.8610,3,67.7362,0.2620,0
5.8620,3,67.5467,0.2610,0
5.8630,3,67.3574,0.2610,0
5.8640,3,67.1683,0.2630,0
5.8650,3,66.9795,0.2630,0
5.8660,3,66.7909,0.2590,0
5.8670,3,66.6026,0.2600,0
5.8680,3,66.4145,0.2620,0
5.8690,3,66.2267,0.2610,0
5.8700,3,66.0390,0.2600,0
5.8710,3,65.8517,0.2640,0
5.8720,3,65.6645,0.2640,0
5.8730,3,65.4776,0.2600,0
5.8740,3,65.2910,0.2580,0
5.8750,3,65.1046,0.2620,0
5.8760,3,64.9184,0.2600,0
5.8770,3,64.7324,0.2630,0
5.8780,3,64.5467,0.2620,0
5.8790,3,64.3613,0.2600,0
5.8800,3,64.1760,0.2620,0
5.8810,3,63.9910,0.2620,0
5.8820,3,63.8063,0.2620,0
5.8830,3,63.6218,0.2620,0
5.8840,3,63.4375,0.2620,0
5.8850,3,63.2534,0.2610,0
5.8860,3,63.0696,0.2600,0
5.8870,3,62.8861,0.2620,0
5.8880,3,62.7027,0.2590,0
5.8890,3,62.5196,0.2590,0
5.8900,3,62.3368,0.2600,0
5.8910,3,62.1542,0.2620,0
5.8920,3,61.9718,0.2600,0
5.8930,3,61.7896,0.2620,0
5.8940,3,61.6077,0.2610,0
5.8950,3,61.4260,0.2610,0
5.8960,3,61.2446,0.2620,0
5.8970,3,61.0634,0.2630,0
5.8980,3,60.8824,0.2620,0
5.8990,3,60.7017,0.2600,0
5.9000,3,60.5212,0.2620,0
5.9010,3,60.3409,0.2610,0
5.9020,3,60.1609,0.2580,0
5.9030,3,59.9811,0.2610,0
5.9040,3,59.8015,0.2630,0
5.9050,3,59.6222,0.2590,0
5.9060,3,59.4431,0.2630,0
5.9070,3,59.2642,0.2630,0
5.9080,3,59.0856,0.2630,0
5.9090,3,58.9072,0.2610,0
5.9100,3,58.7291,0.2610,0
5.9110,3,58.5511,0.2600,0
5.9120,3,58.3735,0.2630,0
5.9130,3,58.1960,0.2600,0
5.9140,3,58.0188,0.2640,0
5.9150,3,57.8418,0.2600,0
5.9160,3,57.6650,0.2630,0
5.9170,3,57.4885,0.2610,0
5.9180,3,57.3122,0.2610,0
5.9190,3,57.1362,0.2620,0
5.9200,3,56.9603,0.2620,0
5.9210,3,56.7847,0.2590,0
5.9220,3,56.6094,0.2620,0
5.9230,3,56.4343,0.2600,0
5.9240,3,56.2594,0.2730,0
5.9250,3,56.0847,0.2700,0
5.9260,3,55.9103,0.2720,0
5.9270,3,55.7361,0.2630,0
5.9280,3,55.5621,0.2610,0
5.9290,3,55.3883,0.2640,0
5.9300,3,55.2148,0.2600,0
5.9310,3,55.0416,0.2620,0
5.9320,3,54.8685,0.2890,0
5.9330,3,54.6957,0.2700,0
5.9340,3,54.5231,0.2630,0
5.9350,3,54.3508,0.2620,0
5.9360,3,54.1786,0.2640,0
5.9370,3,54.0067,0.2630,0
5.9380,3,53.8351,0.2650,0
5.9390,3,53.6636,0.2620,0
5.9400,3,53.4924,0.2630,0
5.9410,3,53.3215,0.2610,0
5.9420,3,53.1507,0.2630,0
5.9430,3,52.9802,0.2640,0
5.9440,3,52.8099,0.3260,0
5.9450,3,52.6399,0.2660,0
5.9460,3,52.4700,0.2630,0
5.9470,3,52.3004,0.2620,0
5.9480,3,52.1310,0.2610,0
5.9490,3,51.9619,0.2610,0
5.9500,3,51.7930,0.2620,0
5.9510,3,51.6243,0.2620,0
5.9520,3,51.4558,0.2600,0
5.9530,3,51.2876,0.2620,0
5.9540,3,51.1196,0.2610,0
5.9550,3,50.9518,0.2630,0
5.9560,3,50.7843,0.2600,0
5.9570,3,50.6169,0.2610,0
5.9580,3,50.4498,0.2590,0
5.9590,3,50.2830,0.2620,0
5.9600,3,50.1163,0.2600,0
5.9610,3,49.9499,0.2610,0
5.9620,3,49.7837,0.2600,0
5.9630,3,49.6178,0.2610,0
5.9640,3,49.4520,0.2640,0
5.9650,3,49.2865,0.2610,0
5.9660,3,49.1212,0.2610,0
5.9670,3,48.9562,0.2610,0
5.9680,3,48.7913,0.2620,0
5.9690,3,48.6267,0.2610,0
5.9700,3,48.4623,0.2610,0
5.9710,3,48.2982,0.2630,0
5.9720,3,48.1342,0.2620,0
5.9730,3,47.9705,0.2640,0
5.9740,3,47.8070,0.2610,0
5.9750,3,47.6438,0.2620,0
5.9760,3,47.4807,0.2610,0
5.9770,3,47.3179,0.2640,0
5.9780,3,47.1553,0.2610,0
5.9790,3,46.9930,0.2630,0
5.9800,3,46.8308,0.2640,0
5.9810,3,46.6689,0.2660,0
5.9820,3,46.5072,0.2630,0
5.9830,3,46.3457,0.2620,0
5.9840,3,46.1845,0.2640,0
5.9850,3,46.0234,0.2630,0
5.9860,3,45.8626,0.2600,0
5.9870,3,45.7020,0.2630,0
5.9880,3,45.5417,0.2620,0
5.9890,3,45.3815,0.2600,0
5.9900,3,45.2216,0.2590,0
5.9910,3,45.0619,0.2600,0
5.9920,3,44.9024,0.2610,0
5.9930,3,44.7432,0.2630,0
5.9940,3,44.5842,0.2600,0
5.9950,3,44.4253,0.2630,0
5.9960,3,44.2668,0.2620,0
5.9970,3,44.1084,0.2600,0
5.9980,3,43.9502,0.2630,0
5.9990,3,43.7923,0.2630,0
6.0000,3,43.6346,0.2620,0
6.0010,3,43.4771,0.2640,0
6.0020,3,43.3198,0.2620,0
6.0030,3,43.1628,0.2620,0
6.0040,3,43.0060,0.2600,0
6.0050,3,42.8493,0.2630,0
6.0060,3,42.6929,0.2630,0
6.0070,3,42.5368,0.2620,0
6.0080,3,42.3808,0.2620,0
6.0090,3,42.2251,0.2640,0
6.0100,3,42.0696,0.2620,0
6.0110,3,41.9143,0.2630,0
6.0120,3,41.7592,0.2630,0
6.0130,3,41.6043,0.2640,0
6.0140,3,41.4497,0.2620,0
6.0150,3,41.2952,0.2620,0
6.0160,3,41.1410,0.2650,0
6.0170,3,40.9870,0.2630,0
6.0180,3,40.8333,0.2620,0
6.0190,3,40.6797,0.2640,0
6.0200,3,40.5264,0.2610,0
6.0210,3,40.3732,0.2630,0
6.0220,3,40.2203,0.2620,0
6.0230,3,40.0676,0.2640,0
6.0240,3,39.9152,0.2630,0
6.0250,3,39.7629,0.2620,0
6.0260,3,39.6108,0.2610,0
6.0270,3,39.4590,0.2630,0
6.0280,3,39.3074,0.2640,0
6.0290,3,39.1560,0.2650,0
6.0300,3,39.0048,0.2620,0
6.0310,3,38.8538,0.2630,0
6.0320,3,38.7031,0.2610,0
6.0330,3,38.5525,0.2620,0
6.0340,3,38.4022,0.2600,0
6.0350,3,38.2521,0.2630,0
6.0360,3,38.1022,0.2630,0
6.0370,3,37.9525,0.2620,0
6.0380,3,37.8030,0.2640,0
6.0390,3,37.6538,0.2640,0
6.0400,3,37.5047,0.2620,0
6.0410,3,37.3559,0.2640,0
6.0420,3,37.2073,0.2620,0
6.0430,3,37.0589,0.2640,0
6.0440,3,36.9107,0.2610,0
6.0450,3,36.7627,0.2650,0
6.0460,3,36.6149,0.2620,0
6.0470,3,36.4674,0.2640,0
6.0480,3,36.3200,0.2620,0
6.0490,3,36.1729,0.2650,0
6.0500,3,36.0260,0.2640,0
6.0510,3,35.8793,0.2630,0
6.0520,3,35.7328,0.2650,0
6.0530,3,35.5865,0.2620,0
6.0540,3,35.4404,0.2630,0
6.0550,3,35.2945,0.2640,0
6.0560,3,35.1489,0.2630,0
6.0570,3,35.0034,0.2640,0
6.0580,3,34.8582,0.2630,0
6.0590,3,34.7131,0.2630,0
6.0600,3,34.5683,0.2620,0
6.0610,3,34.4237,0.2610,0
6.0620,3,34.2793,0.2620,0
6.0630,3,34.1351,0.2640,0
6.0640,3,33.9911,0.2620,0
6.0650,3,33.8474,0.2610,0
6.0660,3,33.7038,0.2620,0
6.0670,3,33.5604,0.2610,0
6.0680,3,33.4173,0.2600,0
6.0690,3,33.2743,0.2620,0
6.0700,3,33.1316,0.2610,0
6.0710,3,32.9891,0.2620,0
6.0720,3,32.8468,0.2620,0
6.0730,3,32.7047,0.2620,0
6.0740,3,32.5627,0.2610,0
6.0750,3,32.4210,0.2620,0
6.0760,3,32.2796,0.2610,0
6.0770,3,32.1383,0.2640,0
6.0780,3,31.9972,0.2620,0
6.0790,3,31.8563,0.2640,0
6.0800,3,31.7157,0.2620,0
6.0810,3,31.5752,0.2640,0
6.0820,3,31.4349,0.2620,0
6.0830,3,31.2949,0.2630,0
6.0840,3,31.1551,0.2630,0
6.0850,3,31.0154,0.2640,0
6.0860,3,30.8760,0.2630,0
6.0870,3,30.7368,0.2640,0
6.0880,3,30.5977,0.2660,0
6.0890,3,30.4589,0.2630,0
6.0900,3,30.3203,0.2600,0
6.0910,3,30.1819,0.2620,0
6.0920,3,30.0437,0.2610,0
6.0930,3,29.9057,0.2620,0
6.0940,3,29.7679,0.2610,0
6.0950,3,29.6303,0.2640,0
6.0960,3,29.4929,0.2610,0
6.0970,3,29.3557,0.2630,0
6.0980,3,29.2187,0.2610,0
6.0990,3,29.0820,0.2940,0
6.1000,3,28.9454,0.2700,0
6.1010,3,28.8091,0.2620,0
6.1020,3,28.6731,0.2610,0
6.1030,3,28.5372,0.2610,0
6.1040,3,28.4016,0.2620,0
6.1050,3,28.2663,0.2600,0
6.1060,3,28.1311,0.2620,0
6.1070,3,27.9963,0.2600,0
6.1080,3,27.8616,0.2610,0
6.1090,3,27.7272,0.2590,0
6.1100,3,27.5930,0.2600,0
6.1110,3,27.4590,0.2620,0
6.1120,3,27.3253,0.2620,0
6.1130,3,27.1918,0.2610,0
6.1140,3,27.0586,0.2610,0
6.1150,3,26.9255,0.2620,0
6.1160,3,26.7927,0.2610,0
6.1170,3,26.6602,0.2620,0
6.1180,3,26.5279,0.2620,0
6.1190,3,26.3958,0.2620,0
6.1200,3,26.2639,0.2620,0
6.1210,3,26.1323,0.2620,0
6.1220,3,26.0009,0.2620,0
6.1230,3,25.8697,0.2620,0
6.1240,3,25.7388,0.2620,0
6.1250,3,25.6081,0.2610,0
6.1260,3,25.4776,0.2630,0
6.1270,3,25.3473,0.2630,0
6.1280,3,25.2173,0.2610,0
6.1290,3,25.0875,0.2630,0
6.1300,3,24.9580,0.2620,0
6.1310,3,24.8286,0.2610,0
6.1320,3,24.6995,0.2610,0
6.1330,3,24.5706,0.3310,0
6.1340,3,24.4420,0.2840,0
6.1350,3,24.3136,0.2650,0
6.1360,3,24.1854,0.2670,0
6.1370,3,24.0574,0.2670,0
6.1380,3,23.9297,0.2670,0
6.1390,3,23.8022,0.2650,0
6.1400,3,23.6749,0.2660,0
6.1410,3,23.5478,0.2670,0
6.1420,3,23.4210,0.2650,0
6.1430,3,23.2944,0.2670,0
6.1440,3,23.1680,0.2670,0
6.1450,3,23.0419,0.2650,0
6.1460,3,22.9159,0.2670,0
6.1470,3,22.7902,0.2660,0
6.1480,3,22.6647,0.2670,0
6.1490,3,22.5395,0.2640,0
6.1500,3,22.4145,0.2650,0
6.1510,3,22.2896,0.2660,0
6.1520,3,22.1651,0.2670,0
6.1530,3,22.0407,0.2650,0
6.1540,3,21.9166,0.2690,0
6.1550,3,21.7927,0.2680,0
6.1560,3,21.6690,0.2650,0
6.1570,3,21.5455,0.2700,0
6.1580,3,21.4222,0.2690,0
6.1590,3,21.2992,0.2660,0
6.1600,3,21.1764,0.2680,0
6.1610,3,21.0538,0.2670,0
6.1620,3,20.9315,0.2660,0
6.1630,3,20.8093,0.2670,0
6.1640,3,20.6874,0.2660,0
6.1650,3,20.5657,0.2650,0
6.1660,3,20.4442,0.2680,0
6.1670,3,20.3230,0.2670,0
6.1680,3,20.2019,0.2680,0
6.1690,3,20.0811,0.2670,0
6.1700,3,19.9605,0.2670,0
6.1710,3,19.8401,0.2690,0
6.1720,3,19.7200,0.2670,0
6.1730,3,19.6000,0.2660,0
6.1740,3,19.4803,0.2660,0
6.1750,3,19.3608,0.2670,0
6.1760,3,19.2415,0.2680,0
6.1770,3,19.1225,0.2670,0
6.1780,3,19.0036,0.2650,0
6.1790,3,18.8850,0.2680,0
6.1800,3,18.7665,0.2680,0
6.1810,3,18.6483,0.2650,0
6.1820,3,18.5304,0.2670,0
6.1830,3,18.4126,0.2650,0
6.1840,3,18.2950,0.2680,0
6.1850,3,18.1777,0.2670,0
6.1860,3,18.0606,0.2670,0
6.1870,3,17.9437,0.2660,0
6.1880,3,17.8270,0.2630,0
6.1890,3,17.7105,0.2640,0
6.1900,3,17.5943,0.2640,0
6.1910,3,17.4782,0.2630,0
6.1920,3,17.3624,0.2640,0
6.1930,3,17.2468,0.2640,0
6.1940,3,17.1314,0.2630,0
6.1950,3,17.0162,0.2630,0
6.1960,3,16.9013,0.2630,0
6.1970,3,16.7865,0.2630,0
6.1980,3,16.6720,0.2630,0
6.1990,3,16.5576,0.2640,0
6.2000,3,16.4435,0.2640,0
6.2010,3,16.3296,0.2640,0
6.2020,3,16.2159,0.2640,0
6.2030,3,16.1025,0.2630,0
6.2040,3,15.9892,0.2630,0
6.2050,3,15.8762,0.2630,0
6.2060,3,15.7633,0.2630,0
6.2070,3,15.6507,0.2610,0
6.2080,3,15.5383,0.2610,0
6.2090,3,15.4261,0.2620,0
6.2100,3,15.3141,0.2630,0
6.2110,3,15.2023,0.2620,0
6.2120,3,15.0908,0.2620,0
6.2130,3,14.9794,0.2610,0
6.2140,3,14.8683,0.2630,0
6.2150,3,14.7574,0.2860,0
6.2160,3,14.6467,0.2910,0
6.2170,3,14.5364,0.2600,0
6.2180,3,14.4264,0.2650,0
6.2190,3,14.3167,0.2630,0
6.2200,3,14.2074,0.2620,0
6.2210,3,14.0983,0.2600,0
6.2220,3,13.9896,0.2630,0
6.2230,3,13.8812,0.2620,0
6.2240,3,13.7732,0.2890,0
6.2250,3,13.6655,0.2790,0
6.2260,3,13.5582,0.2720,0
6.2270,3,13.4513,0.2750,0
6.2280,3,13.3448,0.2620,0
6.2290,3,13.2387,0.2620,0
6.2300,3,13.1330,0.2620,0
6.2310,3,13.0276,0.2630,0
6.2320,3,12.9227,0.2660,0
6.2330,3,12.8181,0.2620,0
6.2340,3,12.7140,0.2640,0
6.2350,3,12.6102,0.2630,0
6.2360,3,12.5068,0.2630,0
6.2370,3,12.4038,0.2620,0
6.2380,3,12.3011,0.2610,0
6.2390,3,12.1989,0.2620,0
6.2400,3,12.0970,0.2630,0
6.2410,3,11.9956,0.2640,0
6.2420,3,11.8945,0.2640,0
6.2430,3,11.7938,0.2610,0
6.2440,3,11.6935,0.2610,0
6.2450,3,11.5936,0.2610,0
6.2460,3,11.4940,0.2600,0
6.2470,3,11.3949,0.2620,0
6.2480,3,11.2961,0.2620,0
6.2490,3,11.1977,0.2600,0
6.2500,3,11.0997,0.2620,0
6.2510,3,11.0021,0.2610,0
6.2520,3,10.9048,0.2610,0
6.2530,3,10.8080,0.2810,0
6.2540,3,10.7115,0.2730,0
6.2550,3,10.6154,0.2630,0
6.2560,3,10.5197,0.2600,0
6.2570,3,10.4244,0.2640,0
6.2580,3,10.3294,0.2620,0
6.2590,3,10.2349,0.3430,0
6.2600,3,10.1407,0.2630,0
6.2610,3,10.0469,0.2640,0
6.2620,3,9.9535,0.2640,0
6.2630,3,9.8604,0.2640,0
6.2640,3,9.7678,0.2630,0
6.2650,3,9.6755,0.2650,0
6.2660,3,9.5836,0.2630,0
6.2670,3,9.4921,0.2630,0
6.2680,3,9.4009,0.2630,0
6.2690,3,9.3102,0.2640,0
6.2700,3,9.2198,0.2630,0
6.2710,3,9.1298,0.2620,0
6.2720,3,9.0401,0.2620,0
6.2730,3,8.9509,0.2620,0
