Time,Step,J1_Pos,J2_Pos,J3_Pos,J4_Pos,J5_Pos,J6_Pos,Q_Error,Reached
14.3860,2,39.3867,5.1300,-20.5658,-3.8205,-6.9580,81.5549,328.0146,0
14.3870,2,39.3767,5.1281,-20.5580,-3.8271,-6.9505,81.5355,327.9892,0
14.3880,2,39.3667,5.1262,-20.5503,-3.8338,-6.9431,81.5161,327.9639,0
14.3890,2,39.3567,5.1242,-20.5425,-3.8404,-6.9356,81.4966,327.9386,0
14.3900,2,39.3467,5.1223,-20.5347,-3.8470,-6.9281,81.4772,327.9132,0
14.3910,2,39.3367,5.1204,-20.5270,-3.8537,-6.9206,81.4578,327.8879,0
14.3920,2,39.3267,5.1184,-20.5192,-3.8603,-6.9131,81.4383,327.8626,0
14.3930,2,39.3167,5.1165,-20.5115,-3.8670,-6.9057,81.4189,327.8372,0
14.3940,2,39.3067,5.1145,-20.5037,-3.8736,-6.8982,81.3994,327.8119,0
14.3950,2,39.2967,5.1126,-20.4959,-3.8803,-6.8907,81.3800,327.7866,0
14.3960,2,39.2867,5.1107,-20.4882,-3.8869,-6.8832,81.3606,327.7612,0
14.3970,2,39.2767,5.1087,-20.4804,-3.8936,-6.8757,81.3411,327.7359,0
14.3980,2,39.2667,5.1068,-20.4727,-3.9002,-6.8683,81.3217,327.7106,0
14.3990,2,39.2567,5.1049,-20.4649,-3.9069,-6.8608,81.3023,327.6852,0
14.4000,2,39.2467,5.1029,-20.4571,-3.9135,-6.8533,81.2828,327.6599,0
14.4010,2,39.2367,5.1010,-20.4494,-3.9202,-6.8458,81.2634,327.6345,0
14.4020,2,39.2267,5.0990,-20.4416,-3.9268,-6.8384,81.2440,327.6092,0
14.4030,2,39.2167,5.0971,-20.4338,-3.9335,-6.8309,81.2245,327.5839,0
14.4040,2,39.2067,5.0952,-20.4261,-3.9401,-6.8234,81.2051,327.5585,0
14.4050,2,39.1967,5.0932,-20.4183,-3.9467,-6.8159,81.1856,327.5332,0
14.4060,2,39.1867,5.0913,-20.4106,-3.9534,-6.8084,81.1662,327.5079,0
14.4070,2,39.1767,5.0894,-20.4028,-3.9600,-6.8010,81.1468,327.4825,0
14.4080,2,39.1667,5.0874,-20.3950,-3.9667,-6.7935,81.1273,327.4572,0
14.4090,2,39.1567,5.0855,-20.3873,-3.9733,-6.7860,81.1079,327.4319,0
14.4100,2,39.1467,5.0835,-20.3795,-3.9800,-6.7785,81.0885,327.4065,0
14.4110,2,39.1367,5.0816,-20.3718,-3.9866,-6.7710,81.0690,327.3812,0
14.4120,2,39.1267,5.0797,-20.3640,-3.9933,-6.7636,81.0496,327.3559,0
14.4130,2,39.1167,5.0777,-20.3562,-3.9999,-6.7561,81.0302,327.3305,0
14.4140,2,39.1067,5.0758,-20.3485,-4.0066,-6.7486,81.0107,327.3052,0
14.4150,2,39.0967,5.0739,-20.3407,-4.0132,-6.7411,80.9913,327.2799,0
14.4160,2,39.0867,5.0719,-20.3330,-4.0199,-6.7336,80.9718,327.2545,0
14.4170,2,39.0767,5.0700,-20.3252,-4.0265,-6.7262,80.9524,327.2292,0
14.4180,2,39.0667,5.0680,-20.3174,-4.0332,-6.7187,80.9330,327.2038,0
14.4190,2,39.0567,5.0661,-20.3097,-4.0398,-6.7112,80.9135,327.1785,0
14.4200,2,39.0467,5.0642,-20.3019,-4.0464,-6.7037,80.8941,327.1532,0
14.4210,2,39.0367,5.0622,-20.2942,-4.0531,-6.6962,80.8747,327.1278,0
14.4220,2,39.0267,5.0603,-20.2864,-4.0597,-6.6888,80.8552,327.1025,0
14.4230,2,39.0167,5.0584,-20.2786,-4.0664,-6.6813,80.8358,327.0772,0
14.4240,2,39.0067,5.0564,-20.2709,-4.0730,-6.6738,80.8163,327.0518,0
14.4250,2,38.9967,5.0545,-20.2631,-4.0797,-6.6663,80.7969,327.0265,0
14.4260,2,38.9867,5.0525,-20.2554,-4.0863,-6.6589,80.7775,327.0012,0
14.4270,2,38.9767,5.0506,-20.2476,-4.0930,-6.6514,80.7580,326.9758,0
14.4280,2,38.9667,5.0487,-20.2398,-4.0996,-6.6439,80.7386,326.9505,0
14.4290,2,38.9567,5.0467,-20.2321,-4.1063,-6.6364,80.7192,326.9252,0
14.4300,2,38.9467,5.0448,-20.2243,-4.1129,-6.6289,80.6997,326.8998,0
14.4310,2,38.9367,5.0429,-20.2166,-4.1196,-6.6215,80.6803,326.8745,0
14.4320,2,38.9267,5.0409,-20.2088,-4.1262,-6.6140,80.6609,326.8492,0
14.4330,2,38.9167,5.0390,-20.2010,-4.1329,-6.6065,80.6414,326.8238,0
14.4340,2,38.9067,5.0371,-20.1933,-4.1395,-6.5990,80.6220,326.7985,0
14.4350,2,38.8967,5.0351,-20.1855,-4.1462,-6.5915,80.6025,326.7731,0
14.4360,2,38.8867,5.0332,-20.1778,-4.1528,-6.5841,80.5831,326.7478,0
14.4370,2,38.8767,5.0312,-20.1700,-4.1594,-6.5766,80.5637,326.7225,0
14.4380,2,38.8667,5.0293,-20.1622,-4.1661,-6.5691,80.5442,326.6971,0
14.4390,2,38.8567,5.0274,-20.1545,-4.1727,-6.5616,80.5248,326.6718,0
14.4400,2,38.8467,5.0254,-20.1467,-4.1794,-6.5541,80.5054,326.6465,0
14.4410,2,38.8367,5.0235,-20.1390,-4.1860,-6.5467,80.4859,326.6211,0
14.4420,2,38.8267,5.0216,-20.1312,-4.1927,-6.5392,80.4665,326.5958,0
14.4430,2,38.8167,5.0196,-20.1234,-4.1993,-6.5317,80.4470,326.5705,0
14.4440,2,38.8067,5.0177,-20.1157,-4.2060,-6.5242,80.4276,326.5451,0
14.4450,2,38.7967,5.0157,-20.1079,-4.2126,-6.5167,80.4082,326.5198,0
14.4460,2,38.7867,5.0138,-20.1002,-4.2193,-6.5093,80.3887,326.4945,0
14.4470,2,38.7767,5.0119,-20.0924,-4.2259,-6.5018,80.3693,326.4691,0
14.4480,2,38.7667,5.0099,-20.0846,-4.2326,-6.4943,80.3499,326.4438,0
14.4490,2,38.7567,5.0080,-20.0769,-4.2392,-6.4868,80.3304,326.4184,0
14.4500,2,38.7467,5.0061,-20.0691,-4.2459,-6.4794,80.3110,326.3931,0
14.4510,2,38.7367,5.0041,-20.0613,-4.2525,-6.4719,80.2916,326.3678,0
14.4520,2,38.7267,5.0022,-20.0536,-4.2591,-6.4644,80.2721,326.3424,0
14.4530,2,38.7167,5.0002,-20.0458,-4.2658,-6.4569,80.2527,326.3171,0
14.4540,2,38.7067,4.9983,-20.0381,-4.2724,-6.4494,80.2332,326.2918,0
14.4550,2,38.6967,4.9964,-20.0303,-4.2791,-6.4420,80.2138,326.2664,0
14.4560,2,38.6867,4.9944,-20.0225,-4.2857,-6.4345,80.1944,326.2411,0
14.4570,2,38.6767,4.9925,-20.0148,-4.2924,-6.4270,80.1749,326.2158,0
14.4580,2,38.6667,4.9906,-20.0070,-4.2990,-6.4195,80.1555,326.1904,0
14.4590,2,38.6567,4.9886,-19.9993,-4.3057,-6.4120,80.1361,326.1651,0
14.4600,2,38.6467,4.9867,-19.9915,-4.3123,-6.4046,80.1166,326.1398,0
14.4610,2,38.6367,4.9847,-19.9837,-4.3190,-6.3971,80.0972,326.1144,0
14.4620,2,38.6267,4.9828,-19.9760,-4.3256,-6.3896,80.0777,326.0891,0
14.4630,2,38.6167,4.9809,-19.9682,-4.3323,-6.3821,80.0583,326.0638,0
14.4640,2,38.6067,4.9789,-19.9605,-4.3389,-6.3746,80.0389,326.0384,0
14.4650,2,38.5967,4.9770,-19.9527,-4.3456,-6.3672,80.0194,326.0131,0
14.4660,2,38.5867,4.9751,-19.9449,-4.3522,-6.3597,80.0000,325.9877,0
14.4670,2,38.5767,4.9731,-19.9372,-4.3588,-6.3522,79.9806,325.9624,0
14.4680,2,38.5667,4.9712,-19.9294,-4.3655,-6.3447,79.9611,325.9371,0
14.4690,2,38.5567,4.9692,-19.9217,-4.3721,-6.3372,79.9417,325.9117,0
14.4700,2,38.5467,4.9673,-19.9139,-4.3788,-6.3298,79.9223,325.8864,0
14.4710,2,38.5367,4.9654,-19.9061,-4.3854,-6.3223,79.9028,325.8611,0
14.4720,2,38.5267,4.9634,-19.8984,-4.3921,-6.3148,79.8834,325.8357,0
14.4730,2,38.5167,4.9615,-19.8906,-4.3987,-6.3073,79.8639,325.8104,0
14.4740,2,38.5067,4.9596,-19.8829,-4.4054,-6.2999,79.8445,325.7851,0
14.4750,2,38.4967,4.9576,-19.8751,-4.4120,-6.2924,79.8251,325.7597,0
14.4760,2,38.4867,4.9557,-19.8673,-4.4187,-6.2849,79.8056,325.7344,0
14.4770,2,38.4767,4.9538,-19.8596,-4.4253,-6.2774,79.7862,325.7091,0
14.4780,2,38.4667,4.9518,-19.8518,-4.4320,-6.2699,79.7668,325.6837,0
14.4790,2,38.4567,4.9499,-19.8441,-4.4386,-6.2625,79.7473,325.6584,0
14.4800,2,38.4467,4.9479,-19.8363,-4.4453,-6.2550,79.7279,325.6331,0
14.4810,2,38.4367,4.9460,-19.8285,-4.4519,-6.2475,79.7085,325.6077,0
14.4820,2,38.4267,4.9441,-19.8208,-4.4586,-6.2400,79.6890,325.5824,0
14.4830,2,38.4167,4.9421,-19.8130,-4.4652,-6.2325,79.6696,325.5570,0
14.4840,2,38.4067,4.9402,-19.8053,-4.4718,-6.2251,79.6501,325.5317,0
14.4850,2,38.3967,4.9383,-19.7975,-4.4785,-6.2176,79.6307,325.5064,0
14.4860,2,38.3867,4.9363,-19.7897,-4.4851,-6.2101,79.6113,325.4810,0
14.4870,2,38.3767,4.9344,-19.7820,-4.4918,-6.2026,79.5918,325.4557,0
14.4880,2,38.3667,4.9324,-19.7742,-4.4984,-6.1951,79.5724,325.4304,0
14.4890,2,38.3567,4.9305,-19.7665,-4.5051,-6.1877,79.5530,325.4050,0
14.4900,2,38.3467,4.9286,-19.7587,-4.5117,-6.1802,79.5335,325.3797,0
14.4910,2,38.3367,4.9266,-19.7509,-4.5184,-6.1727,79.5141,325.3544,0
14.4920,2,38.3267,4.9247,-19.7432,-4.5250,-6.1652,79.4946,325.3290,0
14.4930,2,38.3167,4.9228,-19.7354,-4.5317,-6.1577,79.4752,325.3037,0
14.4940,2,38.3067,4.9208,-19.7276,-4.5383,-6.1503,79.4558,325.2784,0
14.4950,2,38.2967,4.9189,-19.7199,-4.5450,-6.1428,79.4363,325.2530,0
14.4960,2,38.2867,4.9169,-19.7121,-4.5516,-6.1353,79.4169,325.2277,0
14.4970,2,38.2767,4.9150,-19.7044,-4.5583,-6.1278,79.3975,325.2023,0
14.4980,2,38.2667,4.9131,-19.6966,-4.5649,-6.1204,79.3780,325.1770,0
14.4990,2,38.2567,4.9111,-19.6888,-4.5715,-6.1129,79.3586,325.1517,0
14.5000,2,38.2467,4.9092,-19.6811,-4.5782,-6.1054,79.3392,325.1263,0
14.5010,2,38.2367,4.9073,-19.6733,-4.5848,-6.0979,79.3197,325.1010,0
14.5020,2,38.2267,4.9053,-19.6656,-4.5915,-6.0904,79.3003,325.0757,0
14.5030,2,38.2167,4.9034,-19.6578,-4.5981,-6.0830,79.2808,325.0503,0
14.5040,2,38.2067,4.9014,-19.6500,-4.6048,-6.0755,79.2614,325.0250,0
14.5050,2,38.1967,4.8995,-19.6423,-4.6114,-6.0680,79.2420,324.9997,0
14.5060,2,38.1867,4.8976,-19.6345,-4.6181,-6.0605,79.2225,324.9743,0
14.5070,2,38.1767,4.8956,-19.6268,-4.6247,-6.0530,79.2031,324.9490,0
14.5080,2,38.1667,4.8937,-19.6190,-4.6314,-6.0456,79.1837,324.9237,0
14.5090,2,38.1567,4.8918,-19.6112,-4.6380,-6.0381,79.1642,324.8983,0
14.5100,2,38.1467,4.8898,-19.6035,-4.6447,-6.0306,79.1448,324.8730,0
14.5110,2,38.1367,4.8879,-19.5957,-4.6513,-6.0231,79.1253,324.8477,0
14.5120,2,38.1267,4.8859,-19.5880,-4.6580,-6.0156,79.1059,324.8223,0
14.5130,2,38.1167,4.8840,-19.5802,-4.6646,-6.0082,79.0865,324.7970,0
14.5140,2,38.1067,4.8821,-19.5724,-4.6712,-6.0007,79.0670,324.7716,0
14.5150,2,38.0967,4.8801,-19.5647,-4.6779,-5.9932,79.0476,324.7463,0
14.5160,2,38.0867,4.8782,-19.5569,-4.6845,-5.9857,79.0282,324.7210,0
14.5170,2,38.0767,4.8763,-19.5492,-4.6912,-5.9782,79.0087,324.6956,0
14.5180,2,38.0667,4.8743,-19.5414,-4.6978,-5.9708,78.9893,324.6703,0
14.5190,2,38.0567,4.8724,-19.5336,-4.7045,-5.9633,78.9699,324.6450,0
14.5200,2,38.0467,4.8705,-19.5259,-4.7111,-5.9558,78.9504,324.6196,0
14.5210,2,38.0367,4.8685,-19.5181,-4.7178,-5.9483,78.9310,324.5943,0
14.5220,2,38.0267,4.8666,-19.5104,-4.7244,-5.9409,78.9115,324.5690,0
14.5230,2,38.0167,4.8646,-19.5026,-4.7311,-5.9334,78.8921,324.5436,0
14.5240,2,38.0067,4.8627,-19.4948,-4.7377,-5.9259,78.8727,324.5183,0
14.5250,2,37.9967,4.8608,-19.4871,-4.7444,-5.9184,78.8532,324.4930,0
14.5260,2,37.9867,4.8588,-19.4793,-4.7510,-5.9109,78.8338,324.4676,0
14.5270,2,37.9767,4.8569,-19.4716,-4.7577,-5.9035,78.8144,324.4423,0
14.5280,2,37.9667,4.8550,-19.4638,-4.7643,-5.8960,78.7949,324.4170,0
14.5290,2,37.9567,4.8530,-19.4560,-4.7710,-5.8885,78.7755,324.3916,0
14.5300,2,37.9467,4.8511,-19.4483,-4.7776,-5.8810,78.7560,324.3663,0
14.5310,2,37.9367,4.8491,-19.4405,-4.7842,-5.8735,78.7366,324.3409,0
14.5320,2,37.9267,4.8472,-19.4328,-4.7909,-5.8661,78.7172,324.3156,0
14.5330,2,37.9167,4.8453,-19.4250,-4.7975,-5.8586,78.6977,324.2903,0
14.5340,2,37.9067,4.8433,-19.4172,-4.8042,-5.8511,78.6783,324.2649,0
14.5350,2,37.8967,4.8414,-19.4095,-4.8108,-5.8436,78.6589,324.2396,0
14.5360,2,37.8867,4.8395,-19.4017,-4.8175,-5.8361,78.6394,324.2143,0
14.5370,2,37.8767,4.8375,-19.3940,-4.8241,-5.8287,78.6200,324.1889,0
14.5380,2,37.8667,4.8356,-19.3862,-4.8308,-5.8212,78.6006,324.1636,0
14.5390,2,37.8567,4.8336,-19.3784,-4.8374,-5.8137,78.5811,324.1383,0
14.5400,2,37.8467,4.8317,-19.3707,-4.8441,-5.8062,78.5617,324.1129,0
14.5410,2,37.8367,4.8298,-19.3629,-4.8507,-5.7987,78.5422,324.0876,0
14.5420,2,37.8267,4.8278,-19.3551,-4.8574,-5.7913,78.5228,324.0623,0
14.5430,2,37.8167,4.8259,-19.3474,-4.8640,-5.7838,78.5034,324.0369,0
14.5440,2,37.8067,4.8240,-19.3396,-4.8707,-5.7763,78.4839,324.0116,0
14.5450,2,37.7967,4.8220,-19.3319,-4.8773,-5.7688,78.4645,323.9862,0
14.5460,2,37.7867,4.8201,-19.3241,-4.8839,-5.7614,78.4451,323.9609,0
14.5470,2,37.7767,4.8181,-19.3163,-4.8906,-5.7539,78.4256,323.9356,0
14.5480,2,37.7667,4.8162,-19.3086,-4.8972,-5.7464,78.4062,323.9102,0
14.5490,2,37.7567,4.8143,-19.3008,-4.9039,-5.7389,78.3868,323.8849,0
14.5500,2,37.7467,4.8123,-19.2931,-4.9105,-5.7314,78.3673,323.8596,0
14.5510,2,37.7367,4.8104,-19.2853,-4.9172,-5.7240,78.3479,323.8342,0
14.5520,2,37.7267,4.8085,-19.2775,-4.9238,-5.7165,78.3284,323.8089,0
14.5530,2,37.7167,4.8065,-19.2698,-4.9305,-5.7090,78.3090,323.7836,0
14.5540,2,37.7067,4.8046,-19.2620,-4.9371,-5.7015,78.2896,323.7582,0
14.5550,2,37.6967,4.8026,-19.2543,-4.9438,-5.6940,78.2701,323.7329,0
14.5560,2,37.6867,4.8007,-19.2465,-4.9504,-5.6866,78.2507,323.7076,0
14.5570,2,37.6767,4.7988,-19.2387,-4.9571,-5.6791,78.2313,323.6822,0
14.5580,2,37.6667,4.7968,-19.2310,-4.9637,-5.6716,78.2118,323.6569,0
14.5590,2,37.6567,4.7949,-19.2232,-4.9704,-5.6641,78.1924,323.6316,0
14.5600,2,37.6467,4.7930,-19.2155,-4.9770,-5.6566,78.1729,323.6062,0
14.5610,2,37.6367,4.7910,-19.2077,-4.9836,-5.6492,78.1535,323.5809,0
14.5620,2,37.6267,4.7891,-19.1999,-4.9903,-5.6417,78.1341,323.5555,0
14.5630,2,37.6167,4.7872,-19.1922,-4.9969,-5.6342,78.1146,323.5302,0
14.5640,2,37.6067,4.7852,-19.1844,-5.0036,-5.6267,78.0952,323.5049,0
14.5650,2,37.5967,4.7833,-19.1767,-5.0102,-5.6192,78.0758,323.4795,0
14.5660,2,37.5867,4.7813,-19.1689,-5.0169,-5.6118,78.0563,323.4542,0
14.5670,2,37.5767,4.7794,-19.1611,-5.0235,-5.6043,78.0369,323.4289,0
14.5680,2,37.5667,4.7775,-19.1534,-5.0302,-5.5968,78.0175,323.4035,0
14.5690,2,37.5567,4.7755,-19.1456,-5.0368,-5.5893,77.9980,323.3782,0
14.5700,2,37.5467,4.7736,-19.1379,-5.0435,-5.5819,77.9786,323.3529,0
14.5710,2,37.5367,4.7717,-19.1301,-5.0501,-5.5744,77.9591,323.3275,0
14.5720,2,37.5267,4.7697,-19.1223,-5.0568,-5.5669,77.9397,323.3022,0
14.5730,2,37.5167,4.7678,-19.1146,-5.0634,-5.5594,77.9203,323.2769,0
14.5740,2,37.5067,4.7658,-19.1068,-5.0701,-5.5519,77.9008,323.2515,0
14.5750,2,37.4967,4.7639,-19.0991,-5.0767,-5.5445,77.8814,323.2262,0
14.5760,2,37.4867,4.7620,-19.0913,-5.0834,-5.5370,77.8620,323.2009,0
14.5770,2,37.4767,4.7600,-19.0835,-5.0900,-5.5295,77.8425,323.1755,0
14.5780,2,37.4667,4.7581,-19.0758,-5.0966,-5.5220,77.8231,323.1502,0
14.5790,2,37.4567,4.7562,-19.0680,-5.1033,-5.5145,77.8036,323.1248,0
14.5800,2,37.4467,4.7542,-19.0603,-5.1099,-5.5071,77.7842,323.0995,0
14.5810,2,37.4367,4.7523,-19.0525,-5.1166,-5.4996,77.7648,323.0742,0
14.5820,2,37.4267,4.7503,-19.0447,-5.1232,-5.4921,77.7453,323.0488,0
14.5830,2,37.4167,4.7484,-19.0370,-5.1299,-5.4846,77.7259,323.0235,0
14.5840,2,37.4067,4.7465,-19.0292,-5.1365,-5.4771,77.7065,322.9982,0
14.5850,2,37.3967,4.7445,-19.0214,-5.1432,-5.4697,77.6870,322.9728,0
14.5860,2,37.3867,4.7426,-19.0137,-5.1498,-5.4622,77.6676,322.9475,0
14.5870,2,37.3767,4.7407,-19.0059,-5.1565,-5.4547,77.6482,322.9222,0
14.5880,2,37.3667,4.7387,-18.9982,-5.1631,-5.4472,77.6287,322.8968,0
14.5890,2,37.3567,4.7368,-18.9904,-5.1698,-5.4397,77.6093,322.8715,0
14.5900,2,37.3467,4.7348,-18.9826,-5.1764,-5.4323,77.5898,322.8462,0
14.5910,2,37.3367,4.7329,-18.9749,-5.1831,-5.4248,77.5704,322.8208,0
14.5920,2,37.3267,4.7310,-18.9671,-5.1897,-5.4173,77.5510,322.7955,0
14.5930,2,37.3167,4.7290,-18.9594,-5.1963,-5.4098,77.5315,322.7701,0
14.5940,2,37.3067,4.7271,-18.9516,-5.2030,-5.4024,77.5121,322.7448,0
14.5950,2,37.2967,4.7252,-18.9438,-5.2096,-5.3949,77.4927,322.7195,0
14.5960,2,37.2867,4.7232,-18.9361,-5.2163,-5.3874,77.4732,322.6941,0
14.5970,2,37.2767,4.7213,-18.9283,-5.2229,-5.3799,77.4538,322.6688,0
14.5980,2,37.2667,4.7193,-18.9206,-5.2296,-5.3724,77.4343,322.6435,0
14.5990,2,37.2567,4.7174,-18.9128,-5.2362,-5.3650,77.4149,322.6181,0
14.6000,2,37.2467,4.7155,-18.9050,-5.2429,-5.3575,77.3955,322.5928,0
14.6010,2,37.2367,4.7135,-18.8973,-5.2495,-5.3500,77.3760,322.5675,0
14.6020,2,37.2267,4.7116,-18.8895,-5.2562,-5.3425,77.3566,322.5421,0
14.6030,2,37.2167,4.7097,-18.8818,-5.2628,-5.3350,77.3372,322.5168,0
14.6040,2,37.2067,4.7077,-18.8740,-5.2695,-5.3276,77.3177,322.4915,0
14.6050,2,37.1967,4.7058,-18.8662,-5.2761,-5.3201,77.2983,322.4661,0
14.6060,2,37.1867,4.7039,-18.8585,-5.2828,-5.3126,77.2789,322.4408,0
14.6070,2,37.1767,4.7019,-18.8507,-5.2894,-5.3051,77.2594,322.4155,0
14.6080,2,37.1667,4.7000,-18.8430,-5.2960,-5.2976,77.2400,322.3901,0
14.6090,2,37.1567,4.6980,-18.8352,-5.3027,-5.2902,77.2205,322.3648,0
14.6100,2,37.1467,4.6961,-18.8274,-5.3093,-5.2827,77.2011,322.3394,0
14.6110,2,37.1367,4.6942,-18.8197,-5.3160,-5.2752,77.1817,322.3141,0
14.6120,2,37.1267,4.6922,-18.8119,-5.3226,-5.2677,77.1622,322.2888,0
14.6130,2,37.1167,4.6903,-18.8042,-5.3293,-5.2602,77.1428,322.2634,0
14.6140,2,37.1067,4.6884,-18.7964,-5.3359,-5.2528,77.1234,322.2381,0
14.6150,2,37.0967,4.6864,-18.7886,-5.3426,-5.2453,77.1039,322.2128,0
14.6160,2,37.0867,4.6845,-18.7809,-5.3492,-5.2378,77.0845,322.1874,0
14.6170,2,37.0767,4.6825,-18.7731,-5.3559,-5.2303,77.0650,322.1621,0
14.6180,2,37.0667,4.6806,-18.7654,-5.3625,-5.2228,77.0456,322.1368,0
14.6190,2,37.0567,4.6787,-18.7576,-5.3692,-5.2154,77.0262,322.1114,0
14.6200,2,37.0467,4.6767,-18.7498,-5.3758,-5.2079,77.0067,322.0861,0
14.6210,2,37.0367,4.6748,-18.7421,-5.3825,-5.2004,76.9873,322.0608,0
14.6220,2,37.0267,4.6729,-18.7343,-5.3891,-5.1929,76.9679,322.0354,0
14.6230,2,37.0167,4.6709,-18.7266,-5.3958,-5.1855,76.9484,322.0101,0
14.6240,2,37.0067,4.6690,-18.7188,-5.4024,-5.1780,76.9290,321.9848,0
14.6250,2,36.9967,4.6670,-18.7110,-5.4090,-5.1705,76.9096,321.9594,0
14.6260,2,36.9867,4.6651,-18.7033,-5.4157,-5.1630,76.8901,321.9341,0
14.6270,2,36.9767,4.6632,-18.6955,-5.4223,-5.1555,76.8707,321.9087,0
14.6280,2,36.9667,4.6612,-18.6878,-5.4290,-5.1481,76.8512,321.8834,0
14.6290,2,36.9567,4.6593,-18.6800,-5.4356,-5.1406,76.8318,321.8581,0
14.6300,2,36.9467,4.6574,-18.6722,-5.4423,-5.1331,76.8124,321.8327,0
14.6310,2,36.9367,4.6554,-18.6645,-5.4489,-5.1256,76.7929,321.8074,0
14.6320,2,36.9267,4.6535,-18.6567,-5.4556,-5.1181,76.7735,321.7821,0
14.6330,2,36.9167,4.6515,-18.6489,-5.4622,-5.1107,76.7541,321.7567,0
14.6340,2,36.9067,4.6496,-18.6412,-5.4689,-5.1032,76.7346,321.7314,0
14.6350,2,36.8967,4.6477,-18.6334,-5.4755,-5.0957,76.7152,321.7061,0
14.6360,2,36.8867,4.6457,-18.6257,-5.4822,-5.0882,76.6958,321.6807,0
14.6370,2,36.8767,4.6438,-18.6179,-5.4888,-5.0807,76.6763,321.6554,0
14.6380,2,36.8667,4.6419,-18.6101,-5.4955,-5.0733,76.6569,321.6301,0
14.6390,2,36.8567,4.6399,-18.6024,-5.5021,-5.0658,76.6374,321.6047,0
14.6400,2,36.8467,4.6380,-18.5946,-5.5087,-5.0583,76.6180,321.5794,0
14.6410,2,36.8367,4.6360,-18.5869,-5.5154,-5.0508,76.5986,321.5541,0
14.6420,2,36.8267,4.6341,-18.5791,-5.5220,-5.0433,76.5791,321.5287,0
14.6430,2,36.8167,4.6322,-18.5713,-5.5287,-5.0359,76.5597,321.5034,0
14.6440,2,36.8067,4.6302,-18.5636,-5.5353,-5.0284,76.5403,321.4780,0
14.6450,2,36.7967,4.6283,-18.5558,-5.5420,-5.0209,76.5208,321.4527,0
14.6460,2,36.7867,4.6264,-18.5481,-5.5486,-5.0134,76.5014,321.4274,0
14.6470,2,36.7767,4.6244,-18.5403,-5.5553,-5.0060,76.4819,321.4020,0
14.6480,2,36.7667,4.6225,-18.5325,-5.5619,-4.9985,76.4625,321.3767,0
14.6490,2,36.7567,4.6206,-18.5248,-5.5686,-4.9910,76.4431,321.3514,0
14.6500,2,36.7467,4.6186,-18.5170,-5.5752,-4.9835,76.4236,321.3260,0
14.6510,2,36.7367,4.6167,-18.5093,-5.5819,-4.9760,76.4042,321.3007,0
14.6520,2,36.7267,4.6147,-18.5015,-5.5885,-4.9686,76.3848,321.2754,0
14.6530,2,36.7167,4.6128,-18.4937,-5.5952,-4.9611,76.3653,321.2500,0
14.6540,2,36.7067,4.6109,-18.4860,-5.6018,-4.9536,76.3459,321.2247,0
14.6550,2,36.6967,4.6089,-18.4782,-5.6084,-4.9461,76.3265,321.1994,0
14.6560,2,36.6867,4.6070,-18.4705,-5.6151,-4.9386,76.3070,321.1740,0
14.6570,2,36.6767,4.6051,-18.4627,-5.6217,-4.9312,76.2876,321.1487,0
14.6580,2,36.6667,4.6031,-18.4549,-5.6284,-4.9237,76.2681,321.1233,0
14.6590,2,36.6567,4.6012,-18.4472,-5.6350,-4.9162,76.2487,321.0980,0
14.6600,2,36.6467,4.5992,-18.4394,-5.6417,-4.9087,76.2293,321.0727,0
14.6610,2,36.6367,4.5973,-18.4317,-5.6483,-4.9012,76.2098,321.0473,0
14.6620,2,36.6267,4.5954,-18.4239,-5.6550,-4.8938,76.1904,321.0220,0
14.6630,2,36.6167,4.5934,-18.4161,-5.6616,-4.8863,76.1710,320.9967,0
14.6640,2,36.6067,4.5915,-18.4084,-5.6683,-4.8788,76.1515,320.9713,0
14.6650,2,36.5967,4.5896,-18.4006,-5.6749,-4.8713,76.1321,320.9460,0
14.6660,2,36.5867,4.5876,-18.3929,-5.6816,-4.8638,76.1126,320.9207,0
14.6670,2,36.5767,4.5857,-18.3851,-5.6882,-4.8564,76.0932,320.8953,0
14.6680,2,36.5667,4.5837,-18.3773,-5.6949,-4.8489,76.0738,320.8700,0
14.6690,2,36.5567,4.5818,-18.3696,-5.7015,-4.8414,76.0543,320.8447,0
14.6700,2,36.5467,4.5799,-18.3618,-5.7082,-4.8339,76.0349,320.8193,0
14.6710,2,36.5367,4.5779,-18.3541,-5.7148,-4.8265,76.0155,320.7940,0
14.6720,2,36.5267,4.5760,-18.3463,-5.7214,-4.8190,75.9960,320.7687,0
14.6730,2,36.5167,4.5741,-18.3385,-5.7281,-4.8115,75.9766,320.7433,0
14.6740,2,36.5067,4.5721,-18.3308,-5.7347,-4.8040,75.9572,320.7180,0
14.6750,2,36.4967,4.5702,-18.3230,-5.7414,-4.7965,75.9377,320.6926,0
14.6760,2,36.4867,4.5682,-18.3152,-5.7480,-4.7891,75.9183,320.6673,0
14.6770,2,36.4767,4.5663,-18.3075,-5.7547,-4.7816,75.8988,320.6420,0
14.6780,2,36.4667,4.5644,-18.2997,-5.7613,-4.7741,75.8794,320.6166,0
14.6790,2,36.4567,4.5624,-18.2920,-5.7680,-4.7666,75.8600,320.5913,0
14.6800,2,36.4467,4.5605,-18.2842,-5.7746,-4.7591,75.8405,320.5660,0
14.6810,2,36.4367,4.5586,-18.2764,-5.7813,-4.7517,75.8211,320.5406,0
