Time,X,Y,Z,Vel_X,Vel_Y,Vel_Z,Err_Norm
1.656000,0.075416,-0.754161,0.301664,0.046225,-0.462250,0.184900,0.265915
1.657000,0.075462,-0.754623,0.301849,0.046225,-0.462250,0.184900,0.265415
1.658000,0.075509,-0.755086,0.302034,0.046225,-0.462250,0.184900,0.264915
1.659000,0.075555,-0.755548,0.302219,0.046225,-0.462250,0.184900,0.264415
1.660000,0.075601,-0.756010,0.302404,0.046225,-0.462250,0.184900,0.263915
1.661000,0.075647,-0.756472,0.302589,0.046225,-0.462250,0.184900,0.263415
1.662000,0.075693,-0.756935,0.302774,0.046225,-0.462250,0.184900,0.262915
1.663000,0.075740,-0.757397,0.302959,0.046225,-0.462250,0.184900,0.262415
1.664000,0.075786,-0.757859,0.303144,0.046225,-0.462250,0.184900,0.261915
1.665000,0.075832,-0.758321,0.303329,0.046225,-0.462250,0.184900,0.261415
1.666000,0.075878,-0.758784,0.303513,0.046225,-0.462250,0.184900,0.260915
1.667000,0.075925,-0.759246,0.303698,0.046225,-0.462250,0.184900,0.260415
1.668000,0.075971,-0.759708,0.303883,0.046225,-0.462250,0.184900,0.259915
1.669000,0.076017,-0.760170,0.304068,0.046225,-0.462250,0.184900,0.259415
1.670000,0.076063,-0.760633,0.304253,0.046225,-0.462250,0.184900,0.258915
1.671000,0.076109,-0.761095,0.304438,0.046225,-0.462250,0.184900,0.258415
1.672000,0.076156,-0.761557,0.304623,0.046225,-0.462250,0.184900,0.257915
1.673000,0.076202,-0.762019,0.304808,0.046225,-0.462250,0.184900,0.257415
1.674000,0.076248,-0.762482,0.304993,0.046225,-0.462250,0.184900,0.256915
1.675000,0.076294,-0.762944,0.305178,0.046225,-0.462250,0.184900,0.256415
1.676000,0.076341,-0.763406,0.305362,0.046225,-0.462250,0.184900,0.255915
1.677000,0.076387,-0.763868,0.305547,0.046225,-0.462250,0.184900,0.255415
1.678000,0.076433,-0.764331,0.305732,0.046225,-0.462250,0.184900,0.254915
1.679000,0.076479,-0.764793,0.305917,0.046225,-0.462250,0.184900,0.254415
1.680000,0.076526,-0.765255,0.306102,0.046225,-0.462250,0.184900,0.253915
1.681000,0.076572,-0.765717,0.306287,0.046225,-0.462250,0.184900,0.253415
1.682000,0.076618,-0.766180,0.306472,0.046225,-0.462250,0.184900,0.252915
1.683000,0.076664,-0.766642,0.306657,0.046225,-0.462250,0.184900,0.252415
1.684000,0.076710,-0.767104,0.306842,0.046225,-0.462250,0.184900,0.251915
1.685000,0.076757,-0.767566,0.307027,0.046225,-0.462250,0.184900,0.251415
1.686000,0.076803,-0.768029,0.307211,0.046225,-0.462250,0.184900,0.250915
1.687000,0.076849,-0.768491,0.307396,0.046225,-0.462250,0.184900,0.250415
1.688000,0.076895,-0.768953,0.307581,0.046225,-0.462250,0.184900,0.249915
1.689000,0.076942,-0.769415,0.307766,0.046225,-0.462250,0.184900,0.249415
1.690000,0.076988,-0.769878,0.307951,0.046225,-0.462250,0.184900,0.248915
1.691000,0.077034,-0.770340,0.308136,0.046225,-0.462250,0.184900,0.248415
1.692000,0.077080,-0.770802,0.308321,0.046225,-0.462250,0.184900,0.247915
1.693000,0.077126,-0.771264,0.308506,0.046225,-0.462250,0.184900,0.247415
1.694000,0.077173,-0.771727,0.308691,0.046225,-0.462250,0.184900,0.246915
1.695000,0.077219,-0.772189,0.308876,0.046225,-0.462250,0.184900,0.246415
1.696000,0.077265,-0.772651,0.309060,0.046225,-0.462250,0.184900,0.245915
1.697000,0.077311,-0.773113,0.309245,0.046225,-0.462250,0.184900,0.245415
1.698000,0.077358,-0.773576,0.309430,0.046225,-0.462250,0.184900,0.244915
1.699000,0.077404,-0.774038,0.309615,0.046225,-0.462250,0.184900,0.244415
1.700000,0.077450,-0.774500,0.309800,0.046225,-0.462250,0.184900,0.243915
1.701000,0.077496,-0.774962,0.309985,0.046225,-0.462250,0.184900,0.243415
1.702000,0.077542,-0.775425,0.310170,0.046225,-0.462250,0.184900,0.242915
1.703000,0.077589,-0.775887,0.310355,0.046225,-0.462250,0.184900,0.242415
1.704000,0.077635,-0.776349,0.310540,0.046225,-0.462250,0.184900,0.241915
1.705000,0.077681,-0.776811,0.310725,0.046225,-0.462250,0.184900,0.241415
1.706000,0.077727,-0.777274,0.310909,0.046225,-0.462250,0.184900,0.240915
1.707000,0.077774,-0.777736,0.311094,0.046225,-0.462250,0.184900,0.240415
1.708000,0.077820,-0.778198,0.311279,0.046225,-0.462250,0.184900,0.239915
1.709000,0.077866,-0.778660,0.311464,0.046225,-0.462250,0.184900,0.239415
1.710000,0.077912,-0.779123,0.311649,0.046225,-0.462250,0.184900,0.238915
1.711000,0.077958,-0.779585,0.311834,0.046225,-0.462250,0.184900,0.238415
1.712000,0.078005,-0.780047,0.312019,0.046225,-0.462250,0.184900,0.237915
1.713000,0.078051,-0.780509,0.312204,0.046225,-0.462250,0.184900,0.237415
1.714000,0.078097,-0.780972,0.312389,0.046225,-0.462250,0.184900,0.236915
1.715000,0.078143,-0.781434,0.312574,0.046225,-0.462250,0.184900,0.236415
1.716000,0.078190,-0.781896,0.312758,0.046225,-0.462250,0.184900,0.235915
1.717000,0.078236,-0.782358,0.312943,0.046225,-0.462250,0.184900,0.235415
1.718000,0.078282,-0.782821,0.313128,0.046225,-0.462250,0.184900,0.234915
1.719000,0.078328,-0.783283,0.313313,0.046225,-0.462250,0.184900,0.234415
1.720000,0.078375,-0.783745,0.313498,0.046225,-0.462250,0.184900,0.233915
1.721000,0.078421,-0.784207,0.313683,0.046225,-0.462250,0.184900,0.233415
1.722000,0.078467,-0.784670,0.313868,0.046225,-0.462250,0.184900,0.232915
1.723000,0.078513,-0.785132,0.314053,0.046225,-0.462250,0.184900,0.232415
1.724000,0.078559,-0.785594,0.314238,0.046225,-0.462250,0.184900,0.231915
1.725000,0.078606,-0.786056,0.314423,0.046225,-0.462250,0.184900,0.231415
1.726000,0.078652,-0.786519,0.314607,0.046225,-0.462250,0.184900,0.230915
1.727000,0.078698,-0.786981,0.314792,0.046225,-0.462250,0.184900,0.230415
1.728000,0.078744,-0.787443,0.314977,0.046225,-0.462250,0.184900,0.229915
1.729000,0.078791,-0.787905,0.315162,0.046225,-0.462250,0.184900,0.229415
1.730000,0.078837,-0.788368,0.315347,0.046225,-0.462250,0.184900,0.228915
1.731000,0.078883,-0.788830,0.315532,0.046225,-0.462250,0.184900,0.228415
1.732000,0.078929,-0.789292,0.315717,0.046225,-0.462250,0.184900,0.227915
1.733000,0.078975,-0.789754,0.315902,0.046225,-0.462250,0.184900,0.227415
1.734000,0.079022,-0.790217,0.316087,0.046225,-0.462250,0.184900,0.226915
1.735000,0.079068,-0.790679,0.316272,0.046225,-0.462250,0.184900,0.226415
1.736000,0.079114,-0.791141,0.316456,0.046225,-0.462250,0.184900,0.225915
1.737000,0.079160,-0.791603,0.316641,0.046225,-0.462250,0.184900,0.225415
1.738000,0.079207,-0.792066,0.316826,0.046225,-0.462250,0.184900,0.224915
1.739000,0.079253,-0.792528,0.317011,0.046225,-0.462250,0.184900,0.224415
1.740000,0.079299,-0.792990,0.317196,0.046225,-0.462250,0.184900,0.223915
1.741000,0.079345,-0.793452,0.317381,0.046225,-0.462250,0.184900,0.223415
1.742000,0.079391,-0.793915,0.317566,0.046225,-0.462250,0.184900,0.222915
1.743000,0.079438,-0.794377,0.317751,0.046225,-0.462250,0.184900,0.222415
1.744000,0.079484,-0.794839,0.317936,0.046225,-0.462250,0.184900,0.221915
1.745000,0.079530,-0.795301,0.318121,0.046225,-0.462250,0.184900,0.221415
1.746000,0.079576,-0.795764,0.318305,0.046225,-0.462250,0.184900,0.220915
1.747000,0.079623,-0.796226,0.318490,0.046225,-0.462250,0.184900,0.220415
1.748000,0.079669,-0.796688,0.318675,0.046225,-0.462250,0.184900,0.219915
1.749000,0.079715,-0.797150,0.318860,0.046225,-0.462250,0.184900,0.219415
1.750000,0.079761,-0.797613,0.319045,0.046225,-0.462250,0.184900,0.218915
1.751000,0.079807,-0.798075,0.319230,0.046225,-0.462250,0.184900,0.218415
1.752000,0.079854,-0.798537,0.319415,0.046225,-0.462250,0.184900,0.217915
1.753000,0.079900,-0.798999,0.319600,0.046225,-0.462250,0.184900,0.217415
1.754000,0.079946,-0.799462,0.319785,0.046225,-0.462250,0.184900,0.216915
1.755000,0.079992,-0.799924,0.319970,0.046225,-0.462250,0.184900,0.216415
1.756000,0.080039,-0.800386,0.320154,0.046225,-0.462250,0.184900,0.215915
1.757000,0.080085,-0.800848,0.320339,0.046225,-0.462250,0.184900,0.215415
1.758000,0.080131,-0.801311,0.320524,0.046225,-0.462250,0.184900,0.214915
1.759000,0.080177,-0.801773,0.320709,0.046225,-0.462250,0.184900,0.214415
1.760000,0.080224,-0.802235,0.320894,0.046225,-0.462250,0.184900,0.213915
1.761000,0.080270,-0.802697,0.321079,0.046225,-0.462250,0.184900,0.213415
1.762000,0.080316,-0.803160,0.321264,0.046225,-0.462250,0.184900,0.212915
1.763000,0.080362,-0.803622,0.321449,0.046225,-0.462250,0.184900,0.212415
1.764000,0.080408,-0.804084,0.321634,0.046225,-0.462250,0.184900,0.211915
1.765000,0.080455,-0.804546,0.321819,0.046225,-0.462250,0.184900,0.211415
1.766000,0.080501,-0.805009,0.322003,0.046225,-0.462250,0.184900,0.210915
1.767000,0.080547,-0.805471,0.322188,0.046225,-0.462250,0.184900,0.210415
1.768000,0.080593,-0.805933,0.322373,0.046225,-0.462250,0.184900,0.209915
1.769000,0.080640,-0.806395,0.322558,0.046225,-0.462250,0.184900,0.209415
1.770000,0.080686,-0.806858,0.322743,0.046225,-0.462250,0.184900,0.208915
1.771000,0.080732,-0.807320,0.322928,0.046225,-0.462250,0.184900,0.208415
1.772000,0.080778,-0.807782,0.323113,0.046225,-0.462250,0.184900,0.207915
1.773000,0.080824,-0.808244,0.323298,0.046225,-0.462250,0.184900,0.207415
1.774000,0.080871,-0.808707,0.323483,0.046225,-0.462250,0.184900,0.206915
1.775000,0.080917,-0.809169,0.323668,0.046225,-0.462250,0.184900,0.206415
1.776000,0.080963,-0.809631,0.323852,0.046225,-0.462250,0.184900,0.205915
1.777000,0.081009,-0.810093,0.324037,0.046225,-0.462250,0.184900,0.205415
1.778000,0.081056,-0.810556,0.324222,0.046225,-0.462250,0.184900,0.204915
1.779000,0.081102,-0.811018,0.324407,0.046225,-0.462250,0.184900,0.204415
1.780000,0.081148,-0.811480,0.324592,0.046225,-0.462250,0.184900,0.203915
1.781000,0.081194,-0.811942,0.324777,0.046225,-0.462250,0.184900,0.203415
1.782000,0.081240,-0.812405,0.324962,0.046225,-0.462250,0.184900,0.202915
1.783000,0.081287,-0.812867,0.325147,0.046225,-0.462250,0.184900,0.202415
1.784000,0.081333,-0.813329,0.325332,0.046225,-0.462250,0.184900,0.201915
1.785000,0.081379,-0.813791,0.325517,0.046225,-0.462250,0.184900,0.201415
1.786000,0.081425,-0.814254,0.325701,0.046225,-0.462250,0.184900,0.200915
1.787000,0.081472,-0.814716,0.325886,0.046225,-0.462250,0.184900,0.200415
1.788000,0.081518,-0.815178,0.326071,0.046225,-0.462250,0.184900,0.199915
1.789000,0.081564,-0.815640,0.326256,0.046225,-0.462250,0.184900,0.199415
1.790000,0.081610,-0.816103,0.326441,0.046225,-0.462250,0.184900,0.198915
1.791000,0.081656,-0.816565,0.326626,0.046225,-0.462250,0.184900,0.198415
1.792000,0.081703,-0.817027,0.326811,0.046225,-0.462250,0.184900,0.197915
1.793000,0.081749,-0.817489,0.326996,0.046225,-0.462250,0.184900,0.197415
1.794000,0.081795,-0.817952,0.327181,0.046225,-0.462250,0.184900,0.196915
1.795000,0.081841,-0.818414,0.327366,0.046225,-0.462250,0.184900,0.196415
1.796000,0.081888,-0.818876,0.327550,0.046225,-0.462250,0.184900,0.195915
1.797000,0.081934,-0.819338,0.327735,0.046225,-0.462250,0.184900,0.195415
1.798000,0.081980,-0.819801,0.327920,0.046225,-0.462250,0.184900,0.194915
1.799000,0.082026,-0.820263,0.328105,0.046225,-0.462250,0.184900,0.194415
1.800000,0.082073,-0.820725,0.328290,0.046225,-0.462250,0.184900,0.193915
1.801000,0.082119,-0.821187,0.328475,0.046225,-0.462250,0.184900,0.193415
1.802000,0.082165,-0.821650,0.328660,0.046225,-0.462250,0.184900,0.192915
1.803000,0.082211,-0.822112,0.328845,0.046225,-0.462250,0.184900,0.192415
1.804000,0.082257,-0.822574,0.329030,0.046225,-0.462250,0.184900,0.191915
1.805000,0.082304,-0.823036,0.329215,0.046225,-0.462250,0.184900,0.191415
1.806000,0.082350,-0.823499,0.329399,0.046225,-0.462250,0.184900,0.190915
1.807000,0.082396,-0.823961,0.329584,0.046225,-0.462250,0.184900,0.190415
1.808000,0.082442,-0.824423,0.329769,0.046225,-0.462250,0.184900,0.189915
1.809000,0.082489,-0.824885,0.329954,0.046225,-0.462250,0.184900,0.189415
1.810000,0.082535,-0.825348,0.330139,0.046225,-0.462250,0.184900,0.188915
1.811000,0.082581,-0.825810,0.330324,0.046225,-0.462250,0.184900,0.188415
1.812000,0.082627,-0.826272,0.330509,0.046225,-0.462250,0.184900,0.187915
1.813000,0.082673,-0.826734,0.330694,0.046225,-0.462250,0.184900,0.187415
1.814000,0.082720,-0.827197,0.330879,0.046225,-0.462250,0.184900,0.186915
1.815000,0.082766,-0.827659,0.331064,0.046225,-0.462250,0.184900,0.186415
1.816000,0.082812,-0.828121,0.331248,0.046225,-0.462250,0.184900,0.185915
1.817000,0.082858,-0.828583,0.331433,0.046225,-0.462250,0.184900,0.185415
1.818000,0.082905,-0.829046,0.331618,0.046225,-0.462250,0.184900,0.184915
1.819000,0.082951,-0.829508,0.331803,0.046225,-0.462250,0.184900,0.184415
1.820000,0.082997,-0.829970,0.331988,0.046225,-0.462250,0.184900,0.183915
1.821000,0.083043,-0.830432,0.332173,0.046225,-0.462250,0.184900,0.183415
1.822000,0.083089,-0.830895,0.332358,0.046225,-0.462250,0.184900,0.182915
1.823000,0.083136,-0.831357,0.332543,0.046225,-0.462250,0.184900,0.182415
1.824000,0.083182,-0.831819,0.332728,0.046225,-0.462250,0.184900,0.181915
1.825000,0.083228,-0.832281,0.332913,0.046225,-0.462250,0.184900,0.181415
1.826000,0.083274,-0.832744,0.333097,0.046225,-0.462250,0.184900,0.180915
1.827000,0.083321,-0.833206,0.333282,0.046225,-0.462250,0.184900,0.180415
1.828000,0.083367,-0.833668,0.333467,0.046225,-0.462250,0.184900,0.179915
1.829000,0.083413,-0.834130,0.333652,0.046225,-0.462250,0.184900,0.179415
1.830000,0.083459,-0.834593,0.333837,0.046225,-0.462250,0.184900,0.178915
1.831000,0.083505,-0.835055,0.334022,0.046225,-0.462250,0.184900,0.178415
1.832000,0.083552,-0.835517,0.334207,0.046225,-0.462250,0.184900,0.177915
1.833000,0.083598,-0.835979,0.334392,0.046225,-0.462250,0.184900,0.177415
1.834000,0.083644,-0.836442,0.334577,0.046225,-0.462250,0.184900,0.176915
1.835000,0.083690,-0.836904,0.334762,0.046225,-0.462250,0.184900,0.176415
1.836000,0.083737,-0.837366,0.334946,0.046225,-0.462250,0.184900,0.175915
1.837000,0.083783,-0.837828,0.335131,0.046225,-0.462250,0.184900,0.175415
1.838000,0.083829,-0.838291,0.335316,0.046225,-0.462250,0.184900,0.174915
1.839000,0.083875,-0.838753,0.335501,0.046225,-0.462250,0.184900,0.174415
1.840000,0.083922,-0.839215,0.335686,0.046225,-0.462250,0.184900,0.173915
1.841000,0.083968,-0.839677,0.335871,0.046225,-0.462250,0.184900,0.173415
1.842000,0.084014,-0.840140,0.336056,0.046225,-0.462250,0.184900,0.172915
1.843000,0.084060,-0.840602,0.336241,0.046225,-0.462250,0.184900,0.172415
1.844000,0.084106,-0.841064,0.336426,0.046225,-0.462250,0.184900,0.171915
1.845000,0.084153,-0.841526,0.336611,0.046225,-0.462250,0.184900,0.171415
1.846000,0.084199,-0.841989,0.336795,0.046225,-0.462250,0.184900,0.170915
1.847000,0.084245,-0.842451,0.336980,0.046225,-0.462250,0.184900,0.170415
1.848000,0.084291,-0.842913,0.337165,0.046225,-0.462250,0.184900,0.169915
1.849000,0.084338,-0.843375,0.337350,0.046225,-0.462250,0.184900,0.169415
1.850000,0.084384,-0.843838,0.337535,0.046225,-0.462250,0.184900,0.168915
1.851000,0.084430,-0.844300,0.337720,0.046225,-0.462250,0.184900,0.168415
1.852000,0.084476,-0.844762,0.337905,0.046225,-0.462250,0.184900,0.167915
1.853000,0.084522,-0.845224,0.338090,0.046225,-0.462250,0.184900,0.167415
1.854000,0.084569,-0.845687,0.338275,0.046225,-0.462250,0.184900,0.166915
1.855000,0.084615,-0.846149,0.338460,0.046225,-0.462250,0.184900,0.166415
1.856000,0.084661,-0.846611,0.338644,0.046225,-0.462250,0.184900,0.165915
1.857000,0.084707,-0.847073,0.338829,0.046225,-0.462250,0.184900,0.165415
1.858000,0.084754,-0.847536,0.339014,0.046225,-0.462250,0.184900,0.164915
1.859000,0.084800,-0.847998,0.339199,0.046225,-0.462250,0.184900,0.164415
1.860000,0.084846,-0.848460,0.339384,0.046225,-0.462250,0.184900,0.163915
1.861000,0.084892,-0.848922,0.339569,0.046225,-0.462250,0.184900,0.163415
1.862000,0.084938,-0.849385,0.339754,0.046225,-0.462250,0.184900,0.162915
1.863000,0.084985,-0.849847,0.339939,0.046225,-0.462250,0.184900,0.162415
1.864000,0.085031,-0.850309,0.340124,0.046225,-0.462250,0.184900,0.161915
1.865000,0.085077,-0.850771,0.340309,0.046225,-0.462250,0.184900,0.161415
1.866000,0.085123,-0.851234,0.340493,0.046225,-0.462250,0.184900,0.160915
1.867000,0.085170,-0.851696,0.340678,0.046225,-0.462250,0.184900,0.160415
1.868000,0.085216,-0.852158,0.340863,0.046225,-0.462250,0.184900,0.159915
1.869000,0.085262,-0.852620,0.341048,0.046225,-0.462250,0.184900,0.159415
1.870000,0.085308,-0.853083,0.341233,0.046225,-0.462250,0.184900,0.158915
1.871000,0.085354,-0.853545,0.341418,0.046225,-0.462250,0.184900,0.158415
1.872000,0.085401,-0.854007,0.341603,0.046225,-0.462250,0.184900,0.157915
1.873000,0.085447,-0.854469,0.341788,0.046225,-0.462250,0.184900,0.157415
1.874000,0.085493,-0.854932,0.341973,0.046225,-0.462250,0.184900,0.156915
1.875000,0.085539,-0.855394,0.342158,0.046225,-0.462250,0.184900,0.156415
1.876000,0.085586,-0.855856,0.342342,0.046225,-0.462250,0.184900,0.155915
1.877000,0.085632,-0.856318,0.342527,0.046225,-0.462250,0.184900,0.155415
1.878000,0.085678,-0.856781,0.342712,0.046225,-0.462250,0.184900,0.154915
1.879000,0.085724,-0.857243,0.342897,0.046225,-0.462250,0.184900,0.154415
1.880000,0.085771,-0.857705,0.343082,0.046225,-0.462250,0.184900,0.153915
1.881000,0.085817,-0.858167,0.343267,0.046225,-0.462250,0.184900,0.153415
1.882000,0.085863,-0.858630,0.343452,0.046225,-0.462250,0.184900,0.152915
1.883000,0.085909,-0.859092,0.343637,0.046225,-0.462250,0.184900,0.152415
1.884000,0.085955,-0.859554,0.343822,0.046225,-0.462250,0.184900,0.151915
1.885000,0.086002,-0.860016,0.344007,0.046225,-0.462250,0.184900,0.151415
1.886000,0.086048,-0.860479,0.344191,0.046225,-0.462250,0.184900,0.150915
1.887000,0.086094,-0.860941,0.344376,0.046225,-0.462250,0.184900,0.150415
1.888000,0.086140,-0.861403,0.344561,0.046225,-0.462250,0.184900,0.149915
1.889000,0.086187,-0.861865,0.344746,0.046225,-0.462250,0.184900,0.149415
1.890000,0.086233,-0.862328,0.344931,0.046225,-0.462250,0.184900,0.148915
1.891000,0.086279,-0.862790,0.345116,0.046225,-0.462250,0.184900,0.148415
1.892000,0.086325,-0.863252,0.345301,0.046225,-0.462250,0.184900,0.147915
1.893000,0.086371,-0.863714,0.345486,0.046225,-0.462250,0.184900,0.147415
1.894000,0.086418,-0.864177,0.345671,0.046225,-0.462250,0.184900,0.146915
1.895000,0.086464,-0.864639,0.345856,0.046225,-0.462250,0.184900,0.146415
1.896000,0.086510,-0.865101,0.346040,0.046225,-0.462250,0.184900,0.145915
1.897000,0.086556,-0.865563,0.346225,0.046225,-0.462250,0.184900,0.145415
1.898000,0.086603,-0.866026,0.346410,0.046225,-0.462250,0.184900,0.144915
1.899000,0.086649,-0.866488,0.346595,0.046225,-0.462250,0.184900,0.144415
1.900000,0.086695,-0.866950,0.346780,0.046225,-0.462250,0.184900,0.143915
1.901000,0.086741,-0.867412,0.346965,0.046225,-0.462250,0.184900,0.143415
1.902000,0.086787,-0.867875,0.347150,0.046225,-0.462250,0.184900,0.142915
1.903000,0.086834,-0.868337,0.347335,0.046225,-0.462250,0.184900,0.142415
1.904000,0.086880,-0.868799,0.347520,0.046225,-0.462250,0.184900,0.141915
1.905000,0.086926,-0.869261,0.347705,0.046225,-0.462250,0.184900,0.141415
1.906000,0.086972,-0.869724,0.347889,0.046225,-0.462250,0.184900,0.140915
1.907000,0.087019,-0.870186,0.348074,0.046223,-0.462227,0.184891,0.140415
1.908000,0.087065,-0.870648,0.348259,0.046218,-0.462180,0.184872,0.139915
1.909000,0.087111,-0.871110,0.348444,0.046211,-0.462112,0.184845,0.139415
1.910000,0.087157,-0.871572,0.348629,0.046202,-0.462021,0.184808,0.138916
1.911000,0.087203,-0.872034,0.348814,0.046191,-0.461908,0.184763,0.138416
1.912000,0.087250,-0.872496,0.348999,0.046177,-0.461774,0.184710,0.137916
1.913000,0.087296,-0.872958,0.349183,0.046162,-0.461619,0.184648,0.137417
1.914000,0.087342,-0.873420,0.349368,0.046144,-0.461443,0.184577,0.136917
1.915000,0.087388,-0.873881,0.349552,0.046125,-0.461246,0.184498,0.136418
1.916000,0.087434,-0.874342,0.349737,0.046103,-0.461029,0.184412,0.135919
1.917000,0.087480,-0.874803,0.349921,0.046079,-0.460792,0.184317,0.135421
1.918000,0.087526,-0.875264,0.350106,0.046054,-0.460535,0.184214,0.134922
1.919000,0.087572,-0.875725,0.350290,0.046026,-0.460259,0.184104,0.134424
1.920000,0.087619,-0.876185,0.350474,0.045996,-0.459964,0.183985,0.133926
1.921000,0.087665,-0.876645,0.350658,0.045965,-0.459650,0.183860,0.133429
1.922000,0.087710,-0.877105,0.350842,0.045932,-0.459317,0.183727,0.132932
1.923000,0.087756,-0.877564,0.351026,0.045897,-0.458966,0.183586,0.132435
1.924000,0.087802,-0.878023,0.351209,0.045860,-0.458597,0.183439,0.131938
1.925000,0.087848,-0.878482,0.351393,0.045821,-0.458210,0.183284,0.131442
1.926000,0.087894,-0.878940,0.351576,0.045781,-0.457806,0.183122,0.130947
1.927000,0.087940,-0.879398,0.351759,0.045738,-0.457385,0.182954,0.130451
1.928000,0.087985,-0.879855,0.351942,0.045695,-0.456947,0.182779,0.129957
1.929000,0.088031,-0.880312,0.352125,0.045649,-0.456492,0.182597,0.129462
1.930000,0.088077,-0.880768,0.352307,0.045602,-0.456020,0.182408,0.128969
1.931000,0.088122,-0.881224,0.352490,0.045553,-0.455533,0.182213,0.128475
1.932000,0.088168,-0.881680,0.352672,0.045503,-0.455029,0.182012,0.127983
1.933000,0.088213,-0.882135,0.352854,0.045451,-0.454510,0.181804,0.127490
1.934000,0.088259,-0.882590,0.353036,0.045398,-0.453976,0.181590,0.126999
1.935000,0.088304,-0.883043,0.353217,0.045343,-0.453426,0.181370,0.126508
1.936000,0.088350,-0.883497,0.353399,0.045286,-0.452861,0.181145,0.126017
1.937000,0.088395,-0.883950,0.353580,0.045228,-0.452282,0.180913,0.125528
1.938000,0.088440,-0.884402,0.353761,0.045169,-0.451688,0.180675,0.125038
1.939000,0.088485,-0.884854,0.353941,0.045108,-0.451080,0.180432,0.124550
1.940000,0.088530,-0.885305,0.354122,0.045046,-0.450459,0.180183,0.124062
1.941000,0.088576,-0.885755,0.354302,0.044982,-0.449823,0.179929,0.123575
1.942000,0.088621,-0.886205,0.354482,0.044917,-0.449174,0.179669,0.123088
1.943000,0.088665,-0.886654,0.354662,0.044851,-0.448511,0.179404,0.122602
1.944000,0.088710,-0.887103,0.354841,0.044784,-0.447836,0.179134,0.122117
1.945000,0.088755,-0.887551,0.355020,0.044715,-0.447147,0.178859,0.121633
1.946000,0.088800,-0.887998,0.355199,0.044645,-0.446446,0.178578,0.121149
1.947000,0.088844,-0.888444,0.355378,0.044573,-0.445732,0.178293,0.120666
1.948000,0.088889,-0.888890,0.355556,0.044501,-0.445006,0.178003,0.120184
1.949000,0.088933,-0.889335,0.355734,0.044427,-0.444269,0.177707,0.119703
1.950000,0.088978,-0.889779,0.355912,0.044352,-0.443519,0.177408,0.119222
1.951000,0.089022,-0.890223,0.356089,0.044276,-0.442758,0.177103,0.118742
1.952000,0.089067,-0.890665,0.356266,0.044199,-0.441985,0.176794,0.118263
1.953000,0.089111,-0.891107,0.356443,0.044120,-0.441201,0.176480,0.117785
1.954000,0.089155,-0.891549,0.356619,0.044041,-0.440406,0.176162,0.117308
1.955000,0.089199,-0.891989,0.356796,0.043960,-0.439601,0.175840,0.116832
1.956000,0.089243,-0.892429,0.356971,0.043878,-0.438784,0.175514,0.116356
1.957000,0.089287,-0.892867,0.357147,0.043796,-0.437957,0.175183,0.115882
1.958000,0.089331,-0.893305,0.357322,0.043712,-0.437120,0.174848,0.115408
1.959000,0.089374,-0.893743,0.357497,0.043627,-0.436273,0.174509,0.114935
1.960000,0.089418,-0.894179,0.357672,0.043542,-0.435416,0.174167,0.114463
1.961000,0.089461,-0.894614,0.357846,0.043455,-0.434550,0.173820,0.113992
1.962000,0.089505,-0.895049,0.358020,0.043367,-0.433673,0.173469,0.113522
1.963000,0.089548,-0.895482,0.358193,0.043279,-0.432788,0.173115,0.113053
1.964000,0.089592,-0.895915,0.358366,0.043189,-0.431893,0.172757,0.112585
1.965000,0.089635,-0.896347,0.358539,0.043099,-0.430990,0.172396,0.112118
1.966000,0.089678,-0.896778,0.358711,0.043008,-0.430077,0.172031,0.111652
1.967000,0.089721,-0.897208,0.358883,0.042916,-0.429156,0.171662,0.111186
1.968000,0.089764,-0.897637,0.359055,0.042823,-0.428226,0.171291,0.110722
1.969000,0.089807,-0.898066,0.359226,0.042729,-0.427289,0.170915,0.110259
1.970000,0.089849,-0.898493,0.359397,0.042634,-0.426343,0.170537,0.109797
1.971000,0.089892,-0.898919,0.359568,0.042539,-0.425388,0.170155,0.109336
1.972000,0.089934,-0.899345,0.359738,0.042443,-0.424427,0.169771,0.108875
1.973000,0.089977,-0.899769,0.359908,0.042346,-0.423457,0.169383,0.108416
1.974000,0.090019,-0.900192,0.360077,0.042248,-0.422480,0.168992,0.107958
1.975000,0.090061,-0.900615,0.360246,0.042150,-0.421496,0.168598,0.107501
1.976000,0.090104,-0.901036,0.360415,0.042050,-0.420504,0.168202,0.107045
1.977000,0.090146,-0.901457,0.360583,0.041951,-0.419505,0.167802,0.106591
1.978000,0.090188,-0.901876,0.360751,0.041850,-0.418500,0.167400,0.106137
1.979000,0.090229,-0.902295,0.360918,0.041749,-0.417488,0.166995,0.105684
1.980000,0.090271,-0.902712,0.361085,0.041647,-0.416469,0.166587,0.105233
1.981000,0.090313,-0.903129,0.361252,0.041544,-0.415443,0.166177,0.104782
1.982000,0.090354,-0.903544,0.361418,0.041441,-0.414412,0.165765,0.104333
1.983000,0.090396,-0.903959,0.361584,0.041337,-0.413374,0.165349,0.103884
1.984000,0.090437,-0.904372,0.361749,0.041233,-0.412330,0.164932,0.103437
1.985000,0.090478,-0.904784,0.361914,0.041128,-0.411280,0.164512,0.102991
1.986000,0.090520,-0.905196,0.362078,0.041022,-0.410224,0.164090,0.102546
1.987000,0.090561,-0.905606,0.362242,0.040916,-0.409163,0.163665,0.102103
