Time,Step,TCP_Z,P_Err,V_Norm,J1_P,J1_V,J1_A,J2_P,J2_V,J2_A,J3_P,J3_V,J3_A,J4_P,J4_V,J4_A,J5_P,J5_V,J5_A,J6_P,J6_V,J6_A,Kp
3.757,UP,0.671651,0.0798492,0.823595,-3.46243e-05,-8.67847e-06,5.79697e-07,0.0326741,0.0183968,0.00518703,87.9015,-0.591372,-0.00539835,2.08125e-06,4.7868e-07,-4.6129e-08,92.0656,0.572931,0.000216652,-3.45472e-05,-8.64002e-06,5.87514e-07,500
3.758,UP,0.671656,0.0798436,0.8236,-3.4633e-05,-8.67789e-06,5.79761e-07,0.0326925,0.018402,0.00518704,87.9009,-0.591378,-0.00539842,2.08173e-06,4.78634e-07,-4.61228e-08,92.0662,0.572931,0.000216714,-3.45558e-05,-8.63943e-06,5.87577e-07,500
3.759,UP,0.671662,0.0798381,0.823604,-3.46416e-05,-8.67731e-06,5.79825e-07,0.0327109,0.0184072,0.00518705,87.9003,-0.591383,-0.00539849,2.08221e-06,4.78588e-07,-4.61166e-08,92.0668,0.572931,0.000216777,-3.45645e-05,-8.63885e-06,5.87639e-07,500
3.76,UP,0.671668,0.0798325,0.823608,-3.46503e-05,-8.67673e-06,5.79888e-07,0.0327293,0.0184123,0.00518705,87.8997,-0.591388,-0.00539856,2.08268e-06,4.78542e-07,-4.61103e-08,92.0674,0.572932,0.000216839,-3.45731e-05,-8.63826e-06,5.87702e-07,500
3.761,UP,0.671673,0.0798269,0.823612,-3.4659e-05,-8.67615e-06,5.79952e-07,0.0327477,0.0184175,0.00518706,87.8991,-0.591394,-0.00539863,2.08316e-06,4.78496e-07,-4.61041e-08,92.0679,0.572932,0.000216901,-3.45818e-05,-8.63767e-06,5.87764e-07,500
3.762,UP,0.671679,0.0798213,0.823616,-3.46677e-05,-8.67557e-06,5.80016e-07,0.0327661,0.0184227,0.00518707,87.8985,-0.591399,-0.0053987,2.08364e-06,4.7845e-07,-4.60979e-08,92.0685,0.572932,0.000216963,-3.45904e-05,-8.63708e-06,5.87827e-07,500
3.763,UP,0.671684,0.0798157,0.82362,-3.46763e-05,-8.67499e-06,5.80079e-07,0.0327846,0.0184279,0.00518708,87.8979,-0.591405,-0.00539877,2.08412e-06,4.78404e-07,-4.60917e-08,92.0691,0.572932,0.000217026,-3.4599e-05,-8.63649e-06,5.87889e-07,500
3.764,UP,0.67169,0.0798101,0.823624,-3.4685e-05,-8.67441e-06,5.80143e-07,0.032803,0.0184331,0.00518708,87.8973,-0.59141,-0.00539884,2.0846e-06,4.78357e-07,-4.60855e-08,92.0697,0.572933,0.000217088,-3.46077e-05,-8.63591e-06,5.87952e-07,500
3.765,UP,0.671695,0.0798045,0.823629,-3.46937e-05,-8.67383e-06,5.80207e-07,0.0328214,0.0184383,0.00518709,87.8967,-0.591415,-0.00539891,2.08508e-06,4.78311e-07,-4.60793e-08,92.0702,0.572933,0.00021715,-3.46163e-05,-8.63532e-06,5.88014e-07,500
3.766,UP,0.671701,0.079799,0.823633,-3.47024e-05,-8.67325e-06,5.8027e-07,0.0328399,0.0184435,0.0051871,87.8962,-0.591421,-0.00539898,2.08556e-06,4.78265e-07,-4.60731e-08,92.0708,0.572933,0.000217212,-3.46249e-05,-8.63473e-06,5.88077e-07,500
3.767,UP,0.671707,0.0797934,0.823637,-3.4711e-05,-8.67267e-06,5.80334e-07,0.0328583,0.0184486,0.0051871,87.8956,-0.591426,-0.00539905,2.08603e-06,4.78219e-07,-4.60669e-08,92.0714,0.572933,0.000217274,-3.46336e-05,-8.63414e-06,5.88139e-07,500
3.768,UP,0.671712,0.0797878,0.823641,-3.47197e-05,-8.67209e-06,5.80398e-07,0.0328768,0.0184538,0.00518711,87.895,-0.591432,-0.00539912,2.08651e-06,4.78173e-07,-4.60607e-08,92.072,0.572933,0.000217337,-3.46422e-05,-8.63355e-06,5.88202e-07,500
3.769,UP,0.671718,0.0797822,0.823645,-3.47284e-05,-8.67151e-06,5.80461e-07,0.0328952,0.018459,0.00518712,87.8944,-0.591437,-0.00539919,2.08699e-06,4.78127e-07,-4.60545e-08,92.0725,0.572934,0.000217399,-3.46508e-05,-8.63297e-06,5.88264e-07,500
3.77,UP,0.671723,0.0797766,0.823649,-3.47371e-05,-8.67093e-06,5.80525e-07,0.0329137,0.0184642,0.00518713,87.8938,-0.591442,-0.00539926,2.08747e-06,4.78081e-07,-4.60483e-08,92.0731,0.572934,0.000217461,-3.46595e-05,-8.63238e-06,5.88327e-07,500
3.771,UP,0.671729,0.079771,0.823653,-3.47457e-05,-8.67035e-06,5.80589e-07,0.0329322,0.0184694,0.00518713,87.8932,-0.591448,-0.00539933,2.08795e-06,4.78035e-07,-4.60421e-08,92.0737,0.572934,0.000217523,-3.46681e-05,-8.63179e-06,5.8839e-07,500
3.772,UP,0.671735,0.0797654,0.823658,-3.47544e-05,-8.66977e-06,5.80653e-07,0.0329506,0.0184746,0.00518714,87.8926,-0.591453,-0.0053994,2.08842e-06,4.77989e-07,-4.60359e-08,92.0742,0.572934,0.000217586,-3.46767e-05,-8.6312e-06,5.88452e-07,500
3.773,UP,0.67174,0.0797598,0.823662,-3.47631e-05,-8.66919e-06,5.80716e-07,0.0329691,0.0184798,0.00518715,87.892,-0.591459,-0.00539947,2.0889e-06,4.77943e-07,-4.60297e-08,92.0748,0.572934,0.000217648,-3.46854e-05,-8.63061e-06,5.88515e-07,500
3.774,UP,0.671746,0.0797543,0.823666,-3.47717e-05,-8.6686e-06,5.8078e-07,0.0329876,0.018485,0.00518716,87.8914,-0.591464,-0.00539954,2.08938e-06,4.77897e-07,-4.60235e-08,92.0754,0.572935,0.00021771,-3.4694e-05,-8.63002e-06,5.88577e-07,500
3.775,UP,0.671751,0.0797487,0.82367,-3.47804e-05,-8.66802e-06,5.80844e-07,0.0330061,0.0184901,0.00518716,87.8908,-0.591469,-0.00539961,2.08986e-06,4.77851e-07,-4.60173e-08,92.076,0.572935,0.000217772,-3.47026e-05,-8.62943e-06,5.8864e-07,500
3.776,UP,0.671757,0.0797431,0.823674,-3.47891e-05,-8.66744e-06,5.80907e-07,0.0330246,0.0184953,0.00518717,87.8902,-0.591475,-0.00539968,2.09034e-06,4.77805e-07,-4.60111e-08,92.0765,0.572935,0.000217835,-3.47113e-05,-8.62885e-06,5.88702e-07,500
3.777,UP,0.671762,0.0797375,0.823678,-3.47977e-05,-8.66686e-06,5.80971e-07,0.0330431,0.0185005,0.00518718,87.8896,-0.59148,-0.00539975,2.09081e-06,4.77759e-07,-4.60049e-08,92.0771,0.572935,0.000217897,-3.47199e-05,-8.62826e-06,5.88765e-07,500
3.778,UP,0.671768,0.0797319,0.823682,-3.48064e-05,-8.66628e-06,5.81035e-07,0.0330616,0.0185057,0.00518719,87.8891,-0.591486,-0.00539982,2.09129e-06,4.77713e-07,-4.59987e-08,92.0777,0.572936,0.000217959,-3.47285e-05,-8.62767e-06,5.88828e-07,500
3.779,UP,0.671774,0.0797263,0.823687,-3.48151e-05,-8.6657e-06,5.81099e-07,0.0330801,0.0185109,0.00518719,87.8885,-0.591491,-0.00539989,2.09177e-06,4.77667e-07,-4.59926e-08,92.0783,0.572936,0.000218022,-3.47371e-05,-8.62708e-06,5.8889e-07,500
3.78,UP,0.671779,0.0797207,0.823691,-3.48237e-05,-8.66512e-06,5.81163e-07,0.0330986,0.0185161,0.0051872,87.8879,-0.591496,-0.00539996,2.09225e-06,4.77621e-07,-4.59864e-08,92.0788,0.572936,0.000218084,-3.47458e-05,-8.62649e-06,5.88953e-07,500
3.781,UP,0.671785,0.0797152,0.823695,-3.48324e-05,-8.66454e-06,5.81227e-07,0.0331171,0.0185213,0.00518721,87.8873,-0.591502,-0.00540003,2.09272e-06,4.77575e-07,-4.59802e-08,92.0794,0.572936,0.000218146,-3.47544e-05,-8.6259e-06,5.89016e-07,500
3.782,UP,0.67179,0.0797096,0.823699,-3.48411e-05,-8.66396e-06,5.81291e-07,0.0331357,0.0185265,0.00518721,87.8867,-0.591507,-0.0054001,2.0932e-06,4.77529e-07,-4.5974e-08,92.08,0.572936,0.000218208,-3.4763e-05,-8.62531e-06,5.89078e-07,500
3.783,UP,0.671796,0.079704,0.823703,-3.48497e-05,-8.66337e-06,5.81354e-07,0.0331542,0.0185316,0.00518722,87.8861,-0.591513,-0.00540017,2.09368e-06,4.77483e-07,-4.59678e-08,92.0805,0.572937,0.000218271,-3.47716e-05,-8.62472e-06,5.89141e-07,500
3.784,UP,0.671802,0.0796984,0.823707,-3.48584e-05,-8.66279e-06,5.81418e-07,0.0331727,0.0185368,0.00518723,87.8855,-0.591518,-0.00540024,2.09416e-06,4.77437e-07,-4.59616e-08,92.0811,0.572937,0.000218333,-3.47803e-05,-8.62413e-06,5.89204e-07,500
3.785,UP,0.671807,0.0796928,0.823711,-3.48671e-05,-8.66221e-06,5.81482e-07,0.0331913,0.018542,0.00518724,87.8849,-0.591523,-0.00540031,2.09463e-06,4.77391e-07,-4.59554e-08,92.0817,0.572937,0.000218395,-3.47889e-05,-8.62355e-06,5.89267e-07,500
3.786,UP,0.671813,0.0796872,0.823716,-3.48757e-05,-8.66163e-06,5.81546e-07,0.0332098,0.0185472,0.00518724,87.8843,-0.591529,-0.00540038,2.09511e-06,4.77345e-07,-4.59492e-08,92.0823,0.572937,0.000218457,-3.47975e-05,-8.62296e-06,5.89329e-07,500
3.787,UP,0.671818,0.0796816,0.82372,-3.48844e-05,-8.66105e-06,5.8161e-07,0.0332284,0.0185524,0.00518725,87.8837,-0.591534,-0.00540045,2.09559e-06,4.77299e-07,-4.5943e-08,92.0828,0.572938,0.00021852,-3.48061e-05,-8.62237e-06,5.89392e-07,500
3.788,UP,0.671824,0.0796761,0.823724,-3.4893e-05,-8.66047e-06,5.81674e-07,0.0332469,0.0185576,0.00518726,87.8831,-0.59154,-0.00540052,2.09607e-06,4.77253e-07,-4.59369e-08,92.0834,0.572938,0.000218582,-3.48148e-05,-8.62178e-06,5.89455e-07,500
3.789,UP,0.67183,0.0796705,0.823728,-3.49017e-05,-8.65988e-06,5.81738e-07,0.0332655,0.0185628,0.00518727,87.8825,-0.591545,-0.00540059,2.09654e-06,4.77207e-07,-4.59307e-08,92.084,0.572938,0.000218644,-3.48234e-05,-8.62119e-06,5.89518e-07,500
3.79,UP,0.671835,0.0796649,0.823732,-3.49104e-05,-8.6593e-06,5.81802e-07,0.0332841,0.018568,0.00518727,87.882,-0.59155,-0.00540066,2.09702e-06,4.77161e-07,-4.59245e-08,92.0846,0.572938,0.000218707,-3.4832e-05,-8.6206e-06,5.89581e-07,500
3.791,UP,0.671841,0.0796593,0.823736,-3.4919e-05,-8.65872e-06,5.81866e-07,0.0333026,0.0185731,0.00518728,87.8814,-0.591556,-0.00540073,2.0975e-06,4.77116e-07,-4.59183e-08,92.0851,0.572938,0.000218769,-3.48406e-05,-8.62001e-06,5.89643e-07,500
3.792,UP,0.671846,0.0796537,0.82374,-3.49277e-05,-8.65814e-06,5.81929e-07,0.0333212,0.0185783,0.00518729,87.8808,-0.591561,-0.0054008,2.09797e-06,4.7707e-07,-4.59121e-08,92.0857,0.572939,0.000218831,-3.48492e-05,-8.61942e-06,5.89706e-07,500
3.793,UP,0.671852,0.0796481,0.823745,-3.49363e-05,-8.65756e-06,5.81993e-07,0.0333398,0.0185835,0.0051873,87.8802,-0.591567,-0.00540088,2.09845e-06,4.77024e-07,-4.59059e-08,92.0863,0.572939,0.000218893,-3.48579e-05,-8.61883e-06,5.89769e-07,500
3.794,UP,0.671857,0.0796425,0.823749,-3.4945e-05,-8.65698e-06,5.82057e-07,0.0333584,0.0185887,0.0051873,87.8796,-0.591572,-0.00540095,2.09893e-06,4.76978e-07,-4.58998e-08,92.0868,0.572939,0.000218956,-3.48665e-05,-8.61824e-06,5.89832e-07,500
3.795,UP,0.671863,0.0796369,0.823753,-3.49536e-05,-8.65639e-06,5.82121e-07,0.033377,0.0185939,0.00518731,87.879,-0.591577,-0.00540102,2.0994e-06,4.76932e-07,-4.58936e-08,92.0874,0.572939,0.000219018,-3.48751e-05,-8.61765e-06,5.89894e-07,500
3.796,UP,0.671869,0.0796314,0.823757,-3.49623e-05,-8.65581e-06,5.82185e-07,0.0333956,0.0185991,0.00518732,87.8784,-0.591583,-0.00540109,2.09988e-06,4.76886e-07,-4.58874e-08,92.088,0.572939,0.00021908,-3.48837e-05,-8.61706e-06,5.89957e-07,500
3.797,UP,0.671874,0.0796258,0.823761,-3.4971e-05,-8.65523e-06,5.82249e-07,0.0334142,0.0186043,0.00518732,87.8778,-0.591588,-0.00540116,2.10036e-06,4.7684e-07,-4.58812e-08,92.0886,0.57294,0.000219143,-3.48923e-05,-8.61647e-06,5.9002e-07,500
3.798,UP,0.67188,0.0796202,0.823765,-3.49796e-05,-8.65465e-06,5.82314e-07,0.0334328,0.0186095,0.00518733,87.8772,-0.591594,-0.00540123,2.10084e-06,4.76794e-07,-4.5875e-08,92.0891,0.57294,0.000219205,-3.49009e-05,-8.61588e-06,5.90083e-07,500
3.799,UP,0.671885,0.0796146,0.82377,-3.49883e-05,-8.65406e-06,5.82378e-07,0.0334514,0.0186146,0.00518734,87.8766,-0.591599,-0.0054013,2.10131e-06,4.76748e-07,-4.58689e-08,92.0897,0.57294,0.000219267,-3.49096e-05,-8.61529e-06,5.90146e-07,500
3.8,UP,0.671891,0.079609,0.823774,-3.49969e-05,-8.65348e-06,5.82442e-07,0.03347,0.0186198,0.00518735,87.876,-0.591604,-0.00540137,2.10179e-06,4.76703e-07,-4.58627e-08,92.0903,0.57294,0.000219329,-3.49182e-05,-8.6147e-06,5.90209e-07,500
3.801,UP,0.671897,0.0796034,0.823778,-3.50056e-05,-8.6529e-06,5.82505e-07,0.0334887,0.018625,0.00518735,87.8755,-0.59161,-0.00540144,2.10227e-06,4.76657e-07,-4.58565e-08,92.0909,0.572941,0.000219392,-3.49268e-05,-8.61411e-06,5.90272e-07,500
3.802,UP,0.671902,0.0795978,0.823782,-3.50142e-05,-8.65232e-06,5.8257e-07,0.0335073,0.0186302,0.00518736,87.8749,-0.591615,-0.00540151,2.10274e-06,4.76611e-07,-4.58503e-08,92.0914,0.572941,0.000219454,-3.49354e-05,-8.61352e-06,5.90335e-07,500
3.803,UP,0.671908,0.0795923,0.823786,-3.50229e-05,-8.65173e-06,5.82634e-07,0.0335259,0.0186354,0.00518737,87.8743,-0.591621,-0.00540158,2.10322e-06,4.76565e-07,-4.58442e-08,92.092,0.572941,0.000219516,-3.4944e-05,-8.61293e-06,5.90398e-07,500
3.804,UP,0.671913,0.0795867,0.82379,-3.50315e-05,-8.65115e-06,5.82698e-07,0.0335446,0.0186406,0.00518738,87.8737,-0.591626,-0.00540165,2.1037e-06,4.76519e-07,-4.5838e-08,92.0926,0.572941,0.000219579,-3.49526e-05,-8.61234e-06,5.9046e-07,500
3.805,UP,0.671919,0.0795811,0.823794,-3.50402e-05,-8.65057e-06,5.82762e-07,0.0335632,0.0186458,0.00518738,87.8731,-0.591631,-0.00540172,2.10417e-06,4.76473e-07,-4.58318e-08,92.0932,0.572941,0.000219641,-3.49612e-05,-8.61175e-06,5.90523e-07,500
3.806,UP,0.671925,0.0795755,0.823799,-3.50488e-05,-8.64999e-06,5.82826e-07,0.0335819,0.018651,0.00518739,87.8725,-0.591637,-0.00540179,2.10465e-06,4.76427e-07,-4.58257e-08,92.0937,0.572942,0.000219703,-3.49698e-05,-8.61116e-06,5.90586e-07,500
3.807,UP,0.67193,0.0795699,0.823803,-3.50575e-05,-8.6494e-06,5.8289e-07,0.0336005,0.0186561,0.0051874,87.8719,-0.591642,-0.00540186,2.10512e-06,4.76382e-07,-4.58195e-08,92.0943,0.572942,0.000219766,-3.49785e-05,-8.61057e-06,5.90649e-07,500
3.808,UP,0.671936,0.0795643,0.823807,-3.50661e-05,-8.64882e-06,5.82954e-07,0.0336192,0.0186613,0.00518741,87.8713,-0.591648,-0.00540193,2.1056e-06,4.76336e-07,-4.58133e-08,92.0949,0.572942,0.000219828,-3.49871e-05,-8.60997e-06,5.90712e-07,500
3.809,UP,0.671941,0.0795587,0.823811,-3.50748e-05,-8.64824e-06,5.83018e-07,0.0336378,0.0186665,0.00518741,87.8707,-0.591653,-0.005402,2.10608e-06,4.7629e-07,-4.58071e-08,92.0954,0.572942,0.00021989,-3.49957e-05,-8.60938e-06,5.90775e-07,500
3.81,UP,0.671947,0.0795531,0.823815,-3.50834e-05,-8.64765e-06,5.83082e-07,0.0336565,0.0186717,0.00518742,87.8701,-0.591658,-0.00540207,2.10655e-06,4.76244e-07,-4.5801e-08,92.096,0.572943,0.000219953,-3.50043e-05,-8.60879e-06,5.90838e-07,500
3.811,UP,0.671952,0.0795476,0.823819,-3.50921e-05,-8.64707e-06,5.83147e-07,0.0336752,0.0186769,0.00518743,87.8695,-0.591664,-0.00540214,2.10703e-06,4.76198e-07,-4.57948e-08,92.0966,0.572943,0.000220015,-3.50129e-05,-8.6082e-06,5.90901e-07,500
3.812,UP,0.671958,0.079542,0.823823,-3.51007e-05,-8.64649e-06,5.83211e-07,0.0336939,0.0186821,0.00518744,87.8689,-0.591669,-0.00540221,2.10751e-06,4.76153e-07,-4.57886e-08,92.0972,0.572943,0.000220077,-3.50215e-05,-8.60761e-06,5.90964e-07,500
3.813,UP,0.671964,0.0795364,0.823828,-3.51094e-05,-8.6459e-06,5.83275e-07,0.0337126,0.0186873,0.00518744,87.8684,-0.591675,-0.00540228,2.10798e-06,4.76107e-07,-4.57825e-08,92.0977,0.572943,0.00022014,-3.50301e-05,-8.60702e-06,5.91027e-07,500
3.814,UP,0.671969,0.0795308,0.823832,-3.5118e-05,-8.64532e-06,5.83339e-07,0.0337313,0.0186925,0.00518745,87.8678,-0.59168,-0.00540235,2.10846e-06,4.76061e-07,-4.57763e-08,92.0983,0.572943,0.000220202,-3.50387e-05,-8.60643e-06,5.9109e-07,500
3.815,UP,0.671975,0.0795252,0.823836,-3.51266e-05,-8.64474e-06,5.83403e-07,0.03375,0.0186976,0.00518746,87.8672,-0.591685,-0.00540242,2.10893e-06,4.76015e-07,-4.57701e-08,92.0989,0.572944,0.000220264,-3.50473e-05,-8.60584e-06,5.91153e-07,500
3.816,UP,0.67198,0.0795196,0.82384,-3.51353e-05,-8.64415e-06,5.83467e-07,0.0337687,0.0187028,0.00518746,87.8666,-0.591691,-0.00540249,2.10941e-06,4.7597e-07,-4.5764e-08,92.0995,0.572944,0.000220326,-3.50559e-05,-8.60525e-06,5.91216e-07,500
3.817,UP,0.671986,0.079514,0.823844,-3.51439e-05,-8.64357e-06,5.83531e-07,0.0337874,0.018708,0.00518747,87.866,-0.591696,-0.00540256,2.10989e-06,4.75924e-07,-4.57578e-08,92.1,0.572944,0.000220389,-3.50645e-05,-8.60466e-06,5.91279e-07,500
3.818,UP,0.671992,0.0795085,0.823848,-3.51526e-05,-8.64299e-06,5.83596e-07,0.0338061,0.0187132,0.00518748,87.8654,-0.591702,-0.00540263,2.11036e-06,4.75878e-07,-4.57517e-08,92.1006,0.572944,0.000220451,-3.50731e-05,-8.60406e-06,5.91342e-07,500
3.819,UP,0.671997,0.0795029,0.823853,-3.51612e-05,-8.6424e-06,5.8366e-07,0.0338248,0.0187184,0.00518749,87.8648,-0.591707,-0.0054027,2.11084e-06,4.75832e-07,-4.57455e-08,92.1012,0.572945,0.000220513,-3.50817e-05,-8.60347e-06,5.91406e-07,500
3.82,UP,0.672003,0.0794973,0.823857,-3.51699e-05,-8.64182e-06,5.83724e-07,0.0338435,0.0187236,0.00518749,87.8642,-0.591712,-0.00540278,2.11131e-06,4.75787e-07,-4.57393e-08,92.1017,0.572945,0.000220576,-3.50903e-05,-8.60288e-06,5.91468e-07,500
3.821,UP,0.672008,0.0794917,0.823861,-3.51785e-05,-8.64124e-06,5.83788e-07,0.0338622,0.0187288,0.0051875,87.8636,-0.591718,-0.00540285,2.11179e-06,4.75741e-07,-4.57332e-08,92.1023,0.572945,0.000220638,-3.50989e-05,-8.60229e-06,5.91532e-07,500
3.822,UP,0.672014,0.0794861,0.823865,-3.51871e-05,-8.64065e-06,5.83853e-07,0.033881,0.018734,0.00518751,87.863,-0.591723,-0.00540292,2.11226e-06,4.75695e-07,-4.5727e-08,92.1029,0.572945,0.000220701,-3.51075e-05,-8.6017e-06,5.91595e-07,500
3.823,UP,0.672019,0.0794805,0.823869,-3.51958e-05,-8.64007e-06,5.83917e-07,0.0338997,0.0187391,0.00518752,87.8624,-0.591729,-0.00540299,2.11274e-06,4.75649e-07,-4.57209e-08,92.1035,0.572945,0.000220763,-3.51161e-05,-8.60111e-06,5.91658e-07,500
3.824,UP,0.672025,0.0794749,0.823873,-3.52044e-05,-8.63948e-06,5.83981e-07,0.0339185,0.0187443,0.00518752,87.8618,-0.591734,-0.00540306,2.11322e-06,4.75604e-07,-4.57147e-08,92.104,0.572946,0.000220825,-3.51247e-05,-8.60051e-06,5.91721e-07,500
3.825,UP,0.672031,0.0794694,0.823877,-3.52131e-05,-8.6389e-06,5.84045e-07,0.0339372,0.0187495,0.00518753,87.8613,-0.591739,-0.00540313,2.11369e-06,4.75558e-07,-4.57085e-08,92.1046,0.572946,0.000220888,-3.51333e-05,-8.59992e-06,5.91784e-07,500
3.826,UP,0.672036,0.0794638,0.823882,-3.52217e-05,-8.63832e-06,5.8411e-07,0.033956,0.0187547,0.00518754,87.8607,-0.591745,-0.0054032,2.11417e-06,4.75512e-07,-4.57024e-08,92.1052,0.572946,0.00022095,-3.51419e-05,-8.59933e-06,5.91847e-07,500
3.827,UP,0.672042,0.0794582,0.823886,-3.52303e-05,-8.63773e-06,5.84174e-07,0.0339747,0.0187599,0.00518755,87.8601,-0.59175,-0.00540327,2.11464e-06,4.75467e-07,-4.56962e-08,92.1058,0.572946,0.000221012,-3.51505e-05,-8.59874e-06,5.9191e-07,500
3.828,UP,0.672047,0.0794526,0.82389,-3.5239e-05,-8.63715e-06,5.84238e-07,0.0339935,0.0187651,0.00518755,87.8595,-0.591756,-0.00540334,2.11512e-06,4.75421e-07,-4.56901e-08,92.1063,0.572947,0.000221075,-3.51591e-05,-8.59815e-06,5.91973e-07,500
3.829,UP,0.672053,0.079447,0.823894,-3.52476e-05,-8.63656e-06,5.84303e-07,0.0340123,0.0187703,0.00518756,87.8589,-0.591761,-0.00540341,2.11559e-06,4.75375e-07,-4.56839e-08,92.1069,0.572947,0.000221137,-3.51677e-05,-8.59756e-06,5.92037e-07,500
3.83,UP,0.672059,0.0794414,0.823898,-3.52562e-05,-8.63598e-06,5.84367e-07,0.034031,0.0187755,0.00518757,87.8583,-0.591766,-0.00540348,2.11607e-06,4.7533e-07,-4.56778e-08,92.1075,0.572947,0.000221199,-3.51763e-05,-8.59696e-06,5.921e-07,500
3.831,UP,0.672064,0.0794358,0.823902,-3.52649e-05,-8.63539e-06,5.84431e-07,0.0340498,0.0187806,0.00518758,87.8577,-0.591772,-0.00540355,2.11654e-06,4.75284e-07,-4.56716e-08,92.108,0.572947,0.000221262,-3.51849e-05,-8.59637e-06,5.92163e-07,500
3.832,UP,0.67207,0.0794302,0.823907,-3.52735e-05,-8.63481e-06,5.84496e-07,0.0340686,0.0187858,0.00518758,87.8571,-0.591777,-0.00540362,2.11702e-06,4.75238e-07,-4.56655e-08,92.1086,0.572947,0.000221324,-3.51935e-05,-8.59578e-06,5.92226e-07,500
3.833,UP,0.672075,0.0794247,0.823911,-3.52822e-05,-8.63423e-06,5.8456e-07,0.0340874,0.018791,0.00518759,87.8565,-0.591783,-0.00540369,2.11749e-06,4.75193e-07,-4.56593e-08,92.1092,0.572948,0.000221386,-3.52021e-05,-8.59519e-06,5.9229e-07,500
3.834,UP,0.672081,0.0794191,0.823915,-3.52908e-05,-8.63364e-06,5.84624e-07,0.0341062,0.0187962,0.0051876,87.8559,-0.591788,-0.00540376,2.11797e-06,4.75147e-07,-4.56532e-08,92.1098,0.572948,0.000221449,-3.52107e-05,-8.59459e-06,5.92353e-07,500
3.835,UP,0.672087,0.0794135,0.823919,-3.52994e-05,-8.63306e-06,5.84689e-07,0.034125,0.0188014,0.00518761,87.8553,-0.591793,-0.00540383,2.11844e-06,4.75101e-07,-4.5647e-08,92.1103,0.572948,0.000221511,-3.52193e-05,-8.594e-06,5.92416e-07,500
3.836,UP,0.672092,0.0794079,0.823923,-3.53081e-05,-8.63247e-06,5.84753e-07,0.0341438,0.0188066,0.00518761,87.8547,-0.591799,-0.0054039,2.11892e-06,4.75056e-07,-4.56409e-08,92.1109,0.572948,0.000221573,-3.52279e-05,-8.59341e-06,5.92479e-07,500
3.837,UP,0.672098,0.0794023,0.823927,-3.53167e-05,-8.63189e-06,5.84818e-07,0.0341626,0.0188118,0.00518762,87.8541,-0.591804,-0.00540397,2.11939e-06,4.7501e-07,-4.56347e-08,92.1115,0.572949,0.000221636,-3.52365e-05,-8.59282e-06,5.92543e-07,500
3.838,UP,0.672103,0.0793967,0.823931,-3.53253e-05,-8.6313e-06,5.84882e-07,0.0341814,0.018817,0.00518763,87.8536,-0.59181,-0.00540404,2.11987e-06,4.74964e-07,-4.56286e-08,92.1121,0.572949,0.000221698,-3.52451e-05,-8.59222e-06,5.92606e-07,500
3.839,UP,0.672109,0.0793911,0.823936,-3.53339e-05,-8.63072e-06,5.84946e-07,0.0342003,0.0188221,0.00518764,87.853,-0.591815,-0.00540411,2.12034e-06,4.74919e-07,-4.56224e-08,92.1126,0.572949,0.000221761,-3.52537e-05,-8.59163e-06,5.92669e-07,500
3.84,UP,0.672114,0.0793856,0.82394,-3.53426e-05,-8.63013e-06,5.85011e-07,0.0342191,0.0188273,0.00518764,87.8524,-0.59182,-0.00540418,2.12082e-06,4.74873e-07,-4.56163e-08,92.1132,0.572949,0.000221823,-3.52623e-05,-8.59104e-06,5.92733e-07,500
3.841,UP,0.67212,0.07938,0.823944,-3.53512e-05,-8.62955e-06,5.85075e-07,0.0342379,0.0188325,0.00518765,87.8518,-0.591826,-0.00540425,2.12129e-06,4.74827e-07,-4.56101e-08,92.1138,0.572949,0.000221885,-3.52709e-05,-8.59045e-06,5.92796e-07,500
3.842,UP,0.672126,0.0793744,0.823948,-3.53598e-05,-8.62896e-06,5.8514e-07,0.0342568,0.0188377,0.00518766,87.8512,-0.591831,-0.00540433,2.12177e-06,4.74782e-07,-4.5604e-08,92.1143,0.57295,0.000221948,-3.52795e-05,-8.58985e-06,5.92859e-07,500
3.843,UP,0.672131,0.0793688,0.823952,-3.53685e-05,-8.62838e-06,5.85204e-07,0.0342756,0.0188429,0.00518767,87.8506,-0.591837,-0.0054044,2.12224e-06,4.74736e-07,-4.55978e-08,92.1149,0.57295,0.00022201,-3.5288e-05,-8.58926e-06,5.92922e-07,500
3.844,UP,0.672137,0.0793632,0.823956,-3.53771e-05,-8.62779e-06,5.85269e-07,0.0342944,0.0188481,0.00518767,87.85,-0.591842,-0.00540447,2.12272e-06,4.74691e-07,-4.55917e-08,92.1155,0.57295,0.000222072,-3.52966e-05,-8.58867e-06,5.92986e-07,500
3.845,UP,0.672142,0.0793576,0.823961,-3.53857e-05,-8.62721e-06,5.85333e-07,0.0343133,0.0188533,0.00518768,87.8494,-0.591847,-0.00540454,2.12319e-06,4.74645e-07,-4.55856e-08,92.1161,0.57295,0.000222135,-3.53052e-05,-8.58807e-06,5.93049e-07,500
3.846,UP,0.672148,0.079352,0.823965,-3.53943e-05,-8.62662e-06,5.85398e-07,0.0343322,0.0188585,0.00518769,87.8488,-0.591853,-0.00540461,2.12367e-06,4.746e-07,-4.55794e-08,92.1166,0.572951,0.000222197,-3.53138e-05,-8.58748e-06,5.93112e-07,500
