Time,Step,X,Y,Z,Att_X,Att_Y,Att_Z,Goal_X,Goal_Y,Goal_Z,P_Err,R_Err,Vel_Norm,Reached
0.187000,1,0.115549,0.034500,1.011340,0.145471,0.034500,1.031248,0.227866,0.034500,1.086179,0.134966,0.000007,0.000000,0
0.188000,1,0.116082,0.034500,1.011684,0.145887,0.034500,1.031526,0.227866,0.034500,1.086179,0.134333,0.000006,0.000000,0
0.189000,1,0.116617,0.034500,1.012029,0.146303,0.034500,1.031803,0.227866,0.034500,1.086179,0.133696,0.000005,0.000000,0
0.190000,1,0.117156,0.034500,1.012375,0.146719,0.034500,1.032080,0.227866,0.034500,1.086179,0.133056,0.000005,0.000000,0
0.191000,1,0.117697,0.034500,1.012723,0.147135,0.034500,1.032358,0.227866,0.034500,1.086179,0.132412,0.000004,0.000000,0
0.192000,1,0.118241,0.034500,1.013073,0.147551,0.034500,1.032635,0.227866,0.034500,1.086179,0.131766,0.000004,0.000000,0
0.193000,1,0.118788,0.034500,1.013424,0.147967,0.034500,1.032912,0.227866,0.034500,1.086179,0.131116,0.000003,0.000000,0
0.194000,1,0.119338,0.034500,1.013776,0.148383,0.034500,1.033190,0.227866,0.034500,1.086179,0.130463,0.000002,0.000000,0
0.195000,1,0.119890,0.034500,1.014129,0.148799,0.034500,1.033467,0.227866,0.034500,1.086179,0.129808,0.000002,0.000000,0
0.196000,1,0.120445,0.034500,1.014484,0.149215,0.034500,1.033744,0.227866,0.034500,1.086179,0.129149,0.000001,0.000000,0
0.197000,1,0.121003,0.034500,1.014841,0.149631,0.034500,1.034022,0.227866,0.034500,1.086179,0.128487,0.000001,0.000000,0
0.198000,1,0.121563,0.034500,1.015198,0.150047,0.034500,1.034299,0.227866,0.034500,1.086179,0.127823,0.000001,0.000000,0
0.199000,1,0.122126,0.034500,1.015557,0.150463,0.034500,1.034576,0.227866,0.034500,1.086179,0.127156,0.000002,0.000000,0
0.200000,1,0.122691,0.034500,1.015916,0.150879,0.034500,1.034854,0.227866,0.034500,1.086179,0.126486,0.000003,0.000000,0
0.201000,1,0.123259,0.034500,1.016278,0.151295,0.034500,1.035131,0.227866,0.034500,1.086179,0.125813,0.000003,0.000000,0
0.202000,1,0.123829,0.034500,1.016640,0.151711,0.034500,1.035409,0.227866,0.034500,1.086179,0.125138,0.000004,0.000000,0
0.203000,1,0.124402,0.034500,1.017003,0.152127,0.034500,1.035686,0.227866,0.034500,1.086179,0.124460,0.000005,0.000000,0
0.204000,1,0.124976,0.034500,1.017367,0.152543,0.034500,1.035963,0.227866,0.034500,1.086179,0.123780,0.000006,0.000000,0
0.205000,1,0.125554,0.034500,1.017733,0.152959,0.034500,1.036241,0.227866,0.034500,1.086179,0.123097,0.000007,0.000000,0
0.206000,1,0.126133,0.034500,1.018099,0.153375,0.034500,1.036518,0.227866,0.034500,1.086179,0.122411,0.000007,0.000000,0
0.207000,1,0.126715,0.034500,1.018467,0.153791,0.034500,1.036795,0.227866,0.034500,1.086179,0.121724,0.000008,0.000000,0
0.208000,1,0.127299,0.034500,1.018835,0.154207,0.034500,1.037073,0.227866,0.034500,1.086179,0.121033,0.000009,0.000000,0
0.209000,1,0.127885,0.034500,1.019204,0.154623,0.034500,1.037350,0.227866,0.034500,1.086179,0.120341,0.000010,0.000000,0
0.210000,1,0.128473,0.034499,1.019574,0.155039,0.034500,1.037627,0.227866,0.034500,1.086179,0.119646,0.000011,0.000000,0
0.211000,1,0.129063,0.034499,1.019945,0.155455,0.034500,1.037905,0.227866,0.034500,1.086179,0.118950,0.000012,0.000000,0
0.212000,1,0.129655,0.034499,1.020317,0.155871,0.034500,1.038182,0.227866,0.034500,1.086179,0.118251,0.000013,0.000000,0
0.213000,1,0.130249,0.034499,1.020690,0.156287,0.034500,1.038459,0.227866,0.034500,1.086179,0.117550,0.000014,0.000000,0
0.214000,1,0.130845,0.034499,1.021064,0.156703,0.034500,1.038737,0.227866,0.034500,1.086179,0.116847,0.000014,0.000000,0
0.215000,1,0.131443,0.034499,1.021438,0.157119,0.034500,1.039014,0.227866,0.034500,1.086179,0.116142,0.000015,0.000000,0
0.216000,1,0.132043,0.034499,1.021813,0.157535,0.034500,1.039291,0.227866,0.034500,1.086179,0.115435,0.000016,0.000000,0
0.217000,1,0.132644,0.034499,1.022188,0.157951,0.034500,1.039569,0.227866,0.034500,1.086179,0.114726,0.000017,0.000000,0
0.218000,1,0.133247,0.034499,1.022565,0.158367,0.034500,1.039846,0.227866,0.034500,1.086179,0.114016,0.000018,0.000000,0
0.219000,1,0.133852,0.034499,1.022942,0.158783,0.034500,1.040123,0.227866,0.034500,1.086179,0.113304,0.000019,0.000000,0
0.220000,1,0.134458,0.034499,1.023319,0.159199,0.034500,1.040401,0.227866,0.034500,1.086179,0.112590,0.000020,0.000000,0
0.221000,1,0.135066,0.034499,1.023697,0.159615,0.034500,1.040678,0.227866,0.034500,1.086179,0.111874,0.000021,0.000000,0
0.222000,1,0.135676,0.034499,1.024076,0.160031,0.034500,1.040956,0.227866,0.034500,1.086179,0.111157,0.000021,0.000000,0
0.223000,1,0.136287,0.034499,1.024455,0.160447,0.034500,1.041233,0.227866,0.034500,1.086179,0.110438,0.000022,0.000000,0
0.224000,1,0.136900,0.034499,1.024835,0.160864,0.034500,1.041510,0.227866,0.034500,1.086179,0.109718,0.000023,0.000000,0
0.225000,1,0.137514,0.034499,1.025215,0.161280,0.034500,1.041788,0.227866,0.034500,1.086179,0.108996,0.000024,0.000000,0
0.226000,1,0.138129,0.034499,1.025596,0.161696,0.034500,1.042065,0.227866,0.034500,1.086179,0.108273,0.000025,0.000000,0
0.227000,1,0.138746,0.034499,1.025977,0.162112,0.034500,1.042342,0.227866,0.034500,1.086179,0.107549,0.000026,0.000000,0
0.228000,1,0.139364,0.034499,1.026358,0.162528,0.034500,1.042620,0.227866,0.034500,1.086179,0.106824,0.000027,0.000000,0
0.229000,1,0.139983,0.034499,1.026740,0.162944,0.034500,1.042897,0.227866,0.034500,1.086179,0.106097,0.000028,0.000000,0
0.230000,1,0.140603,0.034499,1.027122,0.163360,0.034500,1.043174,0.227866,0.034500,1.086179,0.105369,0.000028,0.000000,0
0.231000,1,0.141225,0.034498,1.027504,0.163776,0.034500,1.043452,0.227866,0.034500,1.086179,0.104640,0.000029,0.000000,0
0.232000,1,0.141847,0.034498,1.027887,0.164192,0.034500,1.043729,0.227866,0.034500,1.086179,0.103910,0.000030,0.000000,0
0.233000,1,0.142471,0.034498,1.028269,0.164608,0.034500,1.044006,0.227866,0.034500,1.086179,0.103179,0.000031,0.000000,0
0.234000,1,0.143095,0.034498,1.028652,0.165024,0.034500,1.044284,0.227866,0.034500,1.086179,0.102447,0.000032,0.000000,0
0.235000,1,0.143721,0.034498,1.029036,0.165440,0.034500,1.044561,0.227866,0.034500,1.086179,0.101714,0.000032,0.000000,0
0.236000,1,0.144347,0.034498,1.029419,0.165856,0.034500,1.044838,0.227866,0.034500,1.086179,0.100981,0.000033,0.000000,0
0.237000,1,0.144975,0.034498,1.029803,0.166272,0.034500,1.045116,0.227866,0.034500,1.086179,0.100246,0.000034,0.000000,0
0.238000,1,0.145603,0.034498,1.030186,0.166688,0.034500,1.045393,0.227866,0.034500,1.086179,0.099511,0.000035,0.000000,0
0.239000,1,0.146232,0.034498,1.030570,0.167104,0.034500,1.045670,0.227866,0.034500,1.086179,0.098775,0.000035,0.000000,0
0.240000,1,0.146861,0.034498,1.030954,0.167520,0.034500,1.045948,0.227866,0.034500,1.086179,0.098039,0.000036,0.000000,0
0.241000,1,0.147492,0.034498,1.031338,0.167936,0.034500,1.046225,0.227866,0.034500,1.086179,0.097302,0.000037,0.000000,0
0.242000,1,0.148122,0.034498,1.031721,0.168352,0.034500,1.046503,0.227866,0.034500,1.086179,0.096565,0.000038,0.000000,0
0.243000,1,0.148754,0.034498,1.032105,0.168768,0.034500,1.046780,0.227866,0.034500,1.086179,0.095827,0.000038,0.000000,0
0.244000,1,0.149386,0.034498,1.032489,0.169184,0.034500,1.047057,0.227866,0.034500,1.086179,0.095088,0.000039,0.000000,0
0.245000,1,0.150018,0.034498,1.032873,0.169600,0.034500,1.047335,0.227866,0.034500,1.086179,0.094350,0.000040,0.000000,0
0.246000,1,0.150651,0.034498,1.033256,0.170016,0.034500,1.047612,0.227866,0.034500,1.086179,0.093611,0.000040,0.000000,0
0.247000,1,0.151285,0.034498,1.033640,0.170432,0.034500,1.047889,0.227866,0.034500,1.086179,0.092871,0.000041,0.000000,0
0.248000,1,0.151919,0.034498,1.034023,0.170848,0.034500,1.048166,0.227866,0.034500,1.086179,0.092132,0.000041,0.000000,0
0.249000,1,0.152553,0.034498,1.034407,0.171263,0.034500,1.048443,0.227866,0.034500,1.086179,0.091392,0.000042,0.000000,0
0.250000,1,0.153187,0.034498,1.034790,0.171678,0.034500,1.048720,0.227866,0.034500,1.086179,0.090653,0.000043,0.000000,0
0.251000,1,0.153821,0.034498,1.035173,0.172093,0.034500,1.048996,0.227866,0.034500,1.086179,0.089913,0.000043,0.000000,0
0.252000,1,0.154456,0.034498,1.035555,0.172507,0.034500,1.049273,0.227866,0.034500,1.086179,0.089173,0.000044,0.000000,0
0.253000,1,0.155091,0.034498,1.035938,0.172921,0.034500,1.049548,0.227866,0.034500,1.086179,0.088433,0.000044,0.000000,0
0.254000,1,0.155726,0.034498,1.036320,0.173333,0.034500,1.049824,0.227866,0.034500,1.086179,0.087694,0.000045,0.000000,0
0.255000,1,0.156361,0.034497,1.036702,0.173746,0.034500,1.050098,0.227866,0.034500,1.086179,0.086954,0.000045,0.000000,0
0.256000,1,0.156996,0.034497,1.037083,0.174157,0.034500,1.050373,0.227866,0.034500,1.086179,0.086215,0.000046,0.000000,0
0.257000,1,0.157631,0.034497,1.037465,0.174568,0.034500,1.050647,0.227866,0.034500,1.086179,0.085476,0.000046,0.000000,0
0.258000,1,0.158265,0.034497,1.037846,0.174978,0.034500,1.050920,0.227866,0.034500,1.086179,0.084737,0.000046,0.000000,0
0.259000,1,0.158900,0.034497,1.038226,0.175387,0.034500,1.051192,0.227866,0.034500,1.086179,0.083999,0.000047,0.000000,0
0.260000,1,0.159535,0.034497,1.038606,0.175795,0.034500,1.051464,0.227866,0.034500,1.086179,0.083261,0.000047,0.000000,0
0.261000,1,0.160169,0.034497,1.038986,0.176202,0.034500,1.051736,0.227866,0.034500,1.086179,0.082524,0.000048,0.000000,0
0.262000,1,0.160803,0.034497,1.039365,0.176607,0.034500,1.052006,0.227866,0.034500,1.086179,0.081787,0.000048,0.000000,0
0.263000,1,0.161436,0.034497,1.039744,0.177012,0.034500,1.052276,0.227866,0.034500,1.086179,0.081050,0.000048,0.000000,0
0.264000,1,0.162070,0.034497,1.040122,0.177415,0.034500,1.052545,0.227866,0.034500,1.086179,0.080314,0.000049,0.000000,0
0.265000,1,0.162703,0.034497,1.040500,0.177818,0.034500,1.052813,0.227866,0.034500,1.086179,0.079579,0.000049,0.000000,0
0.266000,1,0.163335,0.034497,1.040878,0.178219,0.034500,1.053080,0.227866,0.034500,1.086179,0.078845,0.000049,0.000000,0
0.267000,1,0.163967,0.034497,1.041254,0.178618,0.034500,1.053347,0.227866,0.034500,1.086179,0.078111,0.000049,0.000000,0
0.268000,1,0.164599,0.034497,1.041631,0.179016,0.034500,1.053612,0.227866,0.034500,1.086179,0.077378,0.000049,0.000000,0
0.269000,1,0.165229,0.034497,1.042007,0.179413,0.034500,1.053877,0.227866,0.034500,1.086179,0.076646,0.000050,0.000000,0
0.270000,1,0.165860,0.034497,1.042382,0.179809,0.034500,1.054140,0.227866,0.034500,1.086179,0.075915,0.000050,0.000000,0
0.271000,1,0.166489,0.034497,1.042756,0.180202,0.034500,1.054403,0.227866,0.034500,1.086179,0.075184,0.000050,0.000000,0
0.272000,1,0.167118,0.034497,1.043130,0.180595,0.034500,1.054664,0.227866,0.034500,1.086179,0.074455,0.000050,0.000000,0
0.273000,1,0.167746,0.034497,1.043503,0.180985,0.034500,1.054925,0.227866,0.034500,1.086179,0.073727,0.000050,0.000000,0
0.274000,1,0.168374,0.034497,1.043876,0.181375,0.034500,1.055184,0.227866,0.034500,1.086179,0.073000,0.000050,0.000000,0
0.275000,1,0.169000,0.034497,1.044248,0.181762,0.034500,1.055443,0.227866,0.034500,1.086179,0.072274,0.000050,0.000000,0
0.276000,1,0.169626,0.034497,1.044619,0.182148,0.034500,1.055700,0.227866,0.034500,1.086179,0.071549,0.000050,0.000000,0
0.277000,1,0.170250,0.034497,1.044990,0.182532,0.034500,1.055956,0.227866,0.034500,1.086179,0.070825,0.000050,0.000000,0
0.278000,1,0.170874,0.034497,1.045359,0.182915,0.034500,1.056211,0.227866,0.034500,1.086179,0.070103,0.000050,0.000000,0
0.279000,1,0.171497,0.034497,1.045728,0.183295,0.034500,1.056465,0.227866,0.034500,1.086179,0.069382,0.000050,0.000000,0
0.280000,1,0.172118,0.034497,1.046096,0.183674,0.034500,1.056717,0.227866,0.034500,1.086179,0.068662,0.000050,0.000000,0
0.281000,1,0.172739,0.034497,1.046464,0.184051,0.034500,1.056969,0.227866,0.034500,1.086179,0.067944,0.000050,0.000000,0
0.282000,1,0.173358,0.034497,1.046831,0.184427,0.034500,1.057219,0.227866,0.034500,1.086179,0.067227,0.000050,0.000000,0
0.283000,1,0.173976,0.034497,1.047196,0.184800,0.034500,1.057468,0.227866,0.034500,1.086179,0.066512,0.000050,0.000000,0
0.284000,1,0.174593,0.034497,1.047561,0.185172,0.034500,1.057716,0.227866,0.034500,1.086179,0.065798,0.000049,0.000000,0
0.285000,1,0.175209,0.034497,1.047925,0.185541,0.034500,1.057962,0.227866,0.034500,1.086179,0.065086,0.000049,0.000000,0
0.286000,1,0.175823,0.034497,1.048289,0.185909,0.034500,1.058207,0.227866,0.034500,1.086179,0.064376,0.000049,0.000000,0
0.287000,1,0.176436,0.034497,1.048651,0.186275,0.034500,1.058451,0.227866,0.034500,1.086179,0.063667,0.000049,0.000000,0
0.288000,1,0.177047,0.034497,1.049012,0.186639,0.034500,1.058694,0.227866,0.034500,1.086179,0.062960,0.000049,0.000000,0
0.289000,1,0.177657,0.034497,1.049373,0.187001,0.034500,1.058935,0.227866,0.034500,1.086179,0.062255,0.000048,0.000000,0
0.290000,1,0.178266,0.034497,1.049732,0.187361,0.034500,1.059175,0.227866,0.034500,1.086179,0.061551,0.000048,0.000000,0
0.291000,1,0.178873,0.034497,1.050091,0.187719,0.034500,1.059414,0.227866,0.034500,1.086179,0.060850,0.000048,0.000000,0
0.292000,1,0.179478,0.034497,1.050449,0.188074,0.034500,1.059651,0.227866,0.034500,1.086179,0.060150,0.000047,0.000000,0
0.293000,1,0.180082,0.034497,1.050805,0.188428,0.034500,1.059887,0.227866,0.034500,1.086179,0.059453,0.000047,0.000000,0
0.294000,1,0.180684,0.034497,1.051161,0.188780,0.034500,1.060121,0.227866,0.034500,1.086179,0.058757,0.000047,0.000000,0
0.295000,1,0.181285,0.034497,1.051515,0.189130,0.034500,1.060354,0.227866,0.034500,1.086179,0.058064,0.000046,0.000000,0
0.296000,1,0.181884,0.034497,1.051869,0.189477,0.034500,1.060586,0.227866,0.034500,1.086179,0.057372,0.000046,0.000000,0
0.297000,1,0.182480,0.034497,1.052221,0.189823,0.034500,1.060817,0.227866,0.034500,1.086179,0.056683,0.000045,0.000000,0
0.298000,1,0.183076,0.034497,1.052573,0.190167,0.034500,1.061046,0.227866,0.034500,1.086179,0.055996,0.000045,0.000000,0
0.299000,1,0.183669,0.034497,1.052923,0.190508,0.034500,1.061273,0.227866,0.034500,1.086179,0.055312,0.000045,0.000000,0
0.300000,1,0.184260,0.034497,1.053272,0.190847,0.034500,1.061499,0.227866,0.034500,1.086179,0.054629,0.000044,0.000000,0
0.301000,1,0.184849,0.034497,1.053621,0.191184,0.034500,1.061724,0.227866,0.034500,1.086179,0.053949,0.000044,0.000000,0
0.302000,1,0.185437,0.034497,1.053967,0.191519,0.034500,1.061947,0.227866,0.034500,1.086179,0.053272,0.000043,0.000000,0
0.303000,1,0.186022,0.034497,1.054313,0.191852,0.034500,1.062169,0.227866,0.034500,1.086179,0.052596,0.000043,0.000000,0
0.304000,1,0.186605,0.034497,1.054658,0.192183,0.034500,1.062390,0.227866,0.034500,1.086179,0.051924,0.000042,0.000000,0
0.305000,1,0.187186,0.034497,1.055001,0.192511,0.034500,1.062609,0.227866,0.034500,1.086179,0.051253,0.000041,0.000000,0
0.306000,1,0.187765,0.034497,1.055344,0.192838,0.034500,1.062826,0.227866,0.034500,1.086179,0.050586,0.000041,0.000000,0
0.307000,1,0.188342,0.034497,1.055685,0.193162,0.034500,1.063043,0.227866,0.034500,1.086179,0.049921,0.000040,0.000000,0
0.308000,1,0.188917,0.034497,1.056025,0.193484,0.034500,1.063257,0.227866,0.034500,1.086179,0.049258,0.000040,0.000000,0
0.309000,1,0.189489,0.034497,1.056363,0.193804,0.034500,1.063471,0.227866,0.034500,1.086179,0.048599,0.000039,0.000000,0
0.310000,1,0.190059,0.034497,1.056701,0.194122,0.034500,1.063682,0.227866,0.034500,1.086179,0.047942,0.000038,0.000000,0
0.311000,1,0.190626,0.034497,1.057037,0.194437,0.034500,1.063893,0.227866,0.034500,1.086179,0.047287,0.000038,0.000000,0
0.312000,1,0.191191,0.034497,1.057372,0.194751,0.034500,1.064102,0.227866,0.034500,1.086179,0.046636,0.000037,0.000000,0
0.313000,1,0.191754,0.034497,1.057705,0.195062,0.034500,1.064309,0.227866,0.034500,1.086179,0.045988,0.000036,0.000000,0
0.314000,1,0.192314,0.034497,1.058037,0.195371,0.034500,1.064515,0.227866,0.034500,1.086179,0.045342,0.000036,0.000000,0
0.315000,1,0.192872,0.034497,1.058368,0.195678,0.034500,1.064720,0.227866,0.034500,1.086179,0.044700,0.000035,0.000000,0
0.316000,1,0.193427,0.034497,1.058698,0.195982,0.034500,1.064923,0.227866,0.034500,1.086179,0.044060,0.000034,0.000000,0
0.317000,1,0.193980,0.034497,1.059026,0.196285,0.034500,1.065125,0.227866,0.034500,1.086179,0.043423,0.000034,0.000000,0
0.318000,1,0.194530,0.034498,1.059353,0.196585,0.034500,1.065325,0.227866,0.034500,1.086179,0.042790,0.000033,0.000000,0
0.319000,1,0.195077,0.034498,1.059678,0.196883,0.034500,1.065523,0.227866,0.034500,1.086179,0.042160,0.000032,0.000000,0
0.320000,1,0.195622,0.034498,1.060002,0.197179,0.034500,1.065721,0.227866,0.034500,1.086179,0.041532,0.000031,0.000000,0
0.321000,1,0.196164,0.034498,1.060325,0.197473,0.034500,1.065917,0.227866,0.034500,1.086179,0.040908,0.000031,0.000000,0
0.322000,1,0.196703,0.034498,1.060646,0.197765,0.034500,1.066111,0.227866,0.034500,1.086179,0.040288,0.000030,0.000000,0
0.323000,1,0.197239,0.034498,1.060966,0.198054,0.034500,1.066304,0.227866,0.034500,1.086179,0.039670,0.000029,0.000000,0
0.324000,1,0.197772,0.034498,1.061285,0.198341,0.034500,1.066496,0.227866,0.034500,1.086179,0.039056,0.000028,0.000000,0
0.325000,1,0.198303,0.034498,1.061602,0.198627,0.034500,1.066686,0.227866,0.034500,1.086179,0.038445,0.000027,0.000000,0
0.326000,1,0.198831,0.034498,1.061917,0.198909,0.034500,1.066874,0.227866,0.034500,1.086179,0.037838,0.000027,0.000000,0
0.327000,1,0.199355,0.034498,1.062231,0.199190,0.034500,1.067061,0.227866,0.034500,1.086179,0.037234,0.000026,0.000000,0
0.328000,1,0.199877,0.034498,1.062544,0.199469,0.034500,1.067247,0.227866,0.034500,1.086179,0.036634,0.000025,0.000000,0
0.329000,1,0.200396,0.034498,1.062855,0.199745,0.034500,1.067432,0.227866,0.034500,1.086179,0.036037,0.000024,0.000000,0
0.330000,1,0.200911,0.034498,1.063165,0.200020,0.034500,1.067614,0.227866,0.034500,1.086179,0.035443,0.000023,0.000000,0
0.331000,1,0.201424,0.034498,1.063473,0.200292,0.034500,1.067796,0.227866,0.034500,1.086179,0.034854,0.000023,0.000000,0
0.332000,1,0.201934,0.034498,1.063779,0.200562,0.034500,1.067976,0.227866,0.034500,1.086179,0.034268,0.000022,0.000000,0
0.333000,1,0.202440,0.034498,1.064084,0.200830,0.034500,1.068155,0.227866,0.034500,1.086179,0.033685,0.000021,0.000000,0
0.334000,1,0.202943,0.034498,1.064388,0.201096,0.034500,1.068332,0.227866,0.034500,1.086179,0.033106,0.000020,0.000000,0
0.335000,1,0.203443,0.034498,1.064690,0.201360,0.034500,1.068508,0.227866,0.034500,1.086179,0.032532,0.000019,0.000000,0
0.336000,1,0.203940,0.034498,1.064990,0.201621,0.034500,1.068682,0.227866,0.034500,1.086179,0.031960,0.000018,0.000000,0
0.337000,1,0.204433,0.034498,1.065289,0.201881,0.034500,1.068855,0.227866,0.034500,1.086179,0.031393,0.000017,0.000000,0
0.338000,1,0.204923,0.034498,1.065586,0.202138,0.034500,1.069027,0.227866,0.034500,1.086179,0.030830,0.000017,0.000000,0
0.339000,1,0.205410,0.034498,1.065881,0.202394,0.034500,1.069197,0.227866,0.034500,1.086179,0.030270,0.000016,0.000000,0
0.340000,1,0.205893,0.034499,1.066175,0.202647,0.034500,1.069366,0.227866,0.034500,1.086179,0.029715,0.000015,0.000000,0
0.341000,1,0.206374,0.034499,1.066468,0.202898,0.034500,1.069533,0.227866,0.034500,1.086179,0.029163,0.000014,0.000000,0
0.342000,1,0.206850,0.034499,1.066758,0.203147,0.034500,1.069699,0.227866,0.034500,1.086179,0.028616,0.000013,0.000000,0
0.343000,1,0.207323,0.034499,1.067047,0.203394,0.034500,1.069864,0.227866,0.034500,1.086179,0.028072,0.000012,0.000000,0
0.344000,1,0.207793,0.034499,1.067335,0.203639,0.034500,1.070027,0.227866,0.034500,1.086179,0.027533,0.000012,0.000000,0
0.345000,1,0.208259,0.034499,1.067620,0.203882,0.034500,1.070190,0.227866,0.034500,1.086179,0.026997,0.000011,0.000000,0
0.346000,1,0.208722,0.034499,1.067904,0.204123,0.034500,1.070350,0.227866,0.034500,1.086179,0.026466,0.000010,0.000000,0
0.347000,1,0.209181,0.034499,1.068187,0.204362,0.034500,1.070509,0.227866,0.034500,1.086179,0.025940,0.000009,0.000000,0
0.348000,1,0.209637,0.034499,1.068467,0.204599,0.034500,1.070667,0.227866,0.034500,1.086179,0.025417,0.000008,0.000000,0
0.349000,1,0.210089,0.034499,1.068746,0.204834,0.034500,1.070824,0.227866,0.034500,1.086179,0.024899,0.000008,0.000000,0
0.350000,1,0.210537,0.034499,1.069024,0.205067,0.034500,1.070979,0.227866,0.034500,1.086179,0.024385,0.000007,0.000000,0
0.351000,1,0.210982,0.034499,1.069299,0.205298,0.034500,1.071133,0.227866,0.034500,1.086179,0.023875,0.000006,0.000000,0
0.352000,1,0.211423,0.034499,1.069573,0.205527,0.034500,1.071286,0.227866,0.034500,1.086179,0.023370,0.000005,0.000000,0
0.353000,1,0.211860,0.034499,1.069845,0.205754,0.034500,1.071437,0.227866,0.034500,1.086179,0.022869,0.000005,0.000000,0
0.354000,1,0.212294,0.034499,1.070116,0.205979,0.034500,1.071587,0.227866,0.034500,1.086179,0.022373,0.000004,0.000000,0
0.355000,1,0.212723,0.034499,1.070384,0.206203,0.034500,1.071736,0.227866,0.034500,1.086179,0.021881,0.000003,0.000000,0
0.356000,1,0.213149,0.034500,1.070651,0.206424,0.034500,1.071884,0.227866,0.034500,1.086179,0.021394,0.000003,0.000000,0
0.357000,1,0.213572,0.034500,1.070916,0.206643,0.034500,1.072030,0.227866,0.034500,1.086179,0.020911,0.000003,0.000000,0
0.358000,1,0.213990,0.034500,1.071180,0.206860,0.034500,1.072175,0.227866,0.034500,1.086179,0.020434,0.000003,0.000000,0
0.359000,1,0.214405,0.034500,1.071441,0.207076,0.034500,1.072318,0.227866,0.034500,1.086179,0.019960,0.000003,0.000000,0
0.360000,1,0.214816,0.034500,1.071701,0.207289,0.034500,1.072461,0.227866,0.034500,1.086179,0.019492,0.000003,0.000000,0
0.361000,1,0.215223,0.034500,1.071959,0.207501,0.034500,1.072602,0.227866,0.034500,1.086179,0.019028,0.000003,0.000000,0
0.362000,1,0.215626,0.034500,1.072215,0.207711,0.034500,1.072742,0.227866,0.034500,1.086179,0.018569,0.000004,0.000000,0
0.363000,1,0.216025,0.034500,1.072470,0.207919,0.034500,1.072881,0.227866,0.034500,1.086179,0.018115,0.000005,0.000000,0
0.364000,1,0.216420,0.034500,1.072722,0.208125,0.034500,1.073018,0.227866,0.034500,1.086179,0.017666,0.000005,0.000000,0
0.365000,1,0.216811,0.034500,1.072973,0.208329,0.034500,1.073154,0.227866,0.034500,1.086179,0.017222,0.000006,0.000000,0
0.366000,1,0.217199,0.034500,1.073222,0.208532,0.034500,1.073289,0.227866,0.034500,1.086179,0.016783,0.000007,0.000000,0
0.367000,1,0.217582,0.034500,1.073469,0.208732,0.034500,1.073423,0.227866,0.034500,1.086179,0.016350,0.000007,0.000000,0
0.368000,1,0.217961,0.034500,1.073715,0.208931,0.034500,1.073555,0.227866,0.034500,1.086179,0.015921,0.000008,0.000000,0
0.369000,1,0.218337,0.034500,1.073958,0.209128,0.034500,1.073687,0.227866,0.034500,1.086179,0.015497,0.000008,0.000000,0
0.370000,1,0.218708,0.034500,1.074200,0.209323,0.034500,1.073817,0.227866,0.034500,1.086179,0.015079,0.000009,0.000000,0
0.371000,1,0.219075,0.034500,1.074440,0.209517,0.034500,1.073946,0.227866,0.034500,1.086179,0.014666,0.000010,0.000000,0
