Time,Step,TCP_Z,P_Err,J3_Acc,Kp
0.542,UP,0.652396,0.099104,-0.00279693,100
0.543,UP,0.652399,0.0991015,-0.00265496,100
0.544,UP,0.652401,0.099099,-0.00251542,100
0.545,UP,0.652403,0.0990965,-0.00237826,100
0.546,UP,0.652406,0.0990941,-0.00224345,100
0.547,UP,0.652408,0.0990916,-0.00211094,100
0.548,UP,0.652411,0.0990891,-0.00198071,100
0.549,UP,0.652413,0.0990866,-0.0018527,100
0.55,UP,0.652416,0.0990842,-0.00172689,100
0.551,UP,0.652418,0.0990817,-0.00160323,100
0.552,UP,0.652421,0.0990792,-0.0014817,100
0.553,UP,0.652423,0.0990767,-0.00136225,100
0.554,UP,0.652426,0.0990742,-0.00124485,100
0.555,UP,0.652428,0.0990718,-0.00112947,100
0.556,UP,0.652431,0.0990693,-0.00101607,100
0.557,UP,0.652433,0.0990668,-0.000904626,100
0.558,UP,0.652436,0.0990643,-0.000795094,100
0.559,UP,0.652438,0.0990618,-0.000687447,100
0.56,UP,0.652441,0.0990594,-0.000581654,100
0.561,UP,0.652443,0.0990569,-0.000477682,100
0.562,UP,0.652446,0.0990544,-0.000375502,100
0.563,UP,0.652448,0.0990519,-0.000275084,100
0.564,UP,0.652451,0.0990495,-0.000176398,100
0.565,UP,0.652453,0.099047,-7.94137e-05,100
0.566,UP,0.652455,0.0990445,1.58961e-05,100
0.567,UP,0.652458,0.099042,0.00010956,100
0.568,UP,0.65246,0.0990395,0.000201606,100
0.569,UP,0.652463,0.0990371,0.000292061,100
0.57,UP,0.652465,0.0990346,0.000380952,100
0.571,UP,0.652468,0.0990321,0.000468305,100
0.572,UP,0.65247,0.0990296,0.000554146,100
0.573,UP,0.652473,0.0990272,0.000638502,100
0.574,UP,0.652475,0.0990247,0.000721396,100
0.575,UP,0.652478,0.0990222,0.000802854,100
0.576,UP,0.65248,0.0990197,0.0008829,100
0.577,UP,0.652483,0.0990172,0.000961558,100
0.578,UP,0.652485,0.0990148,0.00103885,100
0.579,UP,0.652488,0.0990123,0.0011148,100
0.58,UP,0.65249,0.0990098,0.00118944,100
0.581,UP,0.652493,0.0990073,0.00126277,100
0.582,UP,0.652495,0.0990049,0.00133484,100
0.583,UP,0.652498,0.0990024,0.00140565,100
0.584,UP,0.6525,0.0989999,0.00147522,100
0.585,UP,0.652503,0.0989974,0.00154359,100
0.586,UP,0.652505,0.098995,0.00161077,100
0.587,UP,0.652508,0.0989925,0.00167678,100
0.588,UP,0.65251,0.09899,0.00174164,100
0.589,UP,0.652512,0.0989875,0.00180537,100
0.59,UP,0.652515,0.098985,0.00186798,100
0.591,UP,0.652517,0.0989826,0.00192951,100
0.592,UP,0.65252,0.0989801,0.00198996,100
0.593,UP,0.652522,0.0989776,0.00204936,100
0.594,UP,0.652525,0.0989751,0.00210772,100
0.595,UP,0.652527,0.0989727,0.00216506,100
0.596,UP,0.65253,0.0989702,0.0022214,100
0.597,UP,0.652532,0.0989677,0.00227676,100
0.598,UP,0.652535,0.0989652,0.00233115,100
0.599,UP,0.652537,0.0989627,0.00238458,100
0.6,UP,0.65254,0.0989603,0.00243708,100
0.601,UP,0.652542,0.0989578,0.00248866,100
0.602,UP,0.652545,0.0989553,0.00253934,100
0.603,UP,0.652547,0.0989528,0.00258913,100
0.604,UP,0.65255,0.0989504,0.00263805,100
0.605,UP,0.652552,0.0989479,0.00268611,100
0.606,UP,0.652555,0.0989454,0.00273333,100
0.607,UP,0.652557,0.0989429,0.00277972,100
0.608,UP,0.65256,0.0989405,0.00282418,100
0.609,UP,0.652562,0.098938,0.00286898,100
0.61,UP,0.652564,0.0989355,0.00291298,100
0.611,UP,0.652567,0.098933,0.00295622,100
0.612,UP,0.652569,0.0989305,0.00299869,100
0.613,UP,0.652572,0.0989281,0.00304042,100
0.614,UP,0.652574,0.0989256,0.00308142,100
0.615,UP,0.652577,0.0989231,0.00312169,100
0.616,UP,0.652579,0.0989206,0.00316126,100
0.617,UP,0.652582,0.0989182,0.00320012,100
0.618,UP,0.652584,0.0989157,0.00323831,100
0.619,UP,0.652587,0.0989132,0.00327582,100
0.62,UP,0.652589,0.0989107,0.00331267,100
0.621,UP,0.652592,0.0989083,0.00334887,100
0.622,UP,0.652594,0.0989058,0.00338443,100
0.623,UP,0.652597,0.0989033,0.00341936,100
0.624,UP,0.652599,0.0989008,0.00345368,100
0.625,UP,0.652602,0.0988984,0.00348739,100
0.626,UP,0.652604,0.0988959,0.00352051,100
0.627,UP,0.652607,0.0988934,0.00355304,100
0.628,UP,0.652609,0.0988909,0.003585,100
0.629,UP,0.652612,0.0988885,0.00361639,100
0.63,UP,0.652614,0.098886,0.00364722,100
0.631,UP,0.652616,0.0988835,0.00367751,100
0.632,UP,0.652619,0.098881,0.00370727,100
0.633,UP,0.652621,0.0988786,0.0037365,100
0.634,UP,0.652624,0.0988761,0.00376521,100
0.635,UP,0.652626,0.0988736,0.00379341,100
0.636,UP,0.652629,0.0988711,0.00382111,100
0.637,UP,0.652631,0.0988686,0.00384832,100
0.638,UP,0.652634,0.0988662,0.00387505,100
0.639,UP,0.652636,0.0988637,0.0039013,100
0.64,UP,0.652639,0.0988612,0.00392709,100
0.641,UP,0.652641,0.0988587,0.00395242,100
0.642,UP,0.652644,0.0988563,0.0039773,100
0.643,UP,0.652646,0.0988538,0.00400174,100
0.644,UP,0.652649,0.0988513,0.00402575,100
0.645,UP,0.652651,0.0988488,0.00404932,100
0.646,UP,0.652654,0.0988464,0.00407248,100
0.647,UP,0.652656,0.0988439,0.00409523,100
0.648,UP,0.652659,0.0988414,0.00411757,100
0.649,UP,0.652661,0.0988389,0.00413951,100
0.65,UP,0.652664,0.0988365,0.00416107,100
0.651,UP,0.652666,0.098834,0.00418224,100
0.652,UP,0.652668,0.0988315,0.00420303,100
0.653,UP,0.652671,0.098829,0.00422345,100
0.654,UP,0.652673,0.0988266,0.00424351,100
0.655,UP,0.652676,0.0988241,0.00426321,100
0.656,UP,0.652678,0.0988216,0.00428256,100
0.657,UP,0.652681,0.0988192,0.00430156,100
0.658,UP,0.652683,0.0988167,0.00432022,100
0.659,UP,0.652686,0.0988142,0.00433855,100
0.66,UP,0.652688,0.0988117,0.00435656,100
0.661,UP,0.652691,0.0988093,0.00437424,100
0.662,UP,0.652693,0.0988068,0.0043916,100
0.663,UP,0.652696,0.0988043,0.00440866,100
0.664,UP,0.652698,0.0988018,0.00442541,100
0.665,UP,0.652701,0.0987994,0.00444185,100
0.666,UP,0.652703,0.0987969,0.00445801,100
0.667,UP,0.652706,0.0987944,0.00447388,100
0.668,UP,0.652708,0.0987919,0.00448946,100
0.669,UP,0.652711,0.0987895,0.00450476,100
0.67,UP,0.652713,0.098787,0.00451979,100
0.671,UP,0.652715,0.0987845,0.00453455,100
0.672,UP,0.652718,0.098782,0.00454904,100
0.673,UP,0.65272,0.0987796,0.00456327,100
0.674,UP,0.652723,0.0987771,0.00457725,100
0.675,UP,0.652725,0.0987746,0.00459098,100
0.676,UP,0.652728,0.0987721,0.00460446,100
0.677,UP,0.65273,0.0987697,0.0046177,100
0.678,UP,0.652733,0.0987672,0.0046307,100
0.679,UP,0.652735,0.0987647,0.00464347,100
0.68,UP,0.652738,0.0987623,0.004656,100
0.681,UP,0.65274,0.0987598,0.00466831,100
0.682,UP,0.652743,0.0987573,0.0046804,100
0.683,UP,0.652745,0.0987548,0.00469228,100
0.684,UP,0.652748,0.0987524,0.00470393,100
0.685,UP,0.65275,0.0987499,0.00471538,100
0.686,UP,0.652753,0.0987474,0.00472662,100
0.687,UP,0.652755,0.0987449,0.00473766,100
0.688,UP,0.652758,0.0987425,0.0047485,100
0.689,UP,0.65276,0.09874,0.00475915,100
0.69,UP,0.652762,0.0987375,0.0047696,100
0.691,UP,0.652765,0.098735,0.00477986,100
0.692,UP,0.652767,0.0987326,0.00478994,100
0.693,UP,0.65277,0.0987301,0.00479984,100
0.694,UP,0.652772,0.0987276,0.00480955,100
0.695,UP,0.652775,0.0987252,0.00481909,100
0.696,UP,0.652777,0.0987227,0.00482846,100
0.697,UP,0.65278,0.0987202,0.00483766,100
0.698,UP,0.652782,0.0987177,0.00484669,100
0.699,UP,0.652785,0.0987153,0.00485556,100
0.7,UP,0.652787,0.0987128,0.00486427,100
0.701,UP,0.65279,0.0987103,0.00487282,100
0.702,UP,0.652792,0.0987079,0.00488121,100
0.703,UP,0.652795,0.0987054,0.00488946,100
0.704,UP,0.652797,0.0987029,0.00489755,100
0.705,UP,0.6528,0.0987004,0.00490549,100
0.706,UP,0.652802,0.098698,0.0049133,100
0.707,UP,0.652805,0.0986955,0.00492096,100
0.708,UP,0.652807,0.098693,0.00492848,100
0.709,UP,0.652809,0.0986906,0.00493586,100
0.71,UP,0.652812,0.0986881,0.00494311,100
0.711,UP,0.652814,0.0986856,0.00495023,100
0.712,UP,0.652817,0.0986831,0.00495722,100
0.713,UP,0.652819,0.0986807,0.00496408,100
0.714,UP,0.652822,0.0986782,0.00497081,100
0.715,UP,0.652824,0.0986757,0.00497742,100
0.716,UP,0.652827,0.0986733,0.00498392,100
0.717,UP,0.652829,0.0986708,0.00499029,100
0.718,UP,0.652832,0.0986683,0.00499655,100
0.719,UP,0.652834,0.0986658,0.00500269,100
0.72,UP,0.652837,0.0986634,0.00500872,100
0.721,UP,0.652839,0.0986609,0.00501464,100
0.722,UP,0.652842,0.0986584,0.00502045,100
0.723,UP,0.652844,0.098656,0.00502616,100
0.724,UP,0.652847,0.0986535,0.00503176,100
0.725,UP,0.652849,0.098651,0.00503726,100
0.726,UP,0.652851,0.0986485,0.00504266,100
0.727,UP,0.652854,0.0986461,0.00504796,100
0.728,UP,0.652856,0.0986436,0.00505316,100
0.729,UP,0.652859,0.0986411,0.00505826,100
0.73,UP,0.652861,0.0986387,0.00506328,100
0.731,UP,0.652864,0.0986362,0.0050682,100
0.732,UP,0.652866,0.0986337,0.00507303,100
0.733,UP,0.652869,0.0986313,0.00507777,100
0.734,UP,0.652871,0.0986288,0.00508242,100
0.735,UP,0.652874,0.0986263,0.00508699,100
0.736,UP,0.652876,0.0986238,0.00509147,100
0.737,UP,0.652879,0.0986214,0.00509588,100
0.738,UP,0.652881,0.0986189,0.0051002,100
0.739,UP,0.652884,0.0986164,0.00510444,100
0.74,UP,0.652886,0.098614,0.0051086,100
0.741,UP,0.652889,0.0986115,0.00511268,100
0.742,UP,0.652891,0.098609,0.00511669,100
0.743,UP,0.652893,0.0986066,0.00512063,100
0.744,UP,0.652896,0.0986041,0.00512449,100
0.745,UP,0.652898,0.0986016,0.00512828,100
0.746,UP,0.652901,0.0985991,0.00513201,100
0.747,UP,0.652903,0.0985967,0.00513566,100
0.748,UP,0.652906,0.0985942,0.00513924,100
0.749,UP,0.652908,0.0985917,0.00514276,100
0.75,UP,0.652911,0.0985893,0.00514621,100
0.751,UP,0.652913,0.0985868,0.0051496,100
0.752,UP,0.652916,0.0985843,0.00515293,100
0.753,UP,0.652918,0.0985819,0.00515619,100
0.754,UP,0.652921,0.0985794,0.00515939,100
0.755,UP,0.652923,0.0985769,0.00516254,100
0.756,UP,0.652926,0.0985745,0.00516562,100
0.757,UP,0.652928,0.098572,0.00516865,100
0.758,UP,0.65293,0.0985695,0.00517162,100
0.759,UP,0.652933,0.098567,0.00517454,100
0.76,UP,0.652935,0.0985646,0.0051774,100
0.761,UP,0.652938,0.0985621,0.0051802,100
0.762,UP,0.65294,0.0985596,0.00518296,100
0.763,UP,0.652943,0.0985572,0.00518566,100
0.764,UP,0.652945,0.0985547,0.00518831,100
0.765,UP,0.652948,0.0985522,0.00519092,100
0.766,UP,0.65295,0.0985498,0.00519347,100
0.767,UP,0.652953,0.0985473,0.00519598,100
0.768,UP,0.652955,0.0985448,0.00519843,100
0.769,UP,0.652958,0.0985424,0.00520085,100
0.77,UP,0.65296,0.0985399,0.00520321,100
0.771,UP,0.652963,0.0985374,0.00520554,100
0.772,UP,0.652965,0.098535,0.00520781,100
0.773,UP,0.652968,0.0985325,0.00521005,100
0.774,UP,0.65297,0.09853,0.00521224,100
0.775,UP,0.652972,0.0985276,0.00521439,100
0.776,UP,0.652975,0.0985251,0.0052165,100
0.777,UP,0.652977,0.0985226,0.00521858,100
0.778,UP,0.65298,0.0985202,0.00522061,100
0.779,UP,0.652982,0.0985177,0.0052226,100
0.78,UP,0.652985,0.0985152,0.00522456,100
0.781,UP,0.652987,0.0985128,0.00522647,100
0.782,UP,0.65299,0.0985103,0.00522835,100
0.783,UP,0.652992,0.0985078,0.0052302,100
0.784,UP,0.652995,0.0985054,0.00523201,100
0.785,UP,0.652997,0.0985029,0.00523379,100
0.786,UP,0.653,0.0985004,0.00523553,100
0.787,UP,0.653002,0.098498,0.00523724,100
0.788,UP,0.653005,0.0984955,0.00523891,100
0.789,UP,0.653007,0.098493,0.00524056,100
0.79,UP,0.653009,0.0984906,0.00524217,100
0.791,UP,0.653012,0.0984881,0.00524375,100
0.792,UP,0.653014,0.0984856,0.0052453,100
0.793,UP,0.653017,0.0984832,0.00524682,100
0.794,UP,0.653019,0.0984807,0.00524831,100
0.795,UP,0.653022,0.0984782,0.00524977,100
0.796,UP,0.653024,0.0984758,0.00525121,100
0.797,UP,0.653027,0.0984733,0.00525262,100
0.798,UP,0.653029,0.0984708,0.00525399,100
0.799,UP,0.653032,0.0984684,0.00525535,100
0.8,UP,0.653034,0.0984659,0.00525667,100
0.801,UP,0.653037,0.0984634,0.00525797,100
0.802,UP,0.653039,0.098461,0.00525925,100
0.803,UP,0.653042,0.0984585,0.0052605,100
0.804,UP,0.653044,0.098456,0.00526172,100
0.805,UP,0.653046,0.0984536,0.00526293,100
0.806,UP,0.653049,0.0984511,0.0052641,100
0.807,UP,0.653051,0.0984486,0.00526526,100
0.808,UP,0.653054,0.0984462,0.00526639,100
0.809,UP,0.653056,0.0984437,0.0052675,100
0.81,UP,0.653059,0.0984412,0.00526859,100
0.811,UP,0.653061,0.0984388,0.00526966,100
0.812,UP,0.653064,0.0984363,0.0052707,100
0.813,UP,0.653066,0.0984338,0.00527173,100
0.814,UP,0.653069,0.0984314,0.00527273,100
0.815,UP,0.653071,0.0984289,0.00527371,100
0.816,UP,0.653074,0.0984264,0.00527468,100
0.817,UP,0.653076,0.098424,0.00527562,100
0.818,UP,0.653078,0.0984215,0.00527655,100
0.819,UP,0.653081,0.098419,0.00527746,100
0.82,UP,0.653083,0.0984166,0.00527835,100
0.821,UP,0.653086,0.0984141,0.00527922,100
0.822,UP,0.653088,0.0984116,0.00528008,100
0.823,UP,0.653091,0.0984092,0.00528091,100
0.824,UP,0.653093,0.0984067,0.00528173,100
0.825,UP,0.653096,0.0984043,0.00528254,100
0.826,UP,0.653098,0.0984018,0.00528332,100
0.827,UP,0.653101,0.0983993,0.00528409,100
0.828,UP,0.653103,0.0983969,0.00528485,100
0.829,UP,0.653106,0.0983944,0.00528559,100
0.83,UP,0.653108,0.0983919,0.00528631,100
0.831,UP,0.653111,0.0983895,0.00528702,100
0.832,UP,0.653113,0.098387,0.00528772,100
0.833,UP,0.653115,0.0983845,0.0052884,100
0.834,UP,0.653118,0.0983821,0.00528907,100
0.835,UP,0.65312,0.0983796,0.00528972,100
0.836,UP,0.653123,0.0983771,0.00529036,100
0.837,UP,0.653125,0.0983747,0.00529099,100
0.838,UP,0.653128,0.0983722,0.0052916,100
0.839,UP,0.65313,0.0983698,0.0052922,100
0.84,UP,0.653133,0.0983673,0.00529279,100
0.841,UP,0.653135,0.0983648,0.00529336,100
0.842,UP,0.653138,0.0983624,0.00529392,100
0.843,UP,0.65314,0.0983599,0.00529447,100
0.844,UP,0.653143,0.0983574,0.00529501,100
0.845,UP,0.653145,0.098355,0.00529554,100
0.846,UP,0.653147,0.0983525,0.00529606,100
0.847,UP,0.65315,0.09835,0.00529656,100
0.848,UP,0.653152,0.0983476,0.00529706,100
0.849,UP,0.653155,0.0983451,0.00529754,100
0.85,UP,0.653157,0.0983427,0.00529801,100
0.851,UP,0.65316,0.0983402,0.00529848,100
0.852,UP,0.653162,0.0983377,0.00529893,100
0.853,UP,0.653165,0.0983353,0.00529937,100
0.854,UP,0.653167,0.0983328,0.00529981,100
0.855,UP,0.65317,0.0983303,0.00530023,100
0.856,UP,0.653172,0.0983279,0.00530064,100
0.857,UP,0.653175,0.0983254,0.00530105,100
0.858,UP,0.653177,0.098323,0.00530144,100
0.859,UP,0.65318,0.0983205,0.00530183,100
0.86,UP,0.653182,0.098318,0.00530221,100
0.861,UP,0.653184,0.0983156,0.00530258,100
0.862,UP,0.653187,0.0983131,0.00530294,100
0.863,UP,0.653189,0.0983106,0.00530329,100
0.864,UP,0.653192,0.0983082,0.00530364,100
0.865,UP,0.653194,0.0983057,0.00530397,100
0.866,UP,0.653197,0.0983033,0.0053043,100
0.867,UP,0.653199,0.0983008,0.00530462,100
0.868,UP,0.653202,0.0982983,0.00530494,100
0.869,UP,0.653204,0.0982959,0.00530524,100
0.87,UP,0.653207,0.0982934,0.00530554,100
0.871,UP,0.653209,0.0982909,0.00530583,100
0.872,UP,0.653212,0.0982885,0.00530612,100
0.873,UP,0.653214,0.098286,0.0053064,100
0.874,UP,0.653216,0.0982836,0.00530667,100
0.875,UP,0.653219,0.0982811,0.00530693,100
0.876,UP,0.653221,0.0982786,0.00530719,100
0.877,UP,0.653224,0.0982762,0.00530744,100
0.878,UP,0.653226,0.0982737,0.00530769,100
0.879,UP,0.653229,0.0982713,0.00530793,100
0.88,UP,0.653231,0.0982688,0.00530816,100
0.881,UP,0.653234,0.0982663,0.00530839,100
0.882,UP,0.653236,0.0982639,0.00530861,100
0.883,UP,0.653239,0.0982614,0.00530883,100
0.884,UP,0.653241,0.0982589,0.00530904,100
0.885,UP,0.653244,0.0982565,0.00530924,100
0.886,UP,0.653246,0.098254,0.00530944,100
0.887,UP,0.653248,0.0982516,0.00530964,100
0.888,UP,0.653251,0.0982491,0.00530983,100
0.889,UP,0.653253,0.0982466,0.00531001,100
0.89,UP,0.653256,0.0982442,0.00531019,100
0.891,UP,0.653258,0.0982417,0.00531036,100
0.892,UP,0.653261,0.0982393,0.00531053,100
0.893,UP,0.653263,0.0982368,0.0053107,100
0.894,UP,0.653266,0.0982343,0.00531086,100
0.895,UP,0.653268,0.0982319,0.00531101,100
0.896,UP,0.653271,0.0982294,0.00531116,100
0.897,UP,0.653273,0.098227,0.00531131,100
0.898,UP,0.653275,0.0982245,0.00531145,100
0.899,UP,0.653278,0.098222,0.00531159,100
0.9,UP,0.65328,0.0982196,0.00531172,100
0.901,UP,0.653283,0.0982171,0.00531185,100
0.902,UP,0.653285,0.0982147,0.00531198,100
0.903,UP,0.653288,0.0982122,0.0053121,100
0.904,UP,0.65329,0.0982097,0.00531221,100
0.905,UP,0.653293,0.0982073,0.00531233,100
0.906,UP,0.653295,0.0982048,0.00531244,100
0.907,UP,0.653298,0.0982024,0.00531254,100
0.908,UP,0.6533,0.0981999,0.00531265,100
0.909,UP,0.653303,0.0981974,0.00531275,100
0.91,UP,0.653305,0.098195,0.00531284,100
0.911,UP,0.653307,0.0981925,0.00531293,100
0.912,UP,0.65331,0.0981901,0.00531302,100
0.913,UP,0.653312,0.0981876,0.00531311,100
0.914,UP,0.653315,0.0981851,0.00531319,100
0.915,UP,0.653317,0.0981827,0.00531327,100
0.916,UP,0.65332,0.0981802,0.00531335,100
0.917,UP,0.653322,0.0981778,0.00531342,100
0.918,UP,0.653325,0.0981753,0.00531349,100
0.919,UP,0.653327,0.0981729,0.00531356,100
0.92,UP,0.65333,0.0981704,0.00531362,100
0.921,UP,0.653332,0.0981679,0.00531368,100
0.922,UP,0.653335,0.0981655,0.00531374,100
0.923,UP,0.653337,0.098163,0.0053138,100
0.924,UP,0.653339,0.0981606,0.00531385,100
0.925,UP,0.653342,0.0981581,0.0053139,100
0.926,UP,0.653344,0.0981556,0.00531395,100
0.927,UP,0.653347,0.0981532,0.005314,100
0.928,UP,0.653349,0.0981507,0.00531404,100
0.929,UP,0.653352,0.0981483,0.00531408,100
0.93,UP,0.653354,0.0981458,0.00531412,100
0.931,UP,0.653357,0.0981434,0.00531416,100
0.932,UP,0.653359,0.0981409,0.00531419,100
0.933,UP,0.653362,0.0981384,0.00531422,100
0.934,UP,0.653364,0.098136,0.00531425,100
0.935,UP,0.653366,0.0981335,0.00531428,100
0.936,UP,0.653369,0.0981311,0.0053143,100
0.937,UP,0.653371,0.0981286,0.00531433,100
0.938,UP,0.653374,0.0981261,0.00531435,100
0.939,UP,0.653376,0.0981237,0.00531437,100
0.94,UP,0.653379,0.0981212,0.00531438,100
0.941,UP,0.653381,0.0981188,0.0053144,100
0.942,UP,0.653384,0.0981163,0.00531441,100
0.943,UP,0.653386,0.0981139,0.00531442,100
0.944,UP,0.653389,0.0981114,0.00531443,100
0.945,UP,0.653391,0.0981089,0.00531444,100
0.946,UP,0.653394,0.0981065,0.00531445,100
0.947,UP,0.653396,0.098104,0.00531445,100
0.948,UP,0.653398,0.0981016,0.00531445,100
0.949,UP,0.653401,0.0980991,0.00531445,100
0.95,UP,0.653403,0.0980967,0.00531445,100
0.951,UP,0.653406,0.0980942,0.00531445,100
0.952,UP,0.653408,0.0980917,0.00531445,100
0.953,UP,0.653411,0.0980893,0.00531444,100
0.954,UP,0.653413,0.0980868,0.00531443,100
0.955,UP,0.653416,0.0980844,0.00531442,100
0.956,UP,0.653418,0.0980819,0.00531441,100
0.957,UP,0.653421,0.0980795,0.0053144,100
0.958,UP,0.653423,0.098077,0.00531439,100
0.959,UP,0.653425,0.0980746,0.00531437,100
0.96,UP,0.653428,0.0980721,0.00531436,100
0.961,UP,0.65343,0.0980696,0.00531434,100
0.962,UP,0.653433,0.0980672,0.00531432,100
0.963,UP,0.653435,0.0980647,0.0053143,100
0.964,UP,0.653438,0.0980623,0.00531428,100
0.965,UP,0.65344,0.0980598,0.00531426,100
0.966,UP,0.653443,0.0980574,0.00531424,100
0.967,UP,0.653445,0.0980549,0.00531421,100
0.968,UP,0.653448,0.0980524,0.00531419,100
0.969,UP,0.65345,0.09805,0.00531416,100
0.97,UP,0.653452,0.0980475,0.00531413,100
0.971,UP,0.653455,0.0980451,0.0053141,100
0.972,UP,0.653457,0.0980426,0.00531407,100
0.973,UP,0.65346,0.0980402,0.00531404,100
0.974,UP,0.653462,0.0980377,0.00531401,100
0.975,UP,0.653465,0.0980353,0.00531397,100
0.976,UP,0.653467,0.0980328,0.00531394,100
0.977,UP,0.65347,0.0980303,0.0053139,100
0.978,UP,0.653472,0.0980279,0.00531387,100
0.979,UP,0.653475,0.0980254,0.00531383,100
0.98,UP,0.653477,0.098023,0.00531379,100
0.981,UP,0.653479,0.0980205,0.00531375,100
0.982,UP,0.653482,0.0980181,0.00531371,100
0.983,UP,0.653484,0.0980156,0.00531367,100
0.984,UP,0.653487,0.0980132,0.00531363,100
0.985,UP,0.653489,0.0980107,0.00531359,100
0.986,UP,0.653492,0.0980083,0.00531354,100
0.987,UP,0.653494,0.0980058,0.0053135,100
0.988,UP,0.653497,0.0980033,0.00531345,100
0.989,UP,0.653499,0.0980009,0.00531341,100
0.99,UP,0.653502,0.0979984,0.00531336,100
0.991,UP,0.653504,0.097996,0.00531331,100
0.992,UP,0.653506,0.0979935,0.00531326,100
0.993,UP,0.653509,0.0979911,0.00531322,100
0.994,UP,0.653511,0.0979886,0.00531317,100
0.995,UP,0.653514,0.0979862,0.00531311,100
0.996,UP,0.653516,0.0979837,0.00531306,100
0.997,UP,0.653519,0.0979813,0.00531301,100
0.998,UP,0.653521,0.0979788,0.00531296,100
0.999,UP,0.653524,0.0979763,0.00531291,100
1,UP,0.653526,0.0979739,0.00531285,100
1.001,UP,0.653529,0.0979714,0.0053128,100
1.002,UP,0.653531,0.097969,0.00531274,100
1.003,UP,0.653533,0.0979665,0.00531269,100
1.004,UP,0.653536,0.0979641,0.00531263,100
1.005,UP,0.653538,0.0979616,0.00531257,100
1.006,UP,0.653541,0.0979592,0.00531252,100
1.007,UP,0.653543,0.0979567,0.00531246,100
1.008,UP,0.653546,0.0979543,0.0053124,100
1.009,UP,0.653548,0.0979518,0.00531234,100
1.01,UP,0.653551,0.0979494,0.00531228,100
1.011,UP,0.653553,0.0979469,0.00531222,100
1.012,UP,0.653556,0.0979445,0.00531216,100
1.013,UP,0.653558,0.097942,0.0053121,100
1.014,UP,0.65356,0.0979395,0.00531204,100
1.015,UP,0.653563,0.0979371,0.00531197,100
1.016,UP,0.653565,0.0979346,0.00531191,100
1.017,UP,0.653568,0.0979322,0.00531185,100
1.018,UP,0.65357,0.0979297,0.00531178,100
1.019,UP,0.653573,0.0979273,0.00531172,100
1.02,UP,0.653575,0.0979248,0.00531166,100
1.021,UP,0.653578,0.0979224,0.00531159,100
1.022,UP,0.65358,0.0979199,0.00531153,100
1.023,UP,0.653583,0.0979175,0.00531146,100
1.024,UP,0.653585,0.097915,0.00531139,100
1.025,UP,0.653587,0.0979126,0.00531133,100
1.026,UP,0.65359,0.0979101,0.00531126,100
1.027,UP,0.653592,0.0979077,0.00531119,100
1.028,UP,0.653595,0.0979052,0.00531112,100
1.029,UP,0.653597,0.0979028,0.00531106,100
1.03,UP,0.6536,0.0979003,0.00531099,100
1.031,UP,0.653602,0.0978979,0.00531092,100
1.032,UP,0.653605,0.0978954,0.00531085,100
1.033,UP,0.653607,0.0978929,0.00531078,100
1.034,UP,0.65361,0.0978905,0.00531071,100
1.035,UP,0.653612,0.097888,0.00531064,100
1.036,UP,0.653614,0.0978856,0.00531057,100
1.037,UP,0.653617,0.0978831,0.0053105,100
1.038,UP,0.653619,0.0978807,0.00531043,100
1.039,UP,0.653622,0.0978782,0.00531035,100
1.04,UP,0.653624,0.0978758,0.00531028,100
1.041,UP,0.653627,0.0978733,0.00531021,100
1.042,UP,0.653629,0.0978709,0.00531014,100
1.043,UP,0.653632,0.0978684,0.00531007,100
1.044,UP,0.653634,0.097866,0.00530999,100
1.045,UP,0.653636,0.0978635,0.00530992,100
1.046,UP,0.653639,0.0978611,0.00530985,100
1.047,UP,0.653641,0.0978586,0.00530977,100
1.048,UP,0.653644,0.0978562,0.0053097,100
1.049,UP,0.653646,0.0978537,0.00530962,100
1.05,UP,0.653649,0.0978513,0.00530955,100
1.051,UP,0.653651,0.0978488,0.00530947,100
1.052,UP,0.653654,0.0978464,0.0053094,100
1.053,UP,0.653656,0.0978439,0.00530932,100
1.054,UP,0.653659,0.0978415,0.00530925,100
1.055,UP,0.653661,0.097839,0.00530917,100
1.056,UP,0.653663,0.0978366,0.0053091,100
1.057,UP,0.653666,0.0978341,0.00530902,100
1.058,UP,0.653668,0.0978317,0.00530894,100
1.059,UP,0.653671,0.0978292,0.00530887,100
1.06,UP,0.653673,0.0978268,0.00530879,100
1.061,UP,0.653676,0.0978243,0.00530871,100
1.062,UP,0.653678,0.0978219,0.00530863,100
1.063,UP,0.653681,0.0978194,0.00530856,100
1.064,UP,0.653683,0.097817,0.00530848,100
1.065,UP,0.653685,0.0978145,0.0053084,100
1.066,UP,0.653688,0.0978121,0.00530832,100
1.067,UP,0.65369,0.0978096,0.00530825,100
1.068,UP,0.653693,0.0978072,0.00530817,100
1.069,UP,0.653695,0.0978047,0.00530809,100
1.07,UP,0.653698,0.0978023,0.00530801,100
1.071,UP,0.6537,0.0977998,0.00530793,100
1.072,UP,0.653703,0.0977974,0.00530785,100
1.073,UP,0.653705,0.0977949,0.00530777,100
1.074,UP,0.653708,0.0977925,0.00530769,100
1.075,UP,0.65371,0.09779,0.00530761,100
1.076,UP,0.653712,0.0977876,0.00530753,100
1.077,UP,0.653715,0.0977851,0.00530745,100
1.078,UP,0.653717,0.0977827,0.00530737,100
1.079,UP,0.65372,0.0977802,0.00530729,100
